Date	Time_HH:MM:SS	Time_sec	Ch1_O2_15_field	Ch2_O2_drift	Ch3_O2_drift	Ch4_O2_drift	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:29:58	1233.34	3.9653	4.5658	4.5435	4.5963	22.000	22.000	22.000	22.000
1/27/2019	13:30:00	1234.72	3.9665	4.5649	4.5432	4.5978	22.000	22.000	22.000	22.000
1/27/2019	13:30:01	1235.89	3.9692	4.5639	4.5443	4.5959	22.000	22.000	22.000	22.000
1/27/2019	13:30:02	1237.34	3.9705	4.5642	4.5450	4.5980	22.000	22.000	22.000	22.000
1/27/2019	13:30:04	1238.61	3.9691	4.5641	4.5448	4.5954	22.000	22.000	22.000	22.000
1/27/2019	13:30:05	1240.02	3.9687	4.5631	4.5438	4.5946	22.000	22.000	22.000	22.000
1/27/2019	13:30:06	1241.17	3.9694	4.5633	4.5437	4.5936	22.000	22.000	22.000	22.000
1/27/2019	13:30:08	1242.83	3.9702	4.5651	4.5463	4.5955	22.000	22.000	22.000	22.000
1/27/2019	13:30:09	1243.87	3.9700	4.5670	4.5458	4.5973	22.000	22.000	22.000	22.000
1/27/2019	13:30:11	1245.48	3.9692	4.5655	4.5460	4.5966	22.000	22.000	22.000	22.000
1/27/2019	13:30:12	1246.58	3.9691	4.5639	4.5463	4.5950	22.000	22.000	22.000	22.000
1/27/2019	13:30:13	1247.77	3.9710	4.5635	4.5471	4.5951	22.000	22.000	22.000	22.000
1/27/2019	13:30:14	1249.20	3.9728	4.5661	4.5468	4.5939	22.000	22.000	22.000	22.000
1/27/2019	13:30:16	1250.62	3.9757	4.5659	4.5477	4.5943	22.000	22.000	22.000	22.000
1/27/2019	13:30:17	1251.92	3.9753	4.5652	4.5467	4.5947	22.000	22.000	22.000	22.000
1/27/2019	13:30:18	1253.16	3.9755	4.5625	4.5476	4.5945	22.000	22.000	22.000	22.000
1/27/2019	13:30:20	1254.44	3.9745	4.5631	4.5438	4.5947	22.000	22.000	22.000	22.000
1/27/2019	13:30:21	1255.89	3.9743	4.5639	4.5447	4.5935	22.000	22.000	22.000	22.000
1/27/2019	13:30:22	1257.00	3.9757	4.5646	4.5438	4.5946	22.000	22.000	22.000	22.000
1/27/2019	13:30:24	1258.56	3.9773	4.5646	4.5471	4.5959	22.000	22.000	22.000	22.000
1/27/2019	13:30:25	1259.77	3.9788	4.5630	4.5476	4.5958	22.000	22.000	22.000	22.000
1/27/2019	13:30:26	1261.30	3.9783	4.5650	4.5467	4.5956	22.000	22.000	22.000	22.000
1/27/2019	13:30:28	1262.83	3.9774	4.5635	4.5463	4.5968	22.000	22.000	22.000	22.000
1/27/2019	13:30:29	1264.16	3.9770	4.5655	4.5443	4.5966	22.000	22.000	22.000	22.000
1/27/2019	13:30:31	1265.61	3.9773	4.5643	4.5447	4.5976	22.000	22.000	22.000	22.000
1/27/2019	13:30:32	1267.36	3.9793	4.5648	4.5440	4.5959	22.000	22.000	22.000	22.000
1/27/2019	13:30:34	1268.64	3.9804	4.5648	4.5437	4.5966	22.000	22.000	22.000	22.000
1/27/2019	13:30:35	1269.84	3.9815	4.5652	4.5464	4.5960	22.000	22.000	22.000	22.000
1/27/2019	13:30:36	1271.03	3.9802	4.5659	4.5469	4.5953	22.000	22.000	22.000	22.000
1/27/2019	13:30:38	1272.47	3.9803	4.5658	4.5466	4.5960	22.000	22.000	22.000	22.000
1/27/2019	13:30:39	1273.80	3.9816	4.5659	4.5444	4.5972	22.000	22.000	22.000	22.000
1/27/2019	13:30:40	1275.12	3.9835	4.5662	4.5449	4.5965	22.000	22.000	22.000	22.000
1/27/2019	13:30:42	1276.44	3.9854	4.5661	4.5486	4.5938	22.000	22.000	22.000	22.000
1/27/2019	13:30:43	1277.87	3.9853	4.5652	4.5497	4.5934	22.000	22.000	22.000	22.000
1/27/2019	13:30:44	1279.06	3.9854	4.5635	4.5493	4.5942	22.000	22.000	22.000	22.000
1/27/2019	13:30:45	1280.34	3.9851	4.5613	4.5476	4.5961	22.000	22.000	22.000	22.000
1/27/2019	13:30:47	1281.44	3.9858	4.5612	4.5474	4.5968	22.000	22.000	22.000	22.000
1/27/2019	13:30:48	1282.72	3.9875	4.5629	4.5434	4.5988	22.000	22.000	22.000	22.000
1/27/2019	13:30:49	1284.19	3.9884	4.5648	4.5424	4.5996	22.000	22.000	22.000	22.000
1/27/2019	13:30:50	1285.42	3.9904	4.5659	4.5421	4.5984	22.000	22.000	22.000	22.000
1/27/2019	13:30:52	1286.81	3.9910	4.5662	4.5474	4.5952	22.000	22.000	22.000	22.000
1/27/2019	13:30:53	1288.16	3.9908	4.5653	4.5484	4.5929	22.000	22.000	22.000	22.000
1/27/2019	13:30:54	1289.42	3.9902	4.5626	4.5487	4.5938	22.000	22.000	22.000	22.000
1/27/2019	13:30:56	1290.58	3.9897	4.5621	4.5468	4.5954	22.000	22.000	22.000	22.000
1/27/2019	13:30:57	1292.06	3.9915	4.5636	4.5464	4.5964	22.000	22.000	22.000	22.000
1/27/2019	13:30:59	1293.44	3.9936	4.5646	4.5454	4.5966	22.000	22.000	22.000	22.000
1/27/2019	13:31:00	1294.98	3.9939	4.5646	4.5441	4.5947	22.000	22.000	22.000	22.000
1/27/2019	13:31:02	1296.52	3.9941	4.5646	4.5441	4.5939	22.000	22.000	22.000	22.000
1/27/2019	13:31:03	1297.66	3.9932	4.5664	4.5444	4.5931	22.000	22.000	22.000	22.000
1/27/2019	13:31:04	1299.16	3.9939	4.5678	4.5458	4.5924	22.000	22.000	22.000	22.000
1/27/2019	13:31:05	1300.25	3.9956	4.5669	4.5477	4.5911	22.000	22.000	22.000	22.000
1/27/2019	13:31:07	1301.77	3.9974	4.5652	4.5460	4.5899	22.000	22.000	22.000	22.000
1/27/2019	13:31:08	1303.23	4.0005	4.5642	4.5450	4.5922	22.000	22.000	22.000	22.000
1/27/2019	13:31:10	1304.81	4.0011	4.5636	4.5420	4.5962	22.000	22.000	22.000	22.000
1/27/2019	13:31:12	1306.52	4.0020	4.5655	4.5432	4.5954	22.000	22.000	22.000	22.000
1/27/2019	13:31:13	1307.81	4.0020	4.5652	4.5447	4.5939	22.000	22.000	22.000	22.000
1/27/2019	13:31:14	1309.03	4.0012	4.5659	4.5444	4.5905	22.000	22.000	22.000	22.000
1/27/2019	13:31:15	1310.30	3.9999	4.5646	4.5455	4.5916	22.000	22.000	22.000	22.000
1/27/2019	13:31:17	1311.44	4.0002	4.5631	4.5447	4.5935	22.000	22.000	22.000	22.000
1/27/2019	13:31:18	1312.72	4.0020	4.5624	4.5461	4.5943	22.000	22.000	22.000	22.000
1/27/2019	13:31:19	1314.31	4.0045	4.5625	4.5450	4.5927	22.000	22.000	22.000	22.000
1/27/2019	13:31:20	1315.42	4.0063	4.5644	4.5447	4.5903	22.000	22.000	22.000	22.000
1/27/2019	13:31:22	1317.05	4.0068	4.5634	4.5471	4.5901	22.000	22.000	22.000	22.000
1/27/2019	13:31:23	1318.23	4.0080	4.5639	4.5483	4.5908	22.000	22.000	22.000	22.000
1/27/2019	13:31:25	1319.69	4.0091	4.5624	4.5471	4.5910	22.000	22.000	22.000	22.000
1/27/2019	13:31:26	1320.86	4.0105	4.5637	4.5451	4.5903	22.000	22.000	22.000	22.000
1/27/2019	13:31:27	1322.22	4.0123	4.5638	4.5441	4.5899	22.000	22.000	22.000	22.000
1/27/2019	13:31:28	1323.36	4.0114	4.5652	4.5476	4.5892	22.000	22.000	22.000	22.000
1/27/2019	13:31:30	1324.84	4.0112	4.5658	4.5473	4.5896	22.000	22.000	22.000	22.000
1/27/2019	13:31:31	1325.91	4.0086	4.5649	4.5463	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:31:33	1328.02	4.0104	4.5645	4.5441	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:31:34	1329.27	4.0127	4.5639	4.5455	4.5922	22.000	22.000	22.000	22.000
1/27/2019	13:31:36	1330.84	4.0152	4.5611	4.5465	4.5919	22.000	22.000	22.000	22.000
1/27/2019	13:31:37	1332.02	4.0151	4.5607	4.5454	4.5935	22.000	22.000	22.000	22.000
1/27/2019	13:31:38	1333.27	4.0129	4.5598	4.5431	4.5922	22.000	22.000	22.000	22.000
1/27/2019	13:31:40	1334.50	4.0130	4.5627	4.5411	4.5919	22.000	22.000	22.000	22.000
1/27/2019	13:31:41	1335.77	4.0138	4.5635	4.5427	4.5922	22.000	22.000	22.000	22.000
1/27/2019	13:31:42	1336.97	4.0186	4.5651	4.5447	4.5929	22.000	22.000	22.000	22.000
1/27/2019	13:31:43	1338.23	4.0215	4.5651	4.5487	4.5939	22.000	22.000	22.000	22.000
1/27/2019	13:31:45	1339.45	4.0226	4.5639	4.5483	4.5937	22.000	22.000	22.000	22.000
1/27/2019	13:31:46	1340.91	4.0213	4.5636	4.5473	4.5929	22.000	22.000	22.000	22.000
1/27/2019	13:31:47	1342.08	4.0219	4.5632	4.5437	4.5915	22.000	22.000	22.000	22.000
1/27/2019	13:31:48	1343.41	4.0238	4.5624	4.5427	4.5899	22.000	22.000	22.000	22.000
1/27/2019	13:31:50	1344.78	4.0247	4.5604	4.5424	4.5887	22.000	22.000	22.000	22.000
1/27/2019	13:31:51	1346.02	4.0238	4.5594	4.5438	4.5900	22.000	22.000	22.000	22.000
1/27/2019	13:31:52	1347.36	4.0242	4.5600	4.5455	4.5915	22.000	22.000	22.000	22.000
1/27/2019	13:31:54	1348.72	4.0238	4.5608	4.5455	4.5920	22.000	22.000	22.000	22.000
1/27/2019	13:31:55	1349.95	4.0287	4.5611	4.5452	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:31:56	1351.25	4.0279	4.5612	4.5425	4.5877	22.000	22.000	22.000	22.000
1/27/2019	13:31:58	1352.53	4.0311	4.5622	4.5438	4.5897	22.000	22.000	22.000	22.000
1/27/2019	13:31:59	1354.02	4.0286	4.5621	4.5435	4.5897	22.000	22.000	22.000	22.000
1/27/2019	13:32:00	1355.27	4.0308	4.5634	4.5442	4.5935	22.000	22.000	22.000	22.000
1/27/2019	13:32:02	1356.66	4.0316	4.5622	4.5419	4.5923	22.000	22.000	22.000	22.000
1/27/2019	13:32:03	1357.84	4.0320	4.5624	4.5438	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:32:04	1359.09	4.0325	4.5627	4.5464	4.5908	22.000	22.000	22.000	22.000
1/27/2019	13:32:05	1360.34	4.0317	4.5622	4.5481	4.5920	22.000	22.000	22.000	22.000
1/27/2019	13:32:07	1361.66	4.0326	4.5639	4.5473	4.5934	22.000	22.000	22.000	22.000
1/27/2019	13:32:08	1362.91	4.0325	4.5628	4.5470	4.5912	22.000	22.000	22.000	22.000
1/27/2019	13:32:09	1364.33	4.0334	4.5642	4.5473	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:32:11	1365.58	4.0353	4.5634	4.5454	4.5925	22.000	22.000	22.000	22.000
1/27/2019	13:32:12	1366.95	4.0370	4.5645	4.5453	4.5918	22.000	22.000	22.000	22.000
1/27/2019	13:32:13	1368.20	4.0385	4.5636	4.5448	4.5914	22.000	22.000	22.000	22.000
1/27/2019	13:32:15	1369.55	4.0364	4.5619	4.5465	4.5926	22.000	22.000	22.000	22.000
1/27/2019	13:32:16	1370.83	4.0367	4.5605	4.5458	4.5925	22.000	22.000	22.000	22.000
1/27/2019	13:32:17	1372.14	4.0381	4.5624	4.5475	4.5923	22.000	22.000	22.000	22.000
1/27/2019	13:32:18	1373.34	4.0430	4.5646	4.5465	4.5899	22.000	22.000	22.000	22.000
1/27/2019	13:32:20	1374.72	4.0456	4.5661	4.5458	4.5912	22.000	22.000	22.000	22.000
1/27/2019	13:32:21	1375.95	4.0469	4.5639	4.5425	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:32:22	1377.30	4.0465	4.5645	4.5444	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:32:24	1378.52	4.0453	4.5628	4.5445	4.5893	22.000	22.000	22.000	22.000
1/27/2019	13:32:25	1379.92	4.0459	4.5642	4.5457	4.5902	22.000	22.000	22.000	22.000
1/27/2019	13:32:26	1381.20	4.0471	4.5624	4.5448	4.5910	22.000	22.000	22.000	22.000
1/27/2019	13:32:28	1382.52	4.0480	4.5608	4.5451	4.5916	22.000	22.000	22.000	22.000
1/27/2019	13:32:29	1383.73	4.0475	4.5607	4.5432	4.5918	22.000	22.000	22.000	22.000
1/27/2019	13:32:30	1385.09	4.0494	4.5618	4.5419	4.5920	22.000	22.000	22.000	22.000
1/27/2019	13:32:31	1386.28	4.0505	4.5639	4.5412	4.5927	22.000	22.000	22.000	22.000
1/27/2019	13:32:33	1387.66	4.0530	4.5627	4.5431	4.5904	22.000	22.000	22.000	22.000
1/27/2019	13:32:34	1388.89	4.0533	4.5621	4.5450	4.5903	22.000	22.000	22.000	22.000
1/27/2019	13:32:35	1390.37	4.0547	4.5625	4.5458	4.5904	22.000	22.000	22.000	22.000
1/27/2019	13:32:37	1391.55	4.0539	4.5638	4.5457	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:32:38	1392.73	4.0528	4.5631	4.5448	4.5892	22.000	22.000	22.000	22.000
1/27/2019	13:32:39	1394.03	4.0535	4.5614	4.5447	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:32:40	1395.34	4.0556	4.5625	4.5454	4.5887	22.000	22.000	22.000	22.000
1/27/2019	13:32:42	1396.70	4.0571	4.5644	4.5453	4.5904	22.000	22.000	22.000	22.000
1/27/2019	13:32:43	1397.91	4.0583	4.5648	4.5460	4.5946	22.000	22.000	22.000	22.000
1/27/2019	13:32:44	1399.11	4.0582	4.5634	4.5471	4.5948	22.000	22.000	22.000	22.000
1/27/2019	13:32:45	1400.42	4.0583	4.5627	4.5467	4.5948	22.000	22.000	22.000	22.000
1/27/2019	13:32:47	1401.67	4.0588	4.5635	4.5454	4.5912	22.000	22.000	22.000	22.000
1/27/2019	13:32:48	1402.97	4.0606	4.5641	4.5437	4.5884	22.000	22.000	22.000	22.000
1/27/2019	13:32:49	1404.34	4.0628	4.5645	4.5450	4.5861	22.000	22.000	22.000	22.000
1/27/2019	13:32:51	1405.64	4.0665	4.5655	4.5448	4.5873	22.000	22.000	22.000	22.000
1/27/2019	13:32:52	1406.86	4.0680	4.5648	4.5460	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:32:53	1408.16	4.0692	4.5638	4.5461	4.5896	22.000	22.000	22.000	22.000
1/27/2019	13:32:55	1409.53	4.0693	4.5631	4.5476	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:32:56	1410.78	4.0690	4.5625	4.5471	4.5900	22.000	22.000	22.000	22.000
1/27/2019	13:32:57	1412.02	4.0684	4.5638	4.5461	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:32:58	1413.39	4.0697	4.5628	4.5481	4.5895	22.000	22.000	22.000	22.000
1/27/2019	13:33:00	1414.72	4.0710	4.5638	4.5464	4.5879	22.000	22.000	22.000	22.000
1/27/2019	13:33:01	1415.98	4.0744	4.5634	4.5441	4.5884	22.000	22.000	22.000	22.000
1/27/2019	13:33:02	1417.22	4.0734	4.5654	4.5402	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:33:04	1418.58	4.0749	4.5649	4.5398	4.5892	22.000	22.000	22.000	22.000
1/27/2019	13:33:05	1419.80	4.0736	4.5651	4.5418	4.5883	22.000	22.000	22.000	22.000
1/27/2019	13:33:06	1421.28	4.0739	4.5635	4.5421	4.5872	22.000	22.000	22.000	22.000
1/27/2019	13:33:08	1422.59	4.0755	4.5631	4.5432	4.5869	22.000	22.000	22.000	22.000
1/27/2019	13:33:09	1423.91	4.0771	4.5622	4.5425	4.5852	22.000	22.000	22.000	22.000
1/27/2019	13:33:10	1425.22	4.0794	4.5617	4.5454	4.5865	22.000	22.000	22.000	22.000
1/27/2019	13:33:12	1426.48	4.0797	4.5617	4.5464	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:33:13	1427.64	4.0816	4.5614	4.5480	4.5909	22.000	22.000	22.000	22.000
1/27/2019	13:33:14	1428.97	4.0823	4.5618	4.5468	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:33:15	1430.30	4.0832	4.5627	4.5461	4.5873	22.000	22.000	22.000	22.000
1/27/2019	13:33:17	1431.58	4.0850	4.5642	4.5470	4.5864	22.000	22.000	22.000	22.000
1/27/2019	13:33:18	1432.80	4.0849	4.5652	4.5447	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:33:19	1434.20	4.0851	4.5639	4.5453	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:33:20	1435.34	4.0864	4.5622	4.5434	4.5896	22.000	22.000	22.000	22.000
1/27/2019	13:33:22	1436.56	4.0893	4.5600	4.5451	4.5876	22.000	22.000	22.000	22.000
1/27/2019	13:33:23	1437.78	4.0918	4.5610	4.5438	4.5880	22.000	22.000	22.000	22.000
1/27/2019	13:33:24	1439.08	4.0907	4.5611	4.5440	4.5900	22.000	22.000	22.000	22.000
1/27/2019	13:33:25	1440.37	4.0903	4.5628	4.5435	4.5915	22.000	22.000	22.000	22.000
1/27/2019	13:33:27	1441.55	4.0883	4.5632	4.5444	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:33:28	1442.77	4.0902	4.5638	4.5451	4.5896	22.000	22.000	22.000	22.000
1/27/2019	13:33:29	1443.98	4.0921	4.5627	4.5437	4.5884	22.000	22.000	22.000	22.000
1/27/2019	13:33:30	1445.36	4.0941	4.5622	4.5444	4.5880	22.000	22.000	22.000	22.000
1/27/2019	13:33:32	1446.81	4.0941	4.5610	4.5438	4.5869	22.000	22.000	22.000	22.000
1/27/2019	13:33:33	1448.08	4.0925	4.5614	4.5473	4.5880	22.000	22.000	22.000	22.000
1/27/2019	13:33:34	1449.27	4.0933	4.5612	4.5447	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:33:36	1450.61	4.0943	4.5637	4.5456	4.5873	22.000	22.000	22.000	22.000
1/27/2019	13:33:37	1451.83	4.0972	4.5652	4.5427	4.5864	22.000	22.000	22.000	22.000
1/27/2019	13:33:38	1453.27	4.0994	4.5652	4.5444	4.5869	22.000	22.000	22.000	22.000
1/27/2019	13:33:40	1454.45	4.0990	4.5630	4.5438	4.5873	22.000	22.000	22.000	22.000
1/27/2019	13:33:41	1455.91	4.0993	4.5618	4.5454	4.5869	22.000	22.000	22.000	22.000
1/27/2019	13:33:42	1457.06	4.0986	4.5624	4.5466	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:33:43	1458.30	4.0986	4.5624	4.5443	4.5877	22.000	22.000	22.000	22.000
1/27/2019	13:33:45	1459.55	4.0982	4.5631	4.5427	4.5887	22.000	22.000	22.000	22.000
1/27/2019	13:33:46	1460.78	4.0987	4.5624	4.5431	4.5879	22.000	22.000	22.000	22.000
1/27/2019	13:33:47	1462.23	4.1014	4.5631	4.5444	4.5888	22.000	22.000	22.000	22.000
1/27/2019	13:33:48	1463.39	4.1041	4.5640	4.5453	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:33:50	1464.56	4.1054	4.5631	4.5438	4.5888	22.000	22.000	22.000	22.000
1/27/2019	13:33:51	1465.86	4.1073	4.5634	4.5444	4.5896	22.000	22.000	22.000	22.000
1/27/2019	13:33:52	1467.09	4.1058	4.5613	4.5443	4.5895	22.000	22.000	22.000	22.000
1/27/2019	13:33:53	1468.42	4.1083	4.5618	4.5426	4.5876	22.000	22.000	22.000	22.000
1/27/2019	13:33:55	1469.66	4.1062	4.5610	4.5421	4.5846	22.000	22.000	22.000	22.000
1/27/2019	13:33:56	1470.98	4.1093	4.5611	4.5434	4.5822	22.000	22.000	22.000	22.000
1/27/2019	13:33:57	1472.22	4.1105	4.5600	4.5438	4.5831	22.000	22.000	22.000	22.000
1/27/2019	13:33:59	1473.50	4.1133	4.5602	4.5453	4.5854	22.000	22.000	22.000	22.000
1/27/2019	13:34:00	1474.67	4.1130	4.5617	4.5448	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:34:01	1476.06	4.1131	4.5627	4.5451	4.5864	22.000	22.000	22.000	22.000
1/27/2019	13:34:02	1477.31	4.1151	4.5635	4.5441	4.5857	22.000	22.000	22.000	22.000
1/27/2019	13:34:04	1478.50	4.1155	4.5625	4.5431	4.5850	22.000	22.000	22.000	22.000
1/27/2019	13:34:05	1479.81	4.1149	4.5624	4.5450	4.5861	22.000	22.000	22.000	22.000
1/27/2019	13:34:06	1481.16	4.1148	4.5614	4.5444	4.5863	22.000	22.000	22.000	22.000
1/27/2019	13:34:07	1482.39	4.1182	4.5621	4.5421	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:34:09	1483.75	4.1186	4.5625	4.5414	4.5852	22.000	22.000	22.000	22.000
1/27/2019	13:34:10	1484.97	4.1206	4.5641	4.5413	4.5848	22.000	22.000	22.000	22.000
1/27/2019	13:34:11	1486.25	4.1193	4.5627	4.5431	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:34:13	1487.45	4.1215	4.5655	4.5433	4.5864	22.000	22.000	22.000	22.000
1/27/2019	13:34:14	1488.69	4.1226	4.5628	4.5440	4.5869	22.000	22.000	22.000	22.000
1/27/2019	13:34:15	1489.95	4.1240	4.5625	4.5441	4.5865	22.000	22.000	22.000	22.000
1/27/2019	13:34:16	1491.31	4.1260	4.5601	4.5424	4.5840	22.000	22.000	22.000	22.000
1/27/2019	13:34:18	1493.28	4.1229	4.5611	4.5434	4.5837	22.000	22.000	22.000	22.000
1/27/2019	13:34:20	1494.75	4.1239	4.5615	4.5444	4.5859	22.000	22.000	22.000	22.000
1/27/2019	13:34:21	1496.34	4.1233	4.5620	4.5460	4.5883	22.000	22.000	22.000	22.000
1/27/2019	13:34:23	1497.72	4.1274	4.5613	4.5467	4.5890	22.000	22.000	22.000	22.000
1/27/2019	13:34:24	1498.89	4.1315	4.5630	4.5464	4.5888	22.000	22.000	22.000	22.000
1/27/2019	13:34:26	1500.62	4.1347	4.5608	4.5459	4.5873	22.000	22.000	22.000	22.000
1/27/2019	13:34:27	1502.00	4.1361	4.5618	4.5436	4.5863	22.000	22.000	22.000	22.000
1/27/2019	13:34:28	1503.09	4.1323	4.5623	4.5423	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:34:30	1504.61	4.1331	4.5630	4.5417	4.5848	22.000	22.000	22.000	22.000
1/27/2019	13:34:31	1505.83	4.1350	4.5645	4.5420	4.5842	22.000	22.000	22.000	22.000
1/27/2019	13:34:32	1507.03	4.1389	4.5620	4.5440	4.5848	22.000	22.000	22.000	22.000
1/27/2019	13:34:33	1508.31	4.1394	4.5637	4.5434	4.5852	22.000	22.000	22.000	22.000
1/27/2019	13:34:35	1510.02	4.1379	4.5615	4.5447	4.5876	22.000	22.000	22.000	22.000
1/27/2019	13:34:37	1511.53	4.1389	4.5640	4.5434	4.5871	22.000	22.000	22.000	22.000
1/27/2019	13:34:38	1512.56	4.1370	4.5618	4.5463	4.5884	22.000	22.000	22.000	22.000
1/27/2019	13:34:39	1514.22	4.1399	4.5627	4.5454	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:34:41	1515.77	4.1416	4.5621	4.5474	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:34:43	1517.72	4.1457	4.5618	4.5444	4.5864	22.000	22.000	22.000	22.000
1/27/2019	13:34:44	1518.94	4.1469	4.5623	4.5434	4.5870	22.000	22.000	22.000	22.000
1/27/2019	13:34:45	1520.22	4.1468	4.5615	4.5421	4.5863	22.000	22.000	22.000	22.000
1/27/2019	13:34:47	1521.47	4.1476	4.5618	4.5437	4.5886	22.000	22.000	22.000	22.000
1/27/2019	13:34:48	1523.00	4.1483	4.5608	4.5441	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:34:49	1524.25	4.1517	4.5598	4.5452	4.5895	22.000	22.000	22.000	22.000
1/27/2019	13:34:51	1525.64	4.1538	4.5603	4.5449	4.5876	22.000	22.000	22.000	22.000
1/27/2019	13:34:52	1526.80	4.1551	4.5603	4.5459	4.5888	22.000	22.000	22.000	22.000
1/27/2019	13:34:53	1528.05	4.1536	4.5603	4.5437	4.5866	22.000	22.000	22.000	22.000
1/27/2019	13:34:54	1529.30	4.1544	4.5601	4.5439	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:34:56	1530.48	4.1555	4.5598	4.5434	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:34:57	1531.73	4.1572	4.5600	4.5456	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:34:58	1533.00	4.1575	4.5611	4.5453	4.5872	22.000	22.000	22.000	22.000
1/27/2019	13:34:59	1534.27	4.1588	4.5610	4.5450	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:35:01	1535.52	4.1599	4.5617	4.5426	4.5876	22.000	22.000	22.000	22.000
1/27/2019	13:35:02	1536.89	4.1605	4.5615	4.5427	4.5872	22.000	22.000	22.000	22.000
1/27/2019	13:35:04	1538.50	4.1612	4.5630	4.5416	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:35:05	1539.97	4.1623	4.5631	4.5430	4.5853	22.000	22.000	22.000	22.000
1/27/2019	13:35:06	1541.27	4.1617	4.5624	4.5442	4.5852	22.000	22.000	22.000	22.000
1/27/2019	13:35:08	1542.89	4.1618	4.5607	4.5444	4.5853	22.000	22.000	22.000	22.000
1/27/2019	13:35:10	1544.75	4.1609	4.5603	4.5437	4.5857	22.000	22.000	22.000	22.000
1/27/2019	13:35:11	1546.03	4.1656	4.5590	4.5423	4.5874	22.000	22.000	22.000	22.000
1/27/2019	13:35:12	1547.33	4.1672	4.5607	4.5427	4.5878	22.000	22.000	22.000	22.000
1/27/2019	13:35:14	1548.62	4.1705	4.5600	4.5429	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:35:15	1549.80	4.1691	4.5623	4.5436	4.5839	22.000	22.000	22.000	22.000
1/27/2019	13:35:16	1551.25	4.1690	4.5601	4.5434	4.5813	22.000	22.000	22.000	22.000
1/27/2019	13:35:18	1552.48	4.1711	4.5606	4.5446	4.5845	22.000	22.000	22.000	22.000
1/27/2019	13:35:19	1553.80	4.1738	4.5601	4.5444	4.5817	22.000	22.000	22.000	22.000
1/27/2019	13:35:20	1555.02	4.1787	4.5610	4.5444	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:35:21	1556.33	4.1794	4.5618	4.5459	4.5817	22.000	22.000	22.000	22.000
1/27/2019	13:35:23	1557.61	4.1833	4.5610	4.5446	4.5859	22.000	22.000	22.000	22.000
1/27/2019	13:35:24	1558.91	4.1817	4.5610	4.5449	4.5870	22.000	22.000	22.000	22.000
1/27/2019	13:35:25	1560.14	4.1834	4.5611	4.5413	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:35:26	1561.41	4.1794	4.5614	4.5417	4.5852	22.000	22.000	22.000	22.000
1/27/2019	13:35:28	1562.59	4.1814	4.5621	4.5414	4.5838	22.000	22.000	22.000	22.000
1/27/2019	13:35:29	1563.87	4.1826	4.5607	4.5421	4.5841	22.000	22.000	22.000	22.000
1/27/2019	13:35:30	1565.14	4.1866	4.5603	4.5411	4.5824	22.000	22.000	22.000	22.000
1/27/2019	13:35:32	1566.44	4.1860	4.5608	4.5420	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:35:33	1567.64	4.1856	4.5600	4.5434	4.5824	22.000	22.000	22.000	22.000
1/27/2019	13:35:34	1568.89	4.1874	4.5604	4.5459	4.5824	22.000	22.000	22.000	22.000
1/27/2019	13:35:35	1570.19	4.1921	4.5586	4.5433	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:35:37	1571.52	4.1945	4.5591	4.5426	4.5822	22.000	22.000	22.000	22.000
