Date	Time_HH:MM:SS	Time_sec	Ch1_O2_15_T0	Ch2_O2_drift	Ch3_O2_drift	Ch4_O2_drift	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	15:00:57	1543.02	3.9648	4.5045	4.4247	4.4997	27.000	27.000	27.000	27.000
1/27/2019	15:00:59	1544.66	3.9661	4.5047	4.4238	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:01:00	1545.97	3.9669	4.5038	4.4245	4.4992	27.000	27.000	27.000	27.000
1/27/2019	15:01:01	1547.31	3.9683	4.5039	4.4297	4.5001	27.000	27.000	27.000	27.000
1/27/2019	15:01:03	1548.64	3.9665	4.5035	4.4285	4.4993	27.000	27.000	27.000	27.000
1/27/2019	15:01:04	1549.80	3.9653	4.5024	4.4274	4.5027	27.000	27.000	27.000	27.000
1/27/2019	15:01:05	1550.92	3.9645	4.5025	4.4258	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:01:06	1552.45	3.9669	4.5016	4.4241	4.5046	27.000	27.000	27.000	27.000
1/27/2019	15:01:08	1554.05	3.9685	4.5006	4.4261	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:01:09	1555.17	3.9697	4.4993	4.4247	4.5031	27.000	27.000	27.000	27.000
1/27/2019	15:01:11	1556.61	3.9691	4.4988	4.4240	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:01:12	1557.89	3.9679	4.4985	4.4226	4.5026	27.000	27.000	27.000	27.000
1/27/2019	15:01:13	1559.16	3.9671	4.5003	4.4237	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:01:14	1560.30	3.9696	4.5013	4.4267	4.5037	27.000	27.000	27.000	27.000
1/27/2019	15:01:16	1561.87	3.9720	4.5025	4.4271	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:01:18	1563.70	3.9728	4.5021	4.4257	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:01:19	1564.95	3.9720	4.5025	4.4248	4.4990	27.000	27.000	27.000	27.000
1/27/2019	15:01:20	1566.16	3.9714	4.5032	4.4261	4.5022	27.000	27.000	27.000	27.000
1/27/2019	15:01:21	1567.34	3.9733	4.5036	4.4268	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:01:23	1568.73	3.9738	4.5049	4.4287	4.5014	27.000	27.000	27.000	27.000
1/27/2019	15:01:24	1570.22	3.9743	4.5039	4.4278	4.4993	27.000	27.000	27.000	27.000
1/27/2019	15:01:25	1571.36	3.9718	4.5035	4.4284	4.4997	27.000	27.000	27.000	27.000
1/27/2019	15:01:27	1572.80	3.9695	4.5041	4.4264	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:01:28	1573.89	3.9690	4.5041	4.4247	4.4997	27.000	27.000	27.000	27.000
1/27/2019	15:01:30	1575.77	3.9700	4.5034	4.4245	4.4992	27.000	27.000	27.000	27.000
1/27/2019	15:01:31	1577.36	3.9717	4.4998	4.4248	4.4973	27.000	27.000	27.000	27.000
1/27/2019	15:01:33	1578.64	3.9729	4.4982	4.4261	4.4978	27.000	27.000	27.000	27.000
1/27/2019	15:01:34	1579.91	3.9747	4.5001	4.4258	4.4985	27.000	27.000	27.000	27.000
1/27/2019	15:01:35	1581.11	3.9787	4.5031	4.4271	4.4986	27.000	27.000	27.000	27.000
1/27/2019	15:01:36	1582.42	3.9811	4.5058	4.4277	4.5000	27.000	27.000	27.000	27.000
1/27/2019	15:01:38	1583.61	3.9807	4.5057	4.4260	4.5007	27.000	27.000	27.000	27.000
1/27/2019	15:01:39	1585.23	3.9793	4.5058	4.4258	4.4996	27.000	27.000	27.000	27.000
1/27/2019	15:01:41	1586.84	3.9790	4.5044	4.4253	4.4992	27.000	27.000	27.000	27.000
1/27/2019	15:01:42	1588.27	3.9804	4.5034	4.4272	4.4992	27.000	27.000	27.000	27.000
1/27/2019	15:01:44	1589.55	3.9812	4.5018	4.4254	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:01:45	1590.73	3.9830	4.5028	4.4245	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:01:46	1591.98	3.9822	4.5025	4.4235	4.5000	27.000	27.000	27.000	27.000
1/27/2019	15:01:47	1593.30	3.9813	4.5029	4.4238	4.4997	27.000	27.000	27.000	27.000
1/27/2019	15:01:49	1594.50	3.9782	4.5015	4.4251	4.5003	27.000	27.000	27.000	27.000
1/27/2019	15:01:50	1595.72	3.9809	4.5005	4.4277	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:01:51	1597.16	3.9820	4.5003	4.4289	4.5035	27.000	27.000	27.000	27.000
1/27/2019	15:01:52	1598.19	3.9848	4.5012	4.4281	4.5026	27.000	27.000	27.000	27.000
1/27/2019	15:01:53	1599.41	3.9833	4.5006	4.4267	4.5023	27.000	27.000	27.000	27.000
1/27/2019	15:01:55	1601.02	3.9842	4.5013	4.4268	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:01:57	1602.80	3.9853	4.5006	4.4278	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:01:58	1603.95	3.9861	4.5016	4.4270	4.5023	27.000	27.000	27.000	27.000
1/27/2019	15:01:59	1605.33	3.9863	4.5011	4.4265	4.5041	27.000	27.000	27.000	27.000
1/27/2019	15:02:01	1606.56	3.9885	4.5025	4.4255	4.5036	27.000	27.000	27.000	27.000
1/27/2019	15:02:02	1607.77	3.9889	4.5042	4.4270	4.5026	27.000	27.000	27.000	27.000
1/27/2019	15:02:03	1609.34	3.9905	4.5049	4.4282	4.5041	27.000	27.000	27.000	27.000
1/27/2019	15:02:05	1610.69	3.9874	4.5051	4.4294	4.5041	27.000	27.000	27.000	27.000
1/27/2019	15:02:06	1612.11	3.9894	4.5042	4.4271	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:02:07	1613.14	3.9895	4.5048	4.4244	4.4989	27.000	27.000	27.000	27.000
1/27/2019	15:02:09	1614.58	3.9920	4.5059	4.4245	4.4982	27.000	27.000	27.000	27.000
1/27/2019	15:02:10	1615.91	3.9933	4.5094	4.4268	4.4973	27.000	27.000	27.000	27.000
1/27/2019	15:02:12	1617.53	3.9926	4.5095	4.4290	4.4973	27.000	27.000	27.000	27.000
1/27/2019	15:02:13	1618.77	3.9934	4.5098	4.4272	4.4985	27.000	27.000	27.000	27.000
1/27/2019	15:02:15	1620.61	3.9925	4.5058	4.4255	4.4994	27.000	27.000	27.000	27.000
1/27/2019	15:02:16	1622.33	3.9933	4.5068	4.4252	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:02:18	1623.73	3.9925	4.5074	4.4252	4.4989	27.000	27.000	27.000	27.000
1/27/2019	15:02:19	1624.86	3.9937	4.5098	4.4240	4.5003	27.000	27.000	27.000	27.000
1/27/2019	15:02:20	1626.23	3.9953	4.5076	4.4220	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:02:21	1627.37	3.9954	4.5064	4.4234	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:02:23	1628.55	3.9956	4.5068	4.4257	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:02:24	1630.05	3.9971	4.5094	4.4268	4.5004	27.000	27.000	27.000	27.000
1/27/2019	15:02:25	1631.36	4.0000	4.5090	4.4268	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:02:27	1632.48	4.0022	4.5071	4.4270	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:02:28	1633.97	4.0043	4.5048	4.4268	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:02:29	1635.30	4.0018	4.5051	4.4264	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:02:31	1636.72	3.9997	4.5049	4.4257	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:02:32	1637.80	3.9969	4.5046	4.4257	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:02:33	1638.97	3.9983	4.5033	4.4254	4.5002	27.000	27.000	27.000	27.000
1/27/2019	15:02:35	1640.61	4.0001	4.5032	4.4267	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:02:36	1641.70	4.0011	4.5021	4.4274	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:02:37	1642.83	3.9997	4.5054	4.4260	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:02:38	1644.28	3.9979	4.5041	4.4242	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:02:40	1645.69	3.9972	4.5041	4.4245	4.5027	27.000	27.000	27.000	27.000
1/27/2019	15:02:41	1647.27	4.0000	4.5012	4.4252	4.5062	27.000	27.000	27.000	27.000
1/27/2019	15:02:43	1648.73	4.0025	4.5018	4.4271	4.5072	27.000	27.000	27.000	27.000
1/27/2019	15:02:44	1650.12	4.0037	4.5039	4.4261	4.5075	27.000	27.000	27.000	27.000
1/27/2019	15:02:46	1651.50	4.0056	4.5044	4.4268	4.5053	27.000	27.000	27.000	27.000
1/27/2019	15:02:47	1652.81	4.0077	4.5057	4.4251	4.5047	27.000	27.000	27.000	27.000
1/27/2019	15:02:48	1654.14	4.0094	4.5049	4.4252	4.5027	27.000	27.000	27.000	27.000
1/27/2019	15:02:49	1655.33	4.0072	4.5028	4.4251	4.5039	27.000	27.000	27.000	27.000
1/27/2019	15:02:51	1656.48	4.0051	4.5016	4.4257	4.5039	27.000	27.000	27.000	27.000
1/27/2019	15:02:52	1657.77	4.0033	4.4985	4.4271	4.5028	27.000	27.000	27.000	27.000
1/27/2019	15:02:53	1659.11	4.0041	4.4986	4.4279	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:02:55	1660.58	4.0053	4.4968	4.4287	4.5004	27.000	27.000	27.000	27.000
1/27/2019	15:02:56	1661.91	4.0056	4.4972	4.4284	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:02:57	1663.37	4.0049	4.4983	4.4265	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:02:59	1664.87	4.0037	4.4992	4.4275	4.5023	27.000	27.000	27.000	27.000
1/27/2019	15:03:00	1666.19	4.0061	4.5013	4.4257	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:01	1667.42	4.0055	4.5000	4.4262	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:03	1668.67	4.0057	4.5002	4.4254	4.5028	27.000	27.000	27.000	27.000
1/27/2019	15:03:04	1669.87	4.0073	4.4986	4.4270	4.5027	27.000	27.000	27.000	27.000
1/27/2019	15:03:06	1671.52	4.0094	4.4995	4.4281	4.4990	27.000	27.000	27.000	27.000
1/27/2019	15:03:07	1672.84	4.0100	4.5013	4.4267	4.5002	27.000	27.000	27.000	27.000
1/27/2019	15:03:08	1674.05	4.0081	4.5018	4.4260	4.5007	27.000	27.000	27.000	27.000
1/27/2019	15:03:09	1675.33	4.0092	4.5016	4.4275	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:03:11	1676.95	4.0105	4.5013	4.4285	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:12	1678.20	4.0125	4.5002	4.4302	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:13	1679.33	4.0145	4.4996	4.4277	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:03:15	1680.56	4.0162	4.5003	4.4261	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:03:16	1681.73	4.0144	4.5044	4.4244	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:03:17	1683.39	4.0142	4.5046	4.4251	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:03:19	1684.67	4.0126	4.5013	4.4260	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:03:20	1686.08	4.0130	4.4987	4.4261	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:22	1688.00	4.0130	4.4992	4.4264	4.5039	27.000	27.000	27.000	27.000
1/27/2019	15:03:23	1689.42	4.0152	4.5019	4.4265	4.5060	27.000	27.000	27.000	27.000
1/27/2019	15:03:25	1690.83	4.0183	4.5032	4.4232	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:26	1692.06	4.0175	4.5013	4.4224	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:03:28	1693.59	4.0191	4.4996	4.4228	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:03:30	1695.48	4.0180	4.4972	4.4245	4.5028	27.000	27.000	27.000	27.000
1/27/2019	15:03:31	1697.02	4.0199	4.4988	4.4255	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:03:32	1698.39	4.0201	4.4985	4.4245	4.5000	27.000	27.000	27.000	27.000
1/27/2019	15:03:34	1699.58	4.0201	4.5006	4.4271	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:03:35	1700.92	4.0190	4.5003	4.4265	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:03:36	1702.09	4.0185	4.5022	4.4264	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:03:37	1703.28	4.0214	4.5019	4.4255	4.5023	27.000	27.000	27.000	27.000
1/27/2019	15:03:39	1704.52	4.0261	4.5015	4.4269	4.5019	27.000	27.000	27.000	27.000
1/27/2019	15:03:40	1705.92	4.0266	4.5026	4.4289	4.5023	27.000	27.000	27.000	27.000
1/27/2019	15:03:41	1707.23	4.0270	4.5029	4.4284	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:03:43	1708.75	4.0253	4.5048	4.4278	4.5035	27.000	27.000	27.000	27.000
1/27/2019	15:03:44	1709.95	4.0274	4.5029	4.4261	4.5046	27.000	27.000	27.000	27.000
1/27/2019	15:03:45	1711.30	4.0245	4.5018	4.4250	4.5042	27.000	27.000	27.000	27.000
1/27/2019	15:03:47	1712.70	4.0248	4.5015	4.4248	4.5041	27.000	27.000	27.000	27.000
1/27/2019	15:03:48	1714.44	4.0228	4.5009	4.4241	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:03:50	1716.17	4.0222	4.5002	4.4252	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:03:52	1717.59	4.0228	4.4995	4.4247	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:03:53	1718.81	4.0217	4.5016	4.4270	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:03:54	1719.98	4.0265	4.5054	4.4271	4.4996	27.000	27.000	27.000	27.000
1/27/2019	15:03:55	1721.36	4.0275	4.5036	4.4284	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:03:57	1722.69	4.0324	4.5008	4.4265	4.5028	27.000	27.000	27.000	27.000
1/27/2019	15:03:58	1724.00	4.0338	4.4987	4.4272	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:03:59	1725.39	4.0347	4.5012	4.4250	4.5031	27.000	27.000	27.000	27.000
1/27/2019	15:04:01	1726.58	4.0317	4.5033	4.4245	4.5031	27.000	27.000	27.000	27.000
1/27/2019	15:04:02	1727.75	4.0309	4.5026	4.4238	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:04:03	1728.97	4.0325	4.5024	4.4254	4.4996	27.000	27.000	27.000	27.000
1/27/2019	15:04:04	1730.25	4.0329	4.5013	4.4278	4.4979	27.000	27.000	27.000	27.000
1/27/2019	15:04:06	1731.69	4.0340	4.5002	4.4286	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:04:07	1733.16	4.0336	4.5020	4.4289	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:04:08	1734.39	4.0364	4.5026	4.4271	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:04:10	1736.19	4.0357	4.5038	4.4251	4.5023	27.000	27.000	27.000	27.000
1/27/2019	15:04:12	1737.50	4.0372	4.5019	4.4241	4.5046	27.000	27.000	27.000	27.000
1/27/2019	15:04:13	1738.69	4.0372	4.5008	4.4244	4.5035	27.000	27.000	27.000	27.000
1/27/2019	15:04:14	1740.12	4.0361	4.5015	4.4248	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:04:15	1741.19	4.0374	4.5008	4.4234	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:04:16	1742.45	4.0400	4.5015	4.4241	4.5001	27.000	27.000	27.000	27.000
1/27/2019	15:04:18	1743.95	4.0455	4.5002	4.4235	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:04:19	1745.27	4.0450	4.4995	4.4251	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:04:21	1746.75	4.0447	4.4998	4.4242	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:04:22	1748.11	4.0438	4.5021	4.4238	4.5007	27.000	27.000	27.000	27.000
1/27/2019	15:04:23	1749.39	4.0431	4.5044	4.4227	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:04:25	1750.61	4.0427	4.5046	4.4237	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:04:26	1751.83	4.0409	4.5039	4.4265	4.5001	27.000	27.000	27.000	27.000
1/27/2019	15:04:28	1753.58	4.0413	4.5042	4.4274	4.4982	27.000	27.000	27.000	27.000
1/27/2019	15:04:29	1754.89	4.0426	4.5038	4.4257	4.4984	27.000	27.000	27.000	27.000
1/27/2019	15:04:30	1756.09	4.0457	4.5042	4.4245	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:04:31	1757.42	4.0457	4.5021	4.4241	4.5027	27.000	27.000	27.000	27.000
1/27/2019	15:04:33	1758.72	4.0467	4.5021	4.4252	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:04:34	1760.25	4.0461	4.5009	4.4260	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:04:36	1761.55	4.0494	4.5009	4.4265	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:04:37	1763.12	4.0511	4.5021	4.4258	4.5028	27.000	27.000	27.000	27.000
1/27/2019	15:04:38	1764.36	4.0530	4.5025	4.4255	4.5057	27.000	27.000	27.000	27.000
1/27/2019	15:04:40	1766.02	4.0532	4.5015	4.4250	4.5057	27.000	27.000	27.000	27.000
1/27/2019	15:04:41	1767.31	4.0527	4.4988	4.4265	4.5051	27.000	27.000	27.000	27.000
1/27/2019	15:04:43	1768.75	4.0532	4.4968	4.4285	4.5038	27.000	27.000	27.000	27.000
1/27/2019	15:04:44	1770.11	4.0543	4.4969	4.4285	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:04:46	1771.59	4.0549	4.4998	4.4268	4.5043	27.000	27.000	27.000	27.000
1/27/2019	15:04:47	1773.22	4.0527	4.5008	4.4237	4.5050	27.000	27.000	27.000	27.000
1/27/2019	15:04:49	1774.89	4.0512	4.5031	4.4241	4.5046	27.000	27.000	27.000	27.000
1/27/2019	15:04:50	1776.16	4.0507	4.5011	4.4239	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:04:51	1777.39	4.0511	4.5025	4.4242	4.5011	27.000	27.000	27.000	27.000
1/27/2019	15:04:53	1778.75	4.0514	4.5018	4.4242	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:04:54	1779.86	4.0524	4.5008	4.4258	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:04:55	1781.37	4.0543	4.5023	4.4260	4.5043	27.000	27.000	27.000	27.000
1/27/2019	15:04:57	1782.91	4.0574	4.5041	4.4255	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:04:58	1784.06	4.0577	4.5046	4.4255	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:04:59	1785.19	4.0586	4.5018	4.4251	4.5025	27.000	27.000	27.000	27.000
1/27/2019	15:05:01	1786.62	4.0575	4.5005	4.4242	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:05:02	1788.08	4.0563	4.5002	4.4230	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:05:03	1789.25	4.0571	4.4996	4.4224	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:05:05	1790.80	4.0578	4.4995	4.4234	4.5031	27.000	27.000	27.000	27.000
1/27/2019	15:05:06	1792.19	4.0607	4.5006	4.4240	4.5050	27.000	27.000	27.000	27.000
1/27/2019	15:05:07	1793.36	4.0612	4.4988	4.4250	4.5051	27.000	27.000	27.000	27.000
1/27/2019	15:05:09	1794.95	4.0617	4.4988	4.4241	4.5043	27.000	27.000	27.000	27.000
1/27/2019	15:05:11	1796.52	4.0596	4.4992	4.4234	4.5036	27.000	27.000	27.000	27.000
1/27/2019	15:05:12	1797.86	4.0584	4.5039	4.4240	4.5019	27.000	27.000	27.000	27.000
1/27/2019	15:05:13	1799.03	4.0588	4.5041	4.4244	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:05:14	1800.19	4.0621	4.5031	4.4218	4.4992	27.000	27.000	27.000	27.000
1/27/2019	15:05:16	1801.77	4.0616	4.4995	4.4230	4.5007	27.000	27.000	27.000	27.000
1/27/2019	15:05:17	1802.98	4.0620	4.4972	4.4222	4.4998	27.000	27.000	27.000	27.000
1/27/2019	15:05:19	1804.48	4.0609	4.4979	4.4248	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:05:20	1805.72	4.0647	4.4982	4.4224	4.5010	27.000	27.000	27.000	27.000
1/27/2019	15:05:21	1807.03	4.0670	4.4990	4.4207	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:05:22	1808.45	4.0680	4.4975	4.4224	4.5031	27.000	27.000	27.000	27.000
1/27/2019	15:05:24	1809.92	4.0686	4.4973	4.4218	4.5028	27.000	27.000	27.000	27.000
1/27/2019	15:05:25	1811.44	4.0687	4.5003	4.4215	4.5041	27.000	27.000	27.000	27.000
1/27/2019	15:05:27	1812.61	4.0709	4.5026	4.4198	4.5031	27.000	27.000	27.000	27.000
1/27/2019	15:05:28	1814.00	4.0680	4.5031	4.4188	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:05:30	1815.52	4.0680	4.5018	4.4213	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:05:31	1816.95	4.0662	4.5008	4.4221	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:05:32	1818.02	4.0708	4.5011	4.4238	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:05:34	1819.62	4.0680	4.5008	4.4247	4.5017	27.000	27.000	27.000	27.000
1/27/2019	15:05:35	1820.95	4.0701	4.5010	4.4220	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:05:37	1822.53	4.0675	4.5028	4.4217	4.4998	27.000	27.000	27.000	27.000
1/27/2019	15:05:38	1823.80	4.0696	4.5039	4.4204	4.5015	27.000	27.000	27.000	27.000
1/27/2019	15:05:39	1825.33	4.0674	4.5048	4.4238	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:05:41	1826.86	4.0693	4.5048	4.4251	4.5026	27.000	27.000	27.000	27.000
1/27/2019	15:05:42	1828.06	4.0696	4.5041	4.4254	4.5030	27.000	27.000	27.000	27.000
1/27/2019	15:05:43	1829.22	4.0695	4.5010	4.4228	4.5049	27.000	27.000	27.000	27.000
1/27/2019	15:05:44	1830.42	4.0688	4.4986	4.4212	4.5058	27.000	27.000	27.000	27.000
1/27/2019	15:05:46	1831.91	4.0692	4.4969	4.4224	4.5050	27.000	27.000	27.000	27.000
1/27/2019	15:05:47	1833.03	4.0717	4.4970	4.4238	4.5026	27.000	27.000	27.000	27.000
1/27/2019	15:05:49	1834.66	4.0724	4.4993	4.4241	4.5002	27.000	27.000	27.000	27.000
1/27/2019	15:05:50	1836.03	4.0721	4.5005	4.4235	4.4977	27.000	27.000	27.000	27.000
1/27/2019	15:05:51	1837.23	4.0727	4.5018	4.4235	4.4971	27.000	27.000	27.000	27.000
1/27/2019	15:05:53	1838.52	4.0713	4.5009	4.4254	4.4996	27.000	27.000	27.000	27.000
1/27/2019	15:05:54	1839.69	4.0714	4.4992	4.4264	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:05:55	1841.34	4.0694	4.4996	4.4254	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:05:57	1842.86	4.0726	4.4998	4.4240	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:05:58	1844.16	4.0714	4.5002	4.4228	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:05:59	1845.44	4.0745	4.4982	4.4225	4.5002	27.000	27.000	27.000	27.000
1/27/2019	15:06:01	1846.59	4.0723	4.4975	4.4214	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:06:02	1847.75	4.0737	4.4988	4.4230	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:06:03	1849.30	4.0731	4.5003	4.4235	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:06:05	1850.86	4.0748	4.4995	4.4257	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:06:06	1852.20	4.0770	4.4990	4.4245	4.5034	27.000	27.000	27.000	27.000
1/27/2019	15:06:07	1853.37	4.0787	4.4993	4.4274	4.5024	27.000	27.000	27.000	27.000
1/27/2019	15:06:09	1855.09	4.0783	4.5006	4.4249	4.5019	27.000	27.000	27.000	27.000
1/27/2019	15:06:11	1856.91	4.0791	4.5002	4.4248	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:06:12	1858.20	4.0816	4.4992	4.4237	4.5025	27.000	27.000	27.000	27.000
1/27/2019	15:06:13	1859.42	4.0829	4.5012	4.4268	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:06:15	1860.62	4.0828	4.5028	4.4261	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:06:16	1861.97	4.0821	4.5055	4.4264	4.4997	27.000	27.000	27.000	27.000
1/27/2019	15:06:17	1863.06	4.0829	4.5052	4.4237	4.5012	27.000	27.000	27.000	27.000
1/27/2019	15:06:18	1864.27	4.0872	4.5035	4.4235	4.5002	27.000	27.000	27.000	27.000
1/27/2019	15:06:19	1865.42	4.0900	4.5008	4.4227	4.5016	27.000	27.000	27.000	27.000
1/27/2019	15:06:21	1867.05	4.0929	4.4990	4.4248	4.5005	27.000	27.000	27.000	27.000
1/27/2019	15:06:22	1868.34	4.0945	4.4995	4.4268	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:06:24	1869.92	4.0919	4.5008	4.4272	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:06:25	1871.05	4.0917	4.5005	4.4248	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:06:26	1872.36	4.0900	4.5005	4.4208	4.5020	27.000	27.000	27.000	27.000
1/27/2019	15:06:28	1873.77	4.0942	4.4986	4.4195	4.5010	27.000	27.000	27.000	27.000
1/27/2019	15:06:29	1875.41	4.0944	4.4985	4.4190	4.5009	27.000	27.000	27.000	27.000
1/27/2019	15:06:31	1876.67	4.0962	4.4985	4.4200	4.5017	27.000	27.000	27.000	27.000
1/27/2019	15:06:32	1877.87	4.0966	4.4990	4.4188	4.5013	27.000	27.000	27.000	27.000
1/27/2019	15:06:33	1879.11	4.1005	4.4989	4.4204	4.5006	27.000	27.000	27.000	27.000
1/27/2019	15:06:34	1880.44	4.1017	4.4992	4.4207	4.5008	27.000	27.000	27.000	27.000
1/27/2019	15:06:36	1881.91	4.1011	4.5011	4.4208	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:06:37	1883.05	4.1009	4.5025	4.4197	4.5032	27.000	27.000	27.000	27.000
1/27/2019	15:06:39	1884.52	4.1030	4.4993	4.4194	4.5046	27.000	27.000	27.000	27.000
1/27/2019	15:06:40	1885.77	4.1066	4.4978	4.4210	4.5051	27.000	27.000	27.000	27.000
1/27/2019	15:06:41	1887.37	4.1099	4.4960	4.4250	4.5058	27.000	27.000	27.000	27.000
1/27/2019	15:06:43	1888.47	4.1111	4.4992	4.4260	4.5040	27.000	27.000	27.000	27.000
1/27/2019	15:06:44	1890.14	4.1132	4.4983	4.4278	4.5021	27.000	27.000	27.000	27.000
1/27/2019	15:06:46	1891.78	4.1111	4.4992	4.4248	4.5023	27.000	27.000	27.000	27.000
