Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_32B2	Ch2_O2_13|T1_32B2	Ch3_O2_14|T1_32B2	Ch4_O2_15|T1_32B2	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	21:18:29	1374.19	3.9347	3.9798	3.9019	4.0249	32.000	32.000	32.000	32.000
1/27/2019	21:18:30	1375.41	3.9348	3.9800	3.9028	4.0242	32.000	32.000	32.000	32.000
1/27/2019	21:18:31	1376.67	3.9336	3.9813	3.9004	4.0222	32.000	32.000	32.000	32.000
1/27/2019	21:18:33	1377.98	3.9394	3.9803	3.8999	4.0205	32.000	32.000	32.000	32.000
1/27/2019	21:18:34	1379.45	3.9381	3.9779	3.8994	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:18:35	1380.80	3.9427	3.9767	3.8991	4.0197	32.000	32.000	32.000	32.000
1/27/2019	21:18:37	1382.08	3.9394	3.9754	3.8982	4.0214	32.000	32.000	32.000	32.000
1/27/2019	21:18:38	1383.89	3.9418	3.9761	3.8976	4.0210	32.000	32.000	32.000	32.000
1/27/2019	21:18:40	1385.41	3.9406	3.9765	3.8969	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:18:42	1387.19	3.9403	3.9784	3.8972	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:18:43	1388.47	3.9392	3.9776	3.8962	4.0199	32.000	32.000	32.000	32.000
1/27/2019	21:18:45	1390.06	3.9419	3.9780	3.8977	4.0218	32.000	32.000	32.000	32.000
1/27/2019	21:18:46	1391.33	3.9421	3.9756	3.8985	4.0227	32.000	32.000	32.000	32.000
1/27/2019	21:18:47	1392.66	3.9428	3.9781	3.9006	4.0222	32.000	32.000	32.000	32.000
1/27/2019	21:18:48	1393.89	3.9407	3.9788	3.9014	4.0206	32.000	32.000	32.000	32.000
1/27/2019	21:18:50	1395.30	3.9419	3.9809	3.9013	4.0199	32.000	32.000	32.000	32.000
1/27/2019	21:18:51	1396.59	3.9424	3.9809	3.9010	4.0200	32.000	32.000	32.000	32.000
1/27/2019	21:18:53	1398.06	3.9430	3.9801	3.8990	4.0194	32.000	32.000	32.000	32.000
1/27/2019	21:18:54	1399.36	3.9444	3.9801	3.8991	4.0191	32.000	32.000	32.000	32.000
1/27/2019	21:18:55	1400.66	3.9437	3.9783	3.9003	4.0176	32.000	32.000	32.000	32.000
1/27/2019	21:18:57	1402.00	3.9415	3.9799	3.9009	4.0182	32.000	32.000	32.000	32.000
1/27/2019	21:18:58	1403.34	3.9398	3.9791	3.9013	4.0180	32.000	32.000	32.000	32.000
1/27/2019	21:18:59	1404.69	3.9392	3.9814	3.8998	4.0186	32.000	32.000	32.000	32.000
1/27/2019	21:19:01	1405.95	3.9375	3.9828	3.8983	4.0185	32.000	32.000	32.000	32.000
1/27/2019	21:19:02	1407.28	3.9390	3.9866	3.8957	4.0174	32.000	32.000	32.000	32.000
1/27/2019	21:19:03	1408.83	3.9411	3.9869	3.8944	4.0179	32.000	32.000	32.000	32.000
1/27/2019	21:19:05	1410.05	3.9438	3.9865	3.8946	4.0164	32.000	32.000	32.000	32.000
1/27/2019	21:19:06	1411.50	3.9438	3.9825	3.8957	4.0172	32.000	32.000	32.000	32.000
1/27/2019	21:19:08	1413.03	3.9443	3.9809	3.8970	4.0180	32.000	32.000	32.000	32.000
1/27/2019	21:19:09	1414.62	3.9450	3.9803	3.8985	4.0210	32.000	32.000	32.000	32.000
1/27/2019	21:19:10	1415.77	3.9450	3.9819	3.9003	4.0216	32.000	32.000	32.000	32.000
1/27/2019	21:19:12	1417.77	3.9430	3.9815	3.8996	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:19:14	1419.03	3.9421	3.9790	3.8993	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:19:15	1420.34	3.9402	3.9790	3.8975	4.0208	32.000	32.000	32.000	32.000
1/27/2019	21:19:16	1421.87	3.9406	3.9787	3.8984	4.0231	32.000	32.000	32.000	32.000
1/27/2019	21:19:18	1423.06	3.9424	3.9793	3.8978	4.0228	32.000	32.000	32.000	32.000
1/27/2019	21:19:19	1424.37	3.9430	3.9782	3.8965	4.0213	32.000	32.000	32.000	32.000
1/27/2019	21:19:20	1425.62	3.9439	3.9782	3.8942	4.0197	32.000	32.000	32.000	32.000
1/27/2019	21:19:22	1427.19	3.9456	3.9790	3.8947	4.0182	32.000	32.000	32.000	32.000
1/27/2019	21:19:23	1428.56	3.9447	3.9799	3.8955	4.0158	32.000	32.000	32.000	32.000
1/27/2019	21:19:24	1429.81	3.9424	3.9815	3.8983	4.0160	32.000	32.000	32.000	32.000
1/27/2019	21:19:26	1431.14	3.9389	3.9810	3.8980	4.0151	32.000	32.000	32.000	32.000
1/27/2019	21:19:27	1432.47	3.9420	3.9828	3.8984	4.0159	32.000	32.000	32.000	32.000
1/27/2019	21:19:28	1433.80	3.9430	3.9825	3.8970	4.0157	32.000	32.000	32.000	32.000
1/27/2019	21:19:30	1435.20	3.9416	3.9829	3.8978	4.0162	32.000	32.000	32.000	32.000
1/27/2019	21:19:31	1436.62	3.9398	3.9817	3.8984	4.0200	32.000	32.000	32.000	32.000
1/27/2019	21:19:32	1437.92	3.9412	3.9799	3.8978	4.0211	32.000	32.000	32.000	32.000
1/27/2019	21:19:34	1439.22	3.9460	3.9813	3.8971	4.0222	32.000	32.000	32.000	32.000
1/27/2019	21:19:35	1440.66	3.9475	3.9819	3.8960	4.0197	32.000	32.000	32.000	32.000
1/27/2019	21:19:36	1441.86	3.9469	3.9841	3.8964	4.0200	32.000	32.000	32.000	32.000
1/27/2019	21:19:38	1443.14	3.9458	3.9838	3.8965	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:19:39	1444.47	3.9450	3.9835	3.8958	4.0197	32.000	32.000	32.000	32.000
1/27/2019	21:19:41	1446.09	3.9458	3.9835	3.8938	4.0192	32.000	32.000	32.000	32.000
1/27/2019	21:19:42	1447.41	3.9446	3.9846	3.8921	4.0187	32.000	32.000	32.000	32.000
1/27/2019	21:19:43	1448.67	3.9436	3.9860	3.8944	4.0181	32.000	32.000	32.000	32.000
1/27/2019	21:19:45	1450.03	3.9433	3.9852	3.8974	4.0177	32.000	32.000	32.000	32.000
1/27/2019	21:19:46	1451.31	3.9441	3.9816	3.8988	4.0185	32.000	32.000	32.000	32.000
1/27/2019	21:19:47	1452.70	3.9455	3.9805	3.8966	4.0174	32.000	32.000	32.000	32.000
1/27/2019	21:19:49	1454.05	3.9443	3.9819	3.8954	4.0174	32.000	32.000	32.000	32.000
1/27/2019	21:19:50	1455.48	3.9442	3.9836	3.8950	4.0162	32.000	32.000	32.000	32.000
1/27/2019	21:19:51	1456.86	3.9449	3.9825	3.8956	4.0195	32.000	32.000	32.000	32.000
1/27/2019	21:19:53	1458.20	3.9411	3.9805	3.8945	4.0198	32.000	32.000	32.000	32.000
1/27/2019	21:19:54	1459.70	3.9395	3.9795	3.8943	4.0195	32.000	32.000	32.000	32.000
1/27/2019	21:19:56	1461.16	3.9373	3.9785	3.8944	4.0164	32.000	32.000	32.000	32.000
1/27/2019	21:19:57	1462.73	3.9406	3.9794	3.8969	4.0175	32.000	32.000	32.000	32.000
1/27/2019	21:19:59	1464.16	3.9399	3.9821	3.8988	4.0193	32.000	32.000	32.000	32.000
1/27/2019	21:20:00	1465.41	3.9416	3.9813	3.8980	4.0204	32.000	32.000	32.000	32.000
1/27/2019	21:20:01	1466.73	3.9437	3.9800	3.8953	4.0193	32.000	32.000	32.000	32.000
1/27/2019	21:20:03	1467.97	3.9456	3.9785	3.8930	4.0191	32.000	32.000	32.000	32.000
1/27/2019	21:20:04	1469.31	3.9427	3.9803	3.8925	4.0177	32.000	32.000	32.000	32.000
1/27/2019	21:20:05	1470.64	3.9419	3.9810	3.8949	4.0168	32.000	32.000	32.000	32.000
1/27/2019	21:20:07	1472.28	3.9424	3.9809	3.8940	4.0150	32.000	32.000	32.000	32.000
1/27/2019	21:20:08	1473.50	3.9436	3.9799	3.8957	4.0153	32.000	32.000	32.000	32.000
1/27/2019	21:20:10	1475.09	3.9426	3.9803	3.8950	4.0157	32.000	32.000	32.000	32.000
1/27/2019	21:20:11	1476.34	3.9439	3.9786	3.8960	4.0175	32.000	32.000	32.000	32.000
1/27/2019	21:20:13	1478.03	3.9447	3.9796	3.8939	4.0175	32.000	32.000	32.000	32.000
1/27/2019	21:20:14	1479.20	3.9429	3.9792	3.8931	4.0158	32.000	32.000	32.000	32.000
1/27/2019	21:20:15	1480.80	3.9413	3.9793	3.8925	4.0162	32.000	32.000	32.000	32.000
1/27/2019	21:20:17	1482.20	3.9406	3.9776	3.8930	4.0162	32.000	32.000	32.000	32.000
1/27/2019	21:20:18	1483.47	3.9439	3.9768	3.8916	4.0175	32.000	32.000	32.000	32.000
1/27/2019	21:20:20	1485.05	3.9439	3.9775	3.8913	4.0158	32.000	32.000	32.000	32.000
1/27/2019	21:20:21	1486.47	3.9462	3.9776	3.8914	4.0146	32.000	32.000	32.000	32.000
1/27/2019	21:20:22	1487.70	3.9463	3.9773	3.8923	4.0145	32.000	32.000	32.000	32.000
1/27/2019	21:20:24	1489.16	3.9463	3.9773	3.8916	4.0148	32.000	32.000	32.000	32.000
1/27/2019	21:20:25	1490.39	3.9476	3.9793	3.8923	4.0178	32.000	32.000	32.000	32.000
1/27/2019	21:20:26	1491.73	3.9434	3.9814	3.8928	4.0167	32.000	32.000	32.000	32.000
1/27/2019	21:20:28	1493.09	3.9445	3.9824	3.8936	4.0165	32.000	32.000	32.000	32.000
1/27/2019	21:20:29	1494.36	3.9422	3.9806	3.8921	4.0154	32.000	32.000	32.000	32.000
1/27/2019	21:20:30	1495.73	3.9468	3.9798	3.8925	4.0175	32.000	32.000	32.000	32.000
1/27/2019	21:20:32	1497.02	3.9458	3.9799	3.8924	4.0180	32.000	32.000	32.000	32.000
1/27/2019	21:20:33	1498.69	3.9438	3.9814	3.8909	4.0184	32.000	32.000	32.000	32.000
1/27/2019	21:20:35	1500.16	3.9413	3.9815	3.8898	4.0186	32.000	32.000	32.000	32.000
1/27/2019	21:20:36	1501.67	3.9439	3.9818	3.8895	4.0192	32.000	32.000	32.000	32.000
1/27/2019	21:20:38	1503.03	3.9454	3.9824	3.8916	4.0188	32.000	32.000	32.000	32.000
1/27/2019	21:20:39	1504.14	3.9453	3.9825	3.8903	4.0183	32.000	32.000	32.000	32.000
1/27/2019	21:20:40	1505.28	3.9428	3.9827	3.8918	4.0193	32.000	32.000	32.000	32.000
1/27/2019	21:20:41	1506.73	3.9450	3.9820	3.8906	4.0211	32.000	32.000	32.000	32.000
1/27/2019	21:20:43	1508.23	3.9455	3.9824	3.8924	4.0215	32.000	32.000	32.000	32.000
1/27/2019	21:20:45	1509.95	3.9424	3.9837	3.8909	4.0196	32.000	32.000	32.000	32.000
1/27/2019	21:20:46	1511.09	3.9419	3.9836	3.8921	4.0183	32.000	32.000	32.000	32.000
1/27/2019	21:20:47	1512.42	3.9453	3.9827	3.8920	4.0166	32.000	32.000	32.000	32.000
1/27/2019	21:20:48	1513.55	3.9480	3.9808	3.8905	4.0165	32.000	32.000	32.000	32.000
1/27/2019	21:20:49	1514.92	3.9486	3.9791	3.8901	4.0148	32.000	32.000	32.000	32.000
1/27/2019	21:20:51	1516.09	3.9482	3.9798	3.8894	4.0135	32.000	32.000	32.000	32.000
1/27/2019	21:20:52	1517.25	3.9499	3.9797	3.8908	4.0139	32.000	32.000	32.000	32.000
1/27/2019	21:20:53	1518.37	3.9456	3.9797	3.8900	4.0141	32.000	32.000	32.000	32.000
1/27/2019	21:20:54	1519.80	3.9452	3.9789	3.8890	4.0152	32.000	32.000	32.000	32.000
1/27/2019	21:20:56	1521.17	3.9425	3.9784	3.8884	4.0139	32.000	32.000	32.000	32.000
1/27/2019	21:20:57	1522.55	3.9455	3.9800	3.8884	4.0143	32.000	32.000	32.000	32.000
1/27/2019	21:20:59	1523.97	3.9440	3.9810	3.8889	4.0139	32.000	32.000	32.000	32.000
1/27/2019	21:21:00	1525.20	3.9438	3.9825	3.8916	4.0140	32.000	32.000	32.000	32.000
1/27/2019	21:21:01	1526.58	3.9443	3.9820	3.8916	4.0138	32.000	32.000	32.000	32.000
1/27/2019	21:21:02	1527.92	3.9430	3.9807	3.8920	4.0136	32.000	32.000	32.000	32.000
1/27/2019	21:21:04	1529.30	3.9464	3.9805	3.8890	4.0131	32.000	32.000	32.000	32.000
1/27/2019	21:21:05	1530.75	3.9476	3.9804	3.8900	4.0137	32.000	32.000	32.000	32.000
1/27/2019	21:21:07	1531.95	3.9512	3.9819	3.8900	4.0157	32.000	32.000	32.000	32.000
1/27/2019	21:21:08	1533.47	3.9487	3.9819	3.8914	4.0179	32.000	32.000	32.000	32.000
1/27/2019	21:21:09	1534.78	3.9515	3.9825	3.8899	4.0154	32.000	32.000	32.000	32.000
1/27/2019	21:21:12	1537.33	3.9480	3.9822	3.8874	4.0141	32.000	32.000	32.000	32.000
1/27/2019	21:21:13	1538.83	3.9491	3.9825	3.8863	4.0118	32.000	32.000	32.000	32.000
1/27/2019	21:21:15	1540.09	3.9442	3.9848	3.8866	4.0145	32.000	32.000	32.000	32.000
1/27/2019	21:21:16	1541.45	3.9447	3.9850	3.8888	4.0136	32.000	32.000	32.000	32.000
1/27/2019	21:21:17	1542.87	3.9463	3.9828	3.8885	4.0142	32.000	32.000	32.000	32.000
1/27/2019	21:21:19	1544.19	3.9463	3.9791	3.8881	4.0114	32.000	32.000	32.000	32.000
1/27/2019	21:21:20	1545.44	3.9480	3.9785	3.8888	4.0124	32.000	32.000	32.000	32.000
1/27/2019	21:21:21	1546.72	3.9477	3.9796	3.8890	4.0148	32.000	32.000	32.000	32.000
1/27/2019	21:21:23	1548.06	3.9512	3.9813	3.8870	4.0165	32.000	32.000	32.000	32.000
1/27/2019	21:21:24	1549.44	3.9472	3.9797	3.8859	4.0173	32.000	32.000	32.000	32.000
1/27/2019	21:21:25	1550.84	3.9467	3.9791	3.8863	4.0146	32.000	32.000	32.000	32.000
1/27/2019	21:21:27	1552.64	3.9455	3.9776	3.8880	4.0153	32.000	32.000	32.000	32.000
1/27/2019	21:21:29	1554.03	3.9538	3.9782	3.8869	4.0136	32.000	32.000	32.000	32.000
1/27/2019	21:21:30	1555.20	3.9543	3.9778	3.8871	4.0139	32.000	32.000	32.000	32.000
1/27/2019	21:21:31	1556.45	3.9554	3.9785	3.8883	4.0128	32.000	32.000	32.000	32.000
1/27/2019	21:21:32	1557.69	3.9507	3.9805	3.8901	4.0141	32.000	32.000	32.000	32.000
1/27/2019	21:21:34	1558.95	3.9519	3.9828	3.8904	4.0143	32.000	32.000	32.000	32.000
1/27/2019	21:21:35	1560.27	3.9485	3.9847	3.8891	4.0156	32.000	32.000	32.000	32.000
1/27/2019	21:21:36	1561.81	3.9469	3.9847	3.8874	4.0154	32.000	32.000	32.000	32.000
1/27/2019	21:21:38	1563.12	3.9457	3.9847	3.8855	4.0167	32.000	32.000	32.000	32.000
1/27/2019	21:21:39	1564.56	3.9461	3.9824	3.8870	4.0170	32.000	32.000	32.000	32.000
1/27/2019	21:21:41	1566.16	3.9480	3.9810	3.8880	4.0148	32.000	32.000	32.000	32.000
1/27/2019	21:21:42	1567.66	3.9463	3.9790	3.8881	4.0123	32.000	32.000	32.000	32.000
1/27/2019	21:21:43	1568.89	3.9457	3.9805	3.8871	4.0114	32.000	32.000	32.000	32.000
1/27/2019	21:21:45	1570.22	3.9446	3.9792	3.8880	4.0145	32.000	32.000	32.000	32.000
1/27/2019	21:21:46	1571.50	3.9433	3.9798	3.8885	4.0159	32.000	32.000	32.000	32.000
1/27/2019	21:21:47	1572.59	3.9424	3.9789	3.8879	4.0167	32.000	32.000	32.000	32.000
1/27/2019	21:21:49	1574.03	3.9434	3.9808	3.8874	4.0150	32.000	32.000	32.000	32.000
1/27/2019	21:21:50	1575.58	3.9439	3.9804	3.8874	4.0145	32.000	32.000	32.000	32.000
1/27/2019	21:21:51	1576.94	3.9463	3.9806	3.8878	4.0143	32.000	32.000	32.000	32.000
1/27/2019	21:21:53	1578.50	3.9451	3.9805	3.8866	4.0141	32.000	32.000	32.000	32.000
1/27/2019	21:21:54	1579.94	3.9485	3.9810	3.8851	4.0129	32.000	32.000	32.000	32.000
1/27/2019	21:21:56	1581.16	3.9482	3.9808	3.8848	4.0112	32.000	32.000	32.000	32.000
1/27/2019	21:21:57	1582.48	3.9489	3.9812	3.8859	4.0097	32.000	32.000	32.000	32.000
1/27/2019	21:21:58	1583.94	3.9486	3.9819	3.8860	4.0112	32.000	32.000	32.000	32.000
1/27/2019	21:22:00	1585.30	3.9498	3.9840	3.8864	4.0118	32.000	32.000	32.000	32.000
1/27/2019	21:22:01	1586.56	3.9507	3.9841	3.8855	4.0139	32.000	32.000	32.000	32.000
1/27/2019	21:22:03	1588.30	3.9493	3.9820	3.8854	4.0146	32.000	32.000	32.000	32.000
1/27/2019	21:22:04	1589.80	3.9473	3.9792	3.8842	4.0138	32.000	32.000	32.000	32.000
1/27/2019	21:22:06	1591.08	3.9491	3.9794	3.8833	4.0140	32.000	32.000	32.000	32.000
1/27/2019	21:22:07	1592.42	3.9479	3.9823	3.8859	4.0133	32.000	32.000	32.000	32.000
1/27/2019	21:22:08	1593.58	3.9496	3.9829	3.8861	4.0142	32.000	32.000	32.000	32.000
1/27/2019	21:22:09	1594.75	3.9490	3.9810	3.8858	4.0144	32.000	32.000	32.000	32.000
1/27/2019	21:22:11	1596.08	3.9507	3.9795	3.8828	4.0130	32.000	32.000	32.000	32.000
1/27/2019	21:22:12	1597.84	3.9487	3.9791	3.8825	4.0132	32.000	32.000	32.000	32.000
1/27/2019	21:22:14	1599.22	3.9485	3.9797	3.8828	4.0128	32.000	32.000	32.000	32.000
1/27/2019	21:22:15	1600.34	3.9482	3.9794	3.8833	4.0159	32.000	32.000	32.000	32.000
1/27/2019	21:22:16	1601.56	3.9483	3.9790	3.8830	4.0145	32.000	32.000	32.000	32.000
1/27/2019	21:22:17	1602.89	3.9482	3.9792	3.8843	4.0142	32.000	32.000	32.000	32.000
1/27/2019	21:22:19	1604.12	3.9504	3.9798	3.8850	4.0124	32.000	32.000	32.000	32.000
1/27/2019	21:22:20	1605.27	3.9509	3.9798	3.8859	4.0145	32.000	32.000	32.000	32.000
1/27/2019	21:22:21	1606.44	3.9517	3.9804	3.8851	4.0161	32.000	32.000	32.000	32.000
1/27/2019	21:22:22	1607.92	3.9486	3.9794	3.8850	4.0143	32.000	32.000	32.000	32.000
1/27/2019	21:22:24	1609.06	3.9492	3.9799	3.8849	4.0122	32.000	32.000	32.000	32.000
1/27/2019	21:22:25	1610.48	3.9496	3.9786	3.8834	4.0114	32.000	32.000	32.000	32.000
1/27/2019	21:22:26	1611.72	3.9498	3.9784	3.8837	4.0125	32.000	32.000	32.000	32.000
1/27/2019	21:22:27	1612.84	3.9495	3.9780	3.8837	4.0131	32.000	32.000	32.000	32.000
1/27/2019	21:22:29	1614.11	3.9470	3.9770	3.8835	4.0122	32.000	32.000	32.000	32.000
1/27/2019	21:22:30	1615.28	3.9456	3.9766	3.8827	4.0122	32.000	32.000	32.000	32.000
1/27/2019	21:22:31	1616.83	3.9452	3.9765	3.8823	4.0120	32.000	32.000	32.000	32.000
1/27/2019	21:22:33	1618.75	3.9455	3.9777	3.8847	4.0111	32.000	32.000	32.000	32.000
1/27/2019	21:22:35	1620.16	3.9475	3.9762	3.8839	4.0106	32.000	32.000	32.000	32.000
1/27/2019	21:22:36	1621.58	3.9476	3.9762	3.8834	4.0102	32.000	32.000	32.000	32.000
1/27/2019	21:22:37	1622.73	3.9450	3.9770	3.8827	4.0113	32.000	32.000	32.000	32.000
1/27/2019	21:22:39	1624.03	3.9455	3.9787	3.8829	4.0129	32.000	32.000	32.000	32.000
1/27/2019	21:22:40	1625.53	3.9461	3.9795	3.8835	4.0133	32.000	32.000	32.000	32.000
1/27/2019	21:22:41	1626.75	3.9470	3.9791	3.8836	4.0123	32.000	32.000	32.000	32.000
1/27/2019	21:22:43	1628.08	3.9470	3.9804	3.8838	4.0111	32.000	32.000	32.000	32.000
1/27/2019	21:22:44	1629.34	3.9477	3.9801	3.8827	4.0105	32.000	32.000	32.000	32.000
1/27/2019	21:22:45	1630.70	3.9512	3.9807	3.8815	4.0112	32.000	32.000	32.000	32.000
1/27/2019	21:22:47	1632.05	3.9517	3.9799	3.8820	4.0096	32.000	32.000	32.000	32.000
1/27/2019	21:22:48	1633.36	3.9513	3.9799	3.8815	4.0099	32.000	32.000	32.000	32.000
1/27/2019	21:22:49	1634.67	3.9494	3.9791	3.8809	4.0085	32.000	32.000	32.000	32.000
1/27/2019	21:22:51	1636.06	3.9496	3.9795	3.8808	4.0084	32.000	32.000	32.000	32.000
1/27/2019	21:22:52	1637.67	3.9499	3.9789	3.8810	4.0076	32.000	32.000	32.000	32.000
1/27/2019	21:22:54	1638.98	3.9491	3.9787	3.8818	4.0087	32.000	32.000	32.000	32.000
1/27/2019	21:22:55	1640.34	3.9489	3.9799	3.8807	4.0100	32.000	32.000	32.000	32.000
1/27/2019	21:22:56	1641.53	3.9486	3.9798	3.8807	4.0101	32.000	32.000	32.000	32.000
1/27/2019	21:22:57	1642.69	3.9525	3.9799	3.8800	4.0086	32.000	32.000	32.000	32.000
1/27/2019	21:22:58	1643.94	3.9508	3.9789	3.8810	4.0076	32.000	32.000	32.000	32.000
1/27/2019	21:23:00	1645.20	3.9506	3.9784	3.8819	4.0063	32.000	32.000	32.000	32.000
1/27/2019	21:23:01	1646.44	3.9489	3.9772	3.8829	4.0071	32.000	32.000	32.000	32.000
1/27/2019	21:23:02	1647.69	3.9499	3.9762	3.8824	4.0090	32.000	32.000	32.000	32.000
1/27/2019	21:23:04	1649.77	3.9499	3.9775	3.8818	4.0101	32.000	32.000	32.000	32.000
1/27/2019	21:23:06	1651.08	3.9502	3.9775	3.8815	4.0096	32.000	32.000	32.000	32.000
1/27/2019	21:23:07	1652.58	3.9485	3.9773	3.8805	4.0091	32.000	32.000	32.000	32.000
1/27/2019	21:23:08	1653.77	3.9486	3.9759	3.8799	4.0108	32.000	32.000	32.000	32.000
1/27/2019	21:23:10	1655.02	3.9449	3.9772	3.8794	4.0119	32.000	32.000	32.000	32.000
1/27/2019	21:23:11	1656.50	3.9451	3.9775	3.8810	4.0135	32.000	32.000	32.000	32.000
1/27/2019	21:23:12	1657.72	3.9436	3.9781	3.8823	4.0120	32.000	32.000	32.000	32.000
1/27/2019	21:23:13	1658.94	3.9502	3.9794	3.8838	4.0106	32.000	32.000	32.000	32.000
1/27/2019	21:23:15	1660.48	3.9518	3.9803	3.8835	4.0090	32.000	32.000	32.000	32.000
1/27/2019	21:23:16	1661.58	3.9552	3.9820	3.8833	4.0097	32.000	32.000	32.000	32.000
1/27/2019	21:23:18	1662.97	3.9526	3.9819	3.8827	4.0095	32.000	32.000	32.000	32.000
1/27/2019	21:23:19	1664.16	3.9522	3.9825	3.8812	4.0073	32.000	32.000	32.000	32.000
1/27/2019	21:23:20	1665.44	3.9512	3.9825	3.8802	4.0067	32.000	32.000	32.000	32.000
1/27/2019	21:23:21	1666.59	3.9526	3.9818	3.8794	4.0082	32.000	32.000	32.000	32.000
1/27/2019	21:23:22	1667.77	3.9530	3.9822	3.8805	4.0084	32.000	32.000	32.000	32.000
1/27/2019	21:23:24	1668.95	3.9552	3.9816	3.8822	4.0088	32.000	32.000	32.000	32.000
1/27/2019	21:23:25	1670.28	3.9554	3.9796	3.8819	4.0077	32.000	32.000	32.000	32.000
1/27/2019	21:23:26	1671.33	3.9555	3.9783	3.8825	4.0096	32.000	32.000	32.000	32.000
1/27/2019	21:23:27	1672.66	3.9543	3.9769	3.8814	4.0081	32.000	32.000	32.000	32.000
1/27/2019	21:23:29	1673.98	3.9504	3.9781	3.8815	4.0068	32.000	32.000	32.000	32.000
1/27/2019	21:23:30	1675.23	3.9504	3.9770	3.8799	4.0050	32.000	32.000	32.000	32.000
1/27/2019	21:23:31	1676.52	3.9494	3.9785	3.8802	4.0055	32.000	32.000	32.000	32.000
1/27/2019	21:23:32	1677.62	3.9503	3.9791	3.8800	4.0055	32.000	32.000	32.000	32.000
1/27/2019	21:23:33	1678.91	3.9488	3.9784	3.8809	4.0055	32.000	32.000	32.000	32.000
1/27/2019	21:23:35	1680.27	3.9504	3.9764	3.8778	4.0059	32.000	32.000	32.000	32.000
1/27/2019	21:23:36	1681.50	3.9501	3.9754	3.8785	4.0067	32.000	32.000	32.000	32.000
1/27/2019	21:23:37	1682.78	3.9514	3.9767	3.8764	4.0088	32.000	32.000	32.000	32.000
1/27/2019	21:23:39	1683.97	3.9504	3.9776	3.8785	4.0096	32.000	32.000	32.000	32.000
1/27/2019	21:23:40	1685.27	3.9533	3.9778	3.8770	4.0108	32.000	32.000	32.000	32.000
1/27/2019	21:23:41	1686.45	3.9518	3.9768	3.8782	4.0104	32.000	32.000	32.000	32.000
1/27/2019	21:23:42	1687.72	3.9513	3.9773	3.8793	4.0121	32.000	32.000	32.000	32.000
1/27/2019	21:23:43	1688.80	3.9468	3.9762	3.8783	4.0118	32.000	32.000	32.000	32.000
1/27/2019	21:23:45	1690.20	3.9482	3.9773	3.8798	4.0106	32.000	32.000	32.000	32.000
1/27/2019	21:23:46	1691.56	3.9482	3.9785	3.8773	4.0090	32.000	32.000	32.000	32.000
1/27/2019	21:23:47	1692.84	3.9522	3.9799	3.8787	4.0102	32.000	32.000	32.000	32.000
1/27/2019	21:23:49	1693.95	3.9531	3.9803	3.8778	4.0100	32.000	32.000	32.000	32.000
1/27/2019	21:23:50	1695.34	3.9536	3.9790	3.8798	4.0099	32.000	32.000	32.000	32.000
1/27/2019	21:23:51	1696.59	3.9542	3.9791	3.8794	4.0094	32.000	32.000	32.000	32.000
1/27/2019	21:23:52	1697.87	3.9546	3.9808	3.8789	4.0101	32.000	32.000	32.000	32.000
1/27/2019	21:23:54	1699.16	3.9523	3.9804	3.8786	4.0102	32.000	32.000	32.000	32.000
1/27/2019	21:23:55	1700.52	3.9522	3.9805	3.8788	4.0105	32.000	32.000	32.000	32.000
1/27/2019	21:23:56	1701.75	3.9499	3.9780	3.8808	4.0124	32.000	32.000	32.000	32.000
1/27/2019	21:23:58	1703.03	3.9517	3.9770	3.8798	4.0110	32.000	32.000	32.000	32.000
1/27/2019	21:23:59	1704.25	3.9517	3.9747	3.8785	4.0118	32.000	32.000	32.000	32.000
1/27/2019	21:24:00	1705.81	3.9553	3.9754	3.8767	4.0103	32.000	32.000	32.000	32.000
1/27/2019	21:24:02	1707.22	3.9559	3.9763	3.8777	4.0116	32.000	32.000	32.000	32.000
1/27/2019	21:24:03	1708.73	3.9546	3.9782	3.8798	4.0100	32.000	32.000	32.000	32.000
1/27/2019	21:24:04	1709.94	3.9546	3.9765	3.8786	4.0091	32.000	32.000	32.000	32.000
1/27/2019	21:24:06	1711.17	3.9535	3.9762	3.8782	4.0076	32.000	32.000	32.000	32.000
1/27/2019	21:24:07	1712.39	3.9533	3.9775	3.8765	4.0088	32.000	32.000	32.000	32.000
1/27/2019	21:24:08	1713.69	3.9491	3.9780	3.8765	4.0072	32.000	32.000	32.000	32.000
1/27/2019	21:24:09	1714.91	3.9464	3.9782	3.8763	4.0094	32.000	32.000	32.000	32.000
1/27/2019	21:24:11	1716.08	3.9475	3.9769	3.8784	4.0071	32.000	32.000	32.000	32.000
1/27/2019	21:24:12	1717.58	3.9501	3.9773	3.8792	4.0088	32.000	32.000	32.000	32.000
1/27/2019	21:24:13	1718.75	3.9512	3.9771	3.8796	4.0066	32.000	32.000	32.000	32.000
