Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T2_27B	Ch2_O2_13|T2_27B	Ch3_O2_14|T2_27B	Ch4_O2_15|T2_27B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/28/2019	08:19:42	1249.22	3.7587	4.1627	3.9444	4.1682	27.000	27.000	27.000	27.000
1/28/2019	08:19:43	1250.50	3.7599	4.1637	3.9444	4.1663	27.000	27.000	27.000	27.000
1/28/2019	08:19:44	1251.91	3.7588	4.1652	3.9433	4.1669	27.000	27.000	27.000	27.000
1/28/2019	08:19:46	1253.34	3.7573	4.1672	3.9436	4.1670	27.000	27.000	27.000	27.000
1/28/2019	08:19:47	1254.78	3.7564	4.1665	3.9441	4.1681	27.000	27.000	27.000	27.000
1/28/2019	08:19:49	1256.14	3.7569	4.1656	3.9438	4.1663	27.000	27.000	27.000	27.000
1/28/2019	08:19:50	1257.59	3.7579	4.1643	3.9445	4.1666	27.000	27.000	27.000	27.000
1/28/2019	08:19:51	1258.89	3.7593	4.1650	3.9438	4.1659	27.000	27.000	27.000	27.000
1/28/2019	08:19:53	1260.69	3.7611	4.1655	3.9449	4.1676	27.000	27.000	27.000	27.000
1/28/2019	08:19:54	1261.83	3.7627	4.1660	3.9446	4.1676	27.000	27.000	27.000	27.000
1/28/2019	08:19:56	1263.17	3.7628	4.1667	3.9459	4.1696	27.000	27.000	27.000	27.000
1/28/2019	08:19:57	1264.48	3.7612	4.1664	3.9460	4.1701	27.000	27.000	27.000	27.000
1/28/2019	08:19:58	1265.92	3.7612	4.1677	3.9473	4.1708	27.000	27.000	27.000	27.000
1/28/2019	08:20:00	1267.27	3.7614	4.1688	3.9460	4.1698	27.000	27.000	27.000	27.000
1/28/2019	08:20:01	1268.89	3.7637	4.1694	3.9448	4.1692	27.000	27.000	27.000	27.000
1/28/2019	08:20:03	1270.37	3.7655	4.1676	3.9438	4.1674	27.000	27.000	27.000	27.000
1/28/2019	08:20:04	1271.84	3.7660	4.1647	3.9424	4.1660	27.000	27.000	27.000	27.000
1/28/2019	08:20:06	1273.23	3.7655	4.1638	3.9411	4.1642	27.000	27.000	27.000	27.000
1/28/2019	08:20:07	1274.56	3.7641	4.1660	3.9408	4.1646	27.000	27.000	27.000	27.000
1/28/2019	08:20:08	1275.89	3.7632	4.1680	3.9419	4.1648	27.000	27.000	27.000	27.000
1/28/2019	08:20:10	1277.28	3.7630	4.1690	3.9429	4.1674	27.000	27.000	27.000	27.000
1/28/2019	08:20:11	1278.59	3.7657	4.1679	3.9439	4.1681	27.000	27.000	27.000	27.000
1/28/2019	08:20:12	1279.98	3.7666	4.1665	3.9450	4.1681	27.000	27.000	27.000	27.000
1/28/2019	08:20:14	1281.52	3.7650	4.1663	3.9470	4.1660	27.000	27.000	27.000	27.000
1/28/2019	08:20:15	1282.91	3.7624	4.1640	3.9454	4.1645	27.000	27.000	27.000	27.000
1/28/2019	08:20:17	1284.47	3.7617	4.1652	3.9428	4.1645	27.000	27.000	27.000	27.000
1/28/2019	08:20:18	1285.89	3.7630	4.1656	3.9407	4.1645	27.000	27.000	27.000	27.000
1/28/2019	08:20:19	1286.98	3.7633	4.1675	3.9405	4.1656	27.000	27.000	27.000	27.000
1/28/2019	08:20:21	1288.52	3.7652	4.1661	3.9419	4.1660	27.000	27.000	27.000	27.000
1/28/2019	08:20:22	1289.77	3.7644	4.1667	3.9445	4.1663	27.000	27.000	27.000	27.000
1/28/2019	08:20:24	1291.20	3.7655	4.1677	3.9452	4.1654	27.000	27.000	27.000	27.000
1/28/2019	08:20:25	1292.78	3.7656	4.1684	3.9460	4.1663	27.000	27.000	27.000	27.000
1/28/2019	08:20:27	1294.36	3.7668	4.1667	3.9443	4.1676	27.000	27.000	27.000	27.000
1/28/2019	08:20:29	1296.69	3.7657	4.1655	3.9428	4.1675	27.000	27.000	27.000	27.000
1/28/2019	08:20:30	1298.06	3.7656	4.1654	3.9404	4.1674	27.000	27.000	27.000	27.000
1/28/2019	08:20:32	1299.45	3.7654	4.1676	3.9398	4.1639	27.000	27.000	27.000	27.000
1/28/2019	08:20:33	1300.69	3.7676	4.1676	3.9420	4.1637	27.000	27.000	27.000	27.000
1/28/2019	08:20:35	1302.41	3.7696	4.1680	3.9415	4.1633	27.000	27.000	27.000	27.000
1/28/2019	08:20:36	1303.69	3.7702	4.1665	3.9413	4.1668	27.000	27.000	27.000	27.000
