Date	Time_HH:MM:SS	Time_sec	Ch1_O2_08_field	Ch2_O2_09_field	Ch3_O2_13_field	Ch4_O2_14_field	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:32:14	1281.34	4.3850	4.0117	4.2772	4.3259	22.000	22.000	22.000	22.000
1/27/2019	13:32:16	1282.69	4.3850	4.0118	4.2784	4.3268	22.000	22.000	22.000	22.000
1/27/2019	13:32:17	1284.14	4.3855	4.0122	4.2792	4.3277	22.000	22.000	22.000	22.000
1/27/2019	13:32:18	1285.39	4.3875	4.0138	4.2790	4.3273	22.000	22.000	22.000	22.000
1/27/2019	13:32:20	1286.69	4.3899	4.0143	4.2792	4.3259	22.000	22.000	22.000	22.000
1/27/2019	13:32:21	1288.05	4.3911	4.0152	4.2801	4.3269	22.000	22.000	22.000	22.000
1/27/2019	13:32:22	1289.47	4.3913	4.0144	4.2811	4.3289	22.000	22.000	22.000	22.000
1/27/2019	13:32:24	1290.97	4.3921	4.0162	4.2826	4.3290	22.000	22.000	22.000	22.000
1/27/2019	13:32:26	1292.77	4.3907	4.0162	4.2819	4.3272	22.000	22.000	22.000	22.000
1/27/2019	13:32:27	1294.27	4.3897	4.0156	4.2826	4.3270	22.000	22.000	22.000	22.000
1/27/2019	13:32:29	1295.77	4.3897	4.0150	4.2827	4.3287	22.000	22.000	22.000	22.000
1/27/2019	13:32:30	1297.16	4.3897	4.0162	4.2829	4.3300	22.000	22.000	22.000	22.000
1/27/2019	13:32:32	1298.50	4.3918	4.0190	4.2833	4.3310	22.000	22.000	22.000	22.000
1/27/2019	13:32:33	1300.00	4.3929	4.0211	4.2830	4.3328	22.000	22.000	22.000	22.000
1/27/2019	13:32:34	1301.33	4.3929	4.0214	4.2829	4.3345	22.000	22.000	22.000	22.000
1/27/2019	13:32:36	1302.73	4.3930	4.0204	4.2826	4.3346	22.000	22.000	22.000	22.000
1/27/2019	13:32:37	1304.19	4.3918	4.0198	4.2832	4.3350	22.000	22.000	22.000	22.000
1/27/2019	13:32:39	1305.64	4.3938	4.0200	4.2836	4.3352	22.000	22.000	22.000	22.000
1/27/2019	13:32:40	1307.03	4.3936	4.0193	4.2833	4.3360	22.000	22.000	22.000	22.000
1/27/2019	13:32:41	1308.47	4.3960	4.0179	4.2826	4.3367	22.000	22.000	22.000	22.000
1/27/2019	13:32:43	1309.80	4.3946	4.0181	4.2832	4.3374	22.000	22.000	22.000	22.000
1/27/2019	13:32:44	1311.09	4.3933	4.0198	4.2818	4.3399	22.000	22.000	22.000	22.000
1/27/2019	13:32:45	1312.44	4.3927	4.0216	4.2836	4.3395	22.000	22.000	22.000	22.000
1/27/2019	13:32:47	1313.67	4.3916	4.0210	4.2837	4.3409	22.000	22.000	22.000	22.000
1/27/2019	13:32:48	1315.02	4.3930	4.0218	4.2849	4.3395	22.000	22.000	22.000	22.000
1/27/2019	13:32:50	1316.66	4.3933	4.0216	4.2837	4.3403	22.000	22.000	22.000	22.000
1/27/2019	13:32:51	1318.05	4.3963	4.0224	4.2843	4.3396	22.000	22.000	22.000	22.000
1/27/2019	13:32:52	1319.34	4.3955	4.0229	4.2842	4.3377	22.000	22.000	22.000	22.000
1/27/2019	13:32:54	1320.75	4.3944	4.0238	4.2842	4.3358	22.000	22.000	22.000	22.000
1/27/2019	13:32:55	1322.36	4.3942	4.0242	4.2827	4.3375	22.000	22.000	22.000	22.000
1/27/2019	13:32:57	1323.77	4.3966	4.0230	4.2842	4.3385	22.000	22.000	22.000	22.000
1/27/2019	13:32:58	1325.16	4.3991	4.0230	4.2849	4.3399	22.000	22.000	22.000	22.000
1/27/2019	13:32:59	1326.44	4.4002	4.0235	4.2862	4.3389	22.000	22.000	22.000	22.000
1/27/2019	13:33:01	1328.03	4.4005	4.0245	4.2861	4.3412	22.000	22.000	22.000	22.000
1/27/2019	13:33:02	1329.30	4.4016	4.0256	4.2874	4.3410	22.000	22.000	22.000	22.000
1/27/2019	13:33:03	1330.45	4.4027	4.0265	4.2866	4.3408	22.000	22.000	22.000	22.000
1/27/2019	13:33:05	1331.98	4.4032	4.0268	4.2881	4.3413	22.000	22.000	22.000	22.000
1/27/2019	13:33:06	1333.23	4.4022	4.0274	4.2871	4.3415	22.000	22.000	22.000	22.000
1/27/2019	13:33:08	1334.52	4.3981	4.0271	4.2878	4.3413	22.000	22.000	22.000	22.000
1/27/2019	13:33:09	1335.77	4.3970	4.0274	4.2866	4.3406	22.000	22.000	22.000	22.000
1/27/2019	13:33:10	1337.03	4.3980	4.0275	4.2861	4.3409	22.000	22.000	22.000	22.000
1/27/2019	13:33:11	1338.42	4.4021	4.0280	4.2865	4.3413	22.000	22.000	22.000	22.000
1/27/2019	13:33:13	1339.72	4.4029	4.0283	4.2879	4.3398	22.000	22.000	22.000	22.000
1/27/2019	13:33:14	1341.00	4.4029	4.0285	4.2894	4.3403	22.000	22.000	22.000	22.000
1/27/2019	13:33:15	1342.22	4.4022	4.0289	4.2911	4.3394	22.000	22.000	22.000	22.000
1/27/2019	13:33:16	1343.47	4.4046	4.0299	4.2911	4.3409	22.000	22.000	22.000	22.000
1/27/2019	13:33:18	1345.44	4.4071	4.0290	4.2908	4.3403	22.000	22.000	22.000	22.000
1/27/2019	13:33:20	1346.92	4.4082	4.0289	4.2914	4.3418	22.000	22.000	22.000	22.000
1/27/2019	13:33:22	1348.55	4.4076	4.0294	4.2925	4.3432	22.000	22.000	22.000	22.000
1/27/2019	13:33:23	1349.73	4.4035	4.0307	4.2929	4.3441	22.000	22.000	22.000	22.000
1/27/2019	13:33:24	1351.48	4.4022	4.0311	4.2919	4.3426	22.000	22.000	22.000	22.000
1/27/2019	13:33:26	1353.09	4.4043	4.0307	4.2917	4.3422	22.000	22.000	22.000	22.000
1/27/2019	13:33:28	1354.59	4.4080	4.0303	4.2926	4.3391	22.000	22.000	22.000	22.000
1/27/2019	13:33:29	1356.05	4.4093	4.0307	4.2936	4.3423	22.000	22.000	22.000	22.000
1/27/2019	13:33:30	1357.23	4.4080	4.0302	4.2960	4.3420	22.000	22.000	22.000	22.000
1/27/2019	13:33:32	1358.75	4.4079	4.0303	4.2964	4.3434	22.000	22.000	22.000	22.000
1/27/2019	13:33:33	1360.09	4.4102	4.0309	4.2962	4.3423	22.000	22.000	22.000	22.000
1/27/2019	13:33:34	1361.42	4.4098	4.0321	4.2936	4.3429	22.000	22.000	22.000	22.000
1/27/2019	13:33:36	1362.83	4.4082	4.0336	4.2932	4.3441	22.000	22.000	22.000	22.000
1/27/2019	13:33:37	1364.03	4.4055	4.0339	4.2938	4.3439	22.000	22.000	22.000	22.000
1/27/2019	13:33:38	1365.44	4.4060	4.0337	4.2948	4.3432	22.000	22.000	22.000	22.000
1/27/2019	13:33:40	1366.83	4.4063	4.0336	4.2970	4.3440	22.000	22.000	22.000	22.000
1/27/2019	13:33:42	1368.72	4.4091	4.0336	4.2978	4.3441	22.000	22.000	22.000	22.000
1/27/2019	13:33:43	1370.20	4.4099	4.0344	4.2992	4.3440	22.000	22.000	22.000	22.000
1/27/2019	13:33:44	1371.47	4.4130	4.0350	4.2973	4.3416	22.000	22.000	22.000	22.000
1/27/2019	13:33:46	1373.14	4.4113	4.0362	4.2955	4.3419	22.000	22.000	22.000	22.000
1/27/2019	13:33:48	1374.66	4.4100	4.0376	4.2942	4.3432	22.000	22.000	22.000	22.000
1/27/2019	13:33:49	1376.00	4.4105	4.0379	4.2955	4.3458	22.000	22.000	22.000	22.000
1/27/2019	13:33:51	1377.77	4.4115	4.0377	4.2965	4.3463	22.000	22.000	22.000	22.000
1/27/2019	13:33:52	1379.14	4.4119	4.0371	4.2969	4.3451	22.000	22.000	22.000	22.000
1/27/2019	13:33:54	1380.55	4.4126	4.0363	4.2956	4.3448	22.000	22.000	22.000	22.000
1/27/2019	13:33:55	1381.83	4.4141	4.0356	4.2974	4.3433	22.000	22.000	22.000	22.000
1/27/2019	13:33:56	1383.08	4.4144	4.0357	4.2993	4.3434	22.000	22.000	22.000	22.000
1/27/2019	13:33:57	1384.45	4.4130	4.0371	4.3005	4.3436	22.000	22.000	22.000	22.000
1/27/2019	13:33:59	1385.67	4.4137	4.0386	4.3016	4.3440	22.000	22.000	22.000	22.000
1/27/2019	13:34:00	1387.06	4.4176	4.0403	4.2996	4.3450	22.000	22.000	22.000	22.000
1/27/2019	13:34:02	1388.56	4.4185	4.0407	4.3000	4.3448	22.000	22.000	22.000	22.000
1/27/2019	13:34:03	1390.14	4.4207	4.0409	4.2994	4.3458	22.000	22.000	22.000	22.000
1/27/2019	13:34:05	1391.61	4.4177	4.0403	4.3006	4.3455	22.000	22.000	22.000	22.000
1/27/2019	13:34:06	1392.97	4.4168	4.0408	4.3009	4.3451	22.000	22.000	22.000	22.000
1/27/2019	13:34:07	1394.28	4.4147	4.0397	4.3002	4.3437	22.000	22.000	22.000	22.000
1/27/2019	13:34:09	1395.55	4.4185	4.0408	4.3012	4.3424	22.000	22.000	22.000	22.000
1/27/2019	13:34:10	1397.11	4.4210	4.0412	4.3012	4.3431	22.000	22.000	22.000	22.000
1/27/2019	13:34:12	1398.64	4.4234	4.0442	4.3009	4.3443	22.000	22.000	22.000	22.000
1/27/2019	13:34:13	1399.73	4.4214	4.0440	4.2993	4.3446	22.000	22.000	22.000	22.000
1/27/2019	13:34:14	1400.91	4.4217	4.0436	4.3010	4.3450	22.000	22.000	22.000	22.000
1/27/2019	13:34:16	1402.52	4.4215	4.0433	4.3018	4.3472	22.000	22.000	22.000	22.000
1/27/2019	13:34:17	1403.81	4.4244	4.0436	4.3029	4.3469	22.000	22.000	22.000	22.000
1/27/2019	13:34:18	1405.36	4.4256	4.0448	4.3012	4.3467	22.000	22.000	22.000	22.000
1/27/2019	13:34:20	1406.58	4.4264	4.0450	4.3034	4.3468	22.000	22.000	22.000	22.000
1/27/2019	13:34:22	1408.69	4.4255	4.0462	4.3032	4.3484	22.000	22.000	22.000	22.000
1/27/2019	13:34:23	1409.81	4.4251	4.0463	4.3029	4.3498	22.000	22.000	22.000	22.000
1/27/2019	13:34:24	1411.09	4.4253	4.0463	4.3019	4.3509	22.000	22.000	22.000	22.000
1/27/2019	13:34:26	1412.92	4.4264	4.0451	4.3026	4.3506	22.000	22.000	22.000	22.000
1/27/2019	13:34:27	1414.14	4.4270	4.0462	4.3044	4.3506	22.000	22.000	22.000	22.000
1/27/2019	13:34:29	1415.70	4.4266	4.0471	4.3045	4.3493	22.000	22.000	22.000	22.000
1/27/2019	13:34:31	1417.52	4.4248	4.0479	4.3045	4.3502	22.000	22.000	22.000	22.000
1/27/2019	13:34:32	1418.92	4.4248	4.0487	4.3044	4.3498	22.000	22.000	22.000	22.000
1/27/2019	13:34:33	1420.28	4.4297	4.0483	4.3058	4.3499	22.000	22.000	22.000	22.000
1/27/2019	13:34:35	1422.14	4.4321	4.0492	4.3082	4.3512	22.000	22.000	22.000	22.000
1/27/2019	13:34:36	1423.48	4.4327	4.0496	4.3083	4.3510	22.000	22.000	22.000	22.000
1/27/2019	13:34:38	1424.70	4.4289	4.0506	4.3086	4.3516	22.000	22.000	22.000	22.000
1/27/2019	13:34:39	1426.00	4.4291	4.0500	4.3066	4.3514	22.000	22.000	22.000	22.000
1/27/2019	13:34:41	1428.30	4.4289	4.0489	4.3077	4.3515	22.000	22.000	22.000	22.000
1/27/2019	13:34:43	1429.67	4.4297	4.0495	4.3053	4.3507	22.000	22.000	22.000	22.000
1/27/2019	13:34:44	1431.19	4.4311	4.0509	4.3063	4.3507	22.000	22.000	22.000	22.000
1/27/2019	13:34:46	1432.52	4.4337	4.0521	4.3069	4.3517	22.000	22.000	22.000	22.000
1/27/2019	13:34:47	1433.94	4.4332	4.0515	4.3089	4.3512	22.000	22.000	22.000	22.000
1/27/2019	13:34:48	1435.23	4.4338	4.0520	4.3088	4.3506	22.000	22.000	22.000	22.000
1/27/2019	13:34:50	1436.91	4.4341	4.0519	4.3091	4.3502	22.000	22.000	22.000	22.000
1/27/2019	13:34:51	1438.39	4.4352	4.0537	4.3072	4.3512	22.000	22.000	22.000	22.000
1/27/2019	13:34:53	1439.81	4.4349	4.0550	4.3074	4.3534	22.000	22.000	22.000	22.000
1/27/2019	13:34:54	1441.33	4.4344	4.0568	4.3080	4.3538	22.000	22.000	22.000	22.000
1/27/2019	13:34:56	1442.73	4.4348	4.0560	4.3107	4.3540	22.000	22.000	22.000	22.000
1/27/2019	13:34:57	1444.16	4.4348	4.0555	4.3124	4.3541	22.000	22.000	22.000	22.000
1/27/2019	13:34:59	1445.73	4.4362	4.0549	4.3120	4.3557	22.000	22.000	22.000	22.000
1/27/2019	13:35:00	1447.14	4.4355	4.0568	4.3112	4.3565	22.000	22.000	22.000	22.000
1/27/2019	13:35:02	1448.67	4.4359	4.0584	4.3117	4.3558	22.000	22.000	22.000	22.000
1/27/2019	13:35:04	1450.64	4.4357	4.0593	4.3115	4.3555	22.000	22.000	22.000	22.000
1/27/2019	13:35:05	1452.22	4.4368	4.0596	4.3115	4.3566	22.000	22.000	22.000	22.000
1/27/2019	13:35:07	1453.72	4.4392	4.0573	4.3105	4.3566	22.000	22.000	22.000	22.000
1/27/2019	13:35:08	1455.02	4.4407	4.0583	4.3112	4.3578	22.000	22.000	22.000	22.000
1/27/2019	13:35:10	1456.58	4.4431	4.0586	4.3127	4.3599	22.000	22.000	22.000	22.000
1/27/2019	13:35:11	1457.91	4.4441	4.0613	4.3142	4.3621	22.000	22.000	22.000	22.000
1/27/2019	13:35:12	1459.42	4.4423	4.0602	4.3142	4.3655	22.000	22.000	22.000	22.000
1/27/2019	13:35:14	1460.78	4.4398	4.0596	4.3142	4.3657	22.000	22.000	22.000	22.000
1/27/2019	13:35:15	1462.12	4.4390	4.0586	4.3127	4.3655	22.000	22.000	22.000	22.000
1/27/2019	13:35:16	1463.41	4.4396	4.0596	4.3137	4.3637	22.000	22.000	22.000	22.000
1/27/2019	13:35:18	1464.73	4.4422	4.0612	4.3136	4.3640	22.000	22.000	22.000	22.000
1/27/2019	13:35:19	1466.00	4.4407	4.0619	4.3150	4.3661	22.000	22.000	22.000	22.000
1/27/2019	13:35:20	1467.27	4.4404	4.0629	4.3149	4.3674	22.000	22.000	22.000	22.000
1/27/2019	13:35:22	1468.53	4.4388	4.0626	4.3164	4.3684	22.000	22.000	22.000	22.000
1/27/2019	13:35:23	1469.84	4.4405	4.0631	4.3155	4.3691	22.000	22.000	22.000	22.000
1/27/2019	13:35:24	1471.37	4.4423	4.0631	4.3162	4.3703	22.000	22.000	22.000	22.000
1/27/2019	13:35:26	1472.80	4.4444	4.0638	4.3156	4.3705	22.000	22.000	22.000	22.000
1/27/2019	13:35:27	1474.09	4.4458	4.0644	4.3171	4.3706	22.000	22.000	22.000	22.000
1/27/2019	13:35:28	1475.44	4.4456	4.0654	4.3169	4.3710	22.000	22.000	22.000	22.000
1/27/2019	13:35:30	1476.97	4.4455	4.0660	4.3186	4.3730	22.000	22.000	22.000	22.000
1/27/2019	13:35:31	1478.12	4.4444	4.0665	4.3196	4.3744	22.000	22.000	22.000	22.000
1/27/2019	13:35:32	1479.45	4.4445	4.0676	4.3188	4.3737	22.000	22.000	22.000	22.000
1/27/2019	13:35:34	1480.87	4.4440	4.0681	4.3187	4.3733	22.000	22.000	22.000	22.000
1/27/2019	13:35:35	1482.42	4.4448	4.0676	4.3172	4.3733	22.000	22.000	22.000	22.000
1/27/2019	13:35:37	1483.83	4.4466	4.0677	4.3181	4.3750	22.000	22.000	22.000	22.000
1/27/2019	13:35:38	1485.41	4.4482	4.0677	4.3168	4.3740	22.000	22.000	22.000	22.000
1/27/2019	13:35:40	1486.87	4.4486	4.0689	4.3174	4.3727	22.000	22.000	22.000	22.000
1/27/2019	13:35:42	1488.62	4.4469	4.0683	4.3169	4.3726	22.000	22.000	22.000	22.000
1/27/2019	13:35:43	1490.05	4.4475	4.0693	4.3201	4.3744	22.000	22.000	22.000	22.000
1/27/2019	13:35:44	1491.41	4.4480	4.0715	4.3218	4.3767	22.000	22.000	22.000	22.000
1/27/2019	13:35:46	1492.77	4.4497	4.0738	4.3226	4.3764	22.000	22.000	22.000	22.000
1/27/2019	13:35:48	1494.58	4.4507	4.0741	4.3210	4.3754	22.000	22.000	22.000	22.000
1/27/2019	13:35:49	1496.08	4.4502	4.0730	4.3203	4.3754	22.000	22.000	22.000	22.000
1/27/2019	13:35:51	1497.55	4.4508	4.0729	4.3224	4.3754	22.000	22.000	22.000	22.000
1/27/2019	13:35:52	1498.94	4.4497	4.0724	4.3234	4.3750	22.000	22.000	22.000	22.000
1/27/2019	13:35:53	1500.17	4.4502	4.0727	4.3237	4.3722	22.000	22.000	22.000	22.000
1/27/2019	13:35:55	1501.56	4.4511	4.0728	4.3231	4.3720	22.000	22.000	22.000	22.000
1/27/2019	13:35:56	1502.97	4.4546	4.0728	4.3219	4.3723	22.000	22.000	22.000	22.000
1/27/2019	13:35:57	1504.42	4.4538	4.0730	4.3228	4.3740	22.000	22.000	22.000	22.000
1/27/2019	13:35:59	1505.89	4.4524	4.0736	4.3225	4.3751	22.000	22.000	22.000	22.000
1/27/2019	13:36:00	1507.47	4.4519	4.0747	4.3234	4.3764	22.000	22.000	22.000	22.000
1/27/2019	13:36:02	1509.02	4.4522	4.0749	4.3238	4.3757	22.000	22.000	22.000	22.000
1/27/2019	13:36:03	1510.22	4.4532	4.0752	4.3260	4.3767	22.000	22.000	22.000	22.000
1/27/2019	13:36:05	1511.52	4.4530	4.0757	4.3279	4.3751	22.000	22.000	22.000	22.000
1/27/2019	13:36:06	1512.98	4.4548	4.0794	4.3268	4.3757	22.000	22.000	22.000	22.000
1/27/2019	13:36:08	1514.59	4.4557	4.0813	4.3248	4.3747	22.000	22.000	22.000	22.000
1/27/2019	13:36:09	1516.03	4.4543	4.0829	4.3248	4.3768	22.000	22.000	22.000	22.000
1/27/2019	13:36:11	1517.62	4.4553	4.0817	4.3267	4.3794	22.000	22.000	22.000	22.000
1/27/2019	13:36:12	1519.17	4.4557	4.0817	4.3284	4.3798	22.000	22.000	22.000	22.000
1/27/2019	13:36:13	1520.37	4.4581	4.0831	4.3282	4.3794	22.000	22.000	22.000	22.000
1/27/2019	13:36:15	1521.98	4.4576	4.0819	4.3285	4.3781	22.000	22.000	22.000	22.000
1/27/2019	13:36:16	1523.42	4.4583	4.0806	4.3281	4.3788	22.000	22.000	22.000	22.000
1/27/2019	13:36:18	1524.83	4.4586	4.0808	4.3284	4.3794	22.000	22.000	22.000	22.000
1/27/2019	13:36:19	1526.19	4.4592	4.0841	4.3291	4.3804	22.000	22.000	22.000	22.000
1/27/2019	13:36:21	1527.94	4.4597	4.0857	4.3309	4.3791	22.000	22.000	22.000	22.000
1/27/2019	13:36:22	1529.28	4.4587	4.0862	4.3312	4.3787	22.000	22.000	22.000	22.000
1/27/2019	13:36:24	1530.75	4.4610	4.0862	4.3320	4.3790	22.000	22.000	22.000	22.000
1/27/2019	13:36:25	1532.05	4.4611	4.0876	4.3325	4.3814	22.000	22.000	22.000	22.000
1/27/2019	13:36:26	1533.42	4.4619	4.0878	4.3332	4.3832	22.000	22.000	22.000	22.000
1/27/2019	13:36:28	1534.66	4.4624	4.0872	4.3325	4.3829	22.000	22.000	22.000	22.000
1/27/2019	13:36:30	1536.55	4.4638	4.0868	4.3311	4.3817	22.000	22.000	22.000	22.000
1/27/2019	13:36:31	1537.94	4.4651	4.0880	4.3332	4.3814	22.000	22.000	22.000	22.000
1/27/2019	13:36:32	1539.27	4.4632	4.0899	4.3338	4.3811	22.000	22.000	22.000	22.000
1/27/2019	13:36:34	1540.70	4.4606	4.0921	4.3356	4.3835	22.000	22.000	22.000	22.000
1/27/2019	13:36:35	1542.27	4.4608	4.0924	4.3345	4.3832	22.000	22.000	22.000	22.000
1/27/2019	13:36:37	1543.52	4.4630	4.0940	4.3350	4.3848	22.000	22.000	22.000	22.000
1/27/2019	13:36:38	1544.92	4.4660	4.0942	4.3361	4.3851	22.000	22.000	22.000	22.000
1/27/2019	13:36:39	1546.42	4.4678	4.0956	4.3369	4.3852	22.000	22.000	22.000	22.000
1/27/2019	13:36:41	1547.81	4.4683	4.0953	4.3372	4.3846	22.000	22.000	22.000	22.000
1/27/2019	13:36:42	1549.33	4.4694	4.0953	4.3379	4.3826	22.000	22.000	22.000	22.000
1/27/2019	13:36:44	1550.98	4.4698	4.0945	4.3392	4.3836	22.000	22.000	22.000	22.000
1/27/2019	13:36:45	1552.25	4.4695	4.0948	4.3410	4.3839	22.000	22.000	22.000	22.000
1/27/2019	13:36:47	1553.66	4.4684	4.0957	4.3407	4.3843	22.000	22.000	22.000	22.000
1/27/2019	13:36:48	1555.44	4.4673	4.0978	4.3392	4.3842	22.000	22.000	22.000	22.000
1/27/2019	13:36:51	1557.55	4.4687	4.0998	4.3401	4.3855	22.000	22.000	22.000	22.000
1/27/2019	13:36:52	1558.86	4.4706	4.0997	4.3428	4.3852	22.000	22.000	22.000	22.000
1/27/2019	13:36:53	1560.36	4.4716	4.0998	4.3444	4.3863	22.000	22.000	22.000	22.000
1/27/2019	13:36:55	1561.72	4.4716	4.1003	4.3447	4.3859	22.000	22.000	22.000	22.000
1/27/2019	13:36:56	1563.44	4.4717	4.1025	4.3423	4.3897	22.000	22.000	22.000	22.000
1/27/2019	13:36:58	1564.66	4.4727	4.1026	4.3447	4.3895	22.000	22.000	22.000	22.000
1/27/2019	13:36:59	1566.00	4.4749	4.1024	4.3448	4.3916	22.000	22.000	22.000	22.000
1/27/2019	13:37:00	1567.23	4.4746	4.1019	4.3457	4.3889	22.000	22.000	22.000	22.000
1/27/2019	13:37:02	1568.52	4.4743	4.1047	4.3451	4.3905	22.000	22.000	22.000	22.000
1/27/2019	13:37:03	1569.92	4.4743	4.1063	4.3451	4.3900	22.000	22.000	22.000	22.000
1/27/2019	13:37:04	1571.30	4.4759	4.1083	4.3459	4.3906	22.000	22.000	22.000	22.000
1/27/2019	13:37:05	1572.48	4.4765	4.1084	4.3473	4.3899	22.000	22.000	22.000	22.000
1/27/2019	13:37:07	1573.77	4.4775	4.1088	4.3476	4.3896	22.000	22.000	22.000	22.000
1/27/2019	13:37:08	1574.94	4.4789	4.1090	4.3482	4.3900	22.000	22.000	22.000	22.000
1/27/2019	13:37:09	1576.27	4.4773	4.1095	4.3467	4.3913	22.000	22.000	22.000	22.000
1/27/2019	13:37:11	1577.64	4.4767	4.1094	4.3475	4.3920	22.000	22.000	22.000	22.000
1/27/2019	13:37:12	1578.94	4.4744	4.1098	4.3472	4.3922	22.000	22.000	22.000	22.000
1/27/2019	13:37:13	1580.41	4.4792	4.1095	4.3488	4.3933	22.000	22.000	22.000	22.000
1/27/2019	13:37:15	1581.56	4.4800	4.1106	4.3495	4.3919	22.000	22.000	22.000	22.000
1/27/2019	13:37:16	1582.84	4.4814	4.1106	4.3515	4.3937	22.000	22.000	22.000	22.000
1/27/2019	13:37:17	1584.20	4.4806	4.1115	4.3528	4.3930	22.000	22.000	22.000	22.000
1/27/2019	13:37:18	1585.47	4.4809	4.1133	4.3547	4.3959	22.000	22.000	22.000	22.000
1/27/2019	13:37:20	1586.78	4.4801	4.1158	4.3556	4.3963	22.000	22.000	22.000	22.000
1/27/2019	13:37:21	1588.20	4.4814	4.1171	4.3562	4.3951	22.000	22.000	22.000	22.000
1/27/2019	13:37:23	1589.80	4.4805	4.1159	4.3566	4.3946	22.000	22.000	22.000	22.000
1/27/2019	13:37:24	1591.08	4.4837	4.1156	4.3562	4.3951	22.000	22.000	22.000	22.000
1/27/2019	13:37:25	1592.34	4.4830	4.1150	4.3566	4.3968	22.000	22.000	22.000	22.000
1/27/2019	13:37:27	1593.89	4.4845	4.1177	4.3578	4.3968	22.000	22.000	22.000	22.000
1/27/2019	13:37:28	1595.39	4.4843	4.1188	4.3583	4.3954	22.000	22.000	22.000	22.000
1/27/2019	13:37:30	1596.61	4.4841	4.1203	4.3576	4.3966	22.000	22.000	22.000	22.000
1/27/2019	13:37:31	1597.84	4.4846	4.1202	4.3566	4.3977	22.000	22.000	22.000	22.000
1/27/2019	13:37:32	1599.06	4.4844	4.1191	4.3584	4.3996	22.000	22.000	22.000	22.000
1/27/2019	13:37:33	1600.20	4.4844	4.1187	4.3609	4.3981	22.000	22.000	22.000	22.000
1/27/2019	13:37:35	1601.56	4.4856	4.1178	4.3621	4.3981	22.000	22.000	22.000	22.000
1/27/2019	13:37:36	1603.17	4.4880	4.1191	4.3636	4.3984	22.000	22.000	22.000	22.000
1/27/2019	13:37:38	1604.62	4.4899	4.1198	4.3636	4.3987	22.000	22.000	22.000	22.000
1/27/2019	13:37:39	1605.91	4.4915	4.1209	4.3657	4.4003	22.000	22.000	22.000	22.000
1/27/2019	13:37:40	1607.17	4.4923	4.1204	4.3660	4.4008	22.000	22.000	22.000	22.000
1/27/2019	13:37:42	1608.58	4.4927	4.1216	4.3637	4.4014	22.000	22.000	22.000	22.000
1/27/2019	13:37:43	1609.87	4.4923	4.1216	4.3646	4.3998	22.000	22.000	22.000	22.000
1/27/2019	13:37:44	1611.31	4.4942	4.1237	4.3656	4.4001	22.000	22.000	22.000	22.000
1/27/2019	13:37:46	1612.86	4.4964	4.1257	4.3676	4.4015	22.000	22.000	22.000	22.000
1/27/2019	13:37:48	1614.91	4.4990	4.1280	4.3671	4.4028	22.000	22.000	22.000	22.000
1/27/2019	13:37:49	1616.09	4.4969	4.1300	4.3668	4.4040	22.000	22.000	22.000	22.000
1/27/2019	13:37:50	1617.34	4.4987	4.1298	4.3714	4.4058	22.000	22.000	22.000	22.000
1/27/2019	13:37:52	1618.62	4.4987	4.1304	4.3719	4.4065	22.000	22.000	22.000	22.000
1/27/2019	13:37:53	1620.44	4.4987	4.1299	4.3725	4.4087	22.000	22.000	22.000	22.000
1/27/2019	13:37:55	1621.91	4.4966	4.1303	4.3720	4.4095	22.000	22.000	22.000	22.000
1/27/2019	13:37:56	1623.47	4.4951	4.1305	4.3746	4.4127	22.000	22.000	22.000	22.000
1/27/2019	13:37:58	1624.83	4.4966	4.1300	4.3766	4.4130	22.000	22.000	22.000	22.000
1/27/2019	13:37:59	1626.08	4.4971	4.1310	4.3749	4.4123	22.000	22.000	22.000	22.000
1/27/2019	13:38:00	1627.39	4.5007	4.1301	4.3725	4.4112	22.000	22.000	22.000	22.000
1/27/2019	13:38:02	1628.64	4.5036	4.1301	4.3720	4.4115	22.000	22.000	22.000	22.000
1/27/2019	13:38:03	1630.28	4.5043	4.1299	4.3751	4.4137	22.000	22.000	22.000	22.000
1/27/2019	13:38:05	1631.77	4.5046	4.1316	4.3777	4.4147	22.000	22.000	22.000	22.000
1/27/2019	13:38:06	1633.42	4.5030	4.1340	4.3799	4.4145	22.000	22.000	22.000	22.000
1/27/2019	13:38:08	1634.78	4.5041	4.1357	4.3774	4.4151	22.000	22.000	22.000	22.000
1/27/2019	13:38:09	1636.25	4.5035	4.1346	4.3792	4.4173	22.000	22.000	22.000	22.000
1/27/2019	13:38:11	1637.80	4.5046	4.1352	4.3763	4.4180	22.000	22.000	22.000	22.000
1/27/2019	13:38:12	1639.28	4.5059	4.1346	4.3769	4.4191	22.000	22.000	22.000	22.000
1/27/2019	13:38:14	1640.56	4.5054	4.1373	4.3747	4.4191	22.000	22.000	22.000	22.000
1/27/2019	13:38:15	1642.17	4.5065	4.1376	4.3753	4.4221	22.000	22.000	22.000	22.000
1/27/2019	13:38:17	1643.73	4.5071	4.1383	4.3774	4.4231	22.000	22.000	22.000	22.000
1/27/2019	13:38:18	1645.05	4.5092	4.1380	4.3781	4.4251	22.000	22.000	22.000	22.000
1/27/2019	13:38:19	1646.33	4.5100	4.1384	4.3791	4.4256	22.000	22.000	22.000	22.000
