Date	Time_HH:MM:SS	Time_sec	Ch1_O2_15_field	Ch2_O2_drift	Ch3_O2_drift	Ch4_O2_drift	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:14:50	325.11	3.9801	4.5589	4.5474	4.6096	22.000	22.000	22.000	22.000
1/27/2019	13:14:52	326.53	3.9833	4.5573	4.5467	4.6080	22.000	22.000	22.000	22.000
1/27/2019	13:14:53	327.89	3.9863	4.5577	4.5462	4.6066	22.000	22.000	22.000	22.000
1/27/2019	13:14:54	329.34	3.9901	4.5569	4.5460	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:14:56	330.69	3.9913	4.5587	4.5459	4.6065	22.000	22.000	22.000	22.000
1/27/2019	13:14:57	332.03	3.9922	4.5588	4.5453	4.6078	22.000	22.000	22.000	22.000
1/27/2019	13:14:58	333.42	3.9952	4.5595	4.5430	4.6077	22.000	22.000	22.000	22.000
1/27/2019	13:15:00	334.81	3.9999	4.5586	4.5462	4.6077	22.000	22.000	22.000	22.000
1/27/2019	13:15:01	336.31	4.0015	4.5583	4.5456	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:15:03	337.56	3.9994	4.5566	4.5466	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:15:04	338.84	3.9963	4.5559	4.5438	4.6040	22.000	22.000	22.000	22.000
1/27/2019	13:15:05	340.14	3.9953	4.5569	4.5469	4.6055	22.000	22.000	22.000	22.000
1/27/2019	13:15:07	341.77	3.9921	4.5582	4.5466	4.6077	22.000	22.000	22.000	22.000
1/27/2019	13:15:08	343.05	3.9898	4.5600	4.5466	4.6078	22.000	22.000	22.000	22.000
1/27/2019	13:15:09	344.31	3.9867	4.5593	4.5469	4.6080	22.000	22.000	22.000	22.000
1/27/2019	13:15:11	345.59	3.9844	4.5579	4.5453	4.6096	22.000	22.000	22.000	22.000
1/27/2019	13:15:12	346.89	3.9801	4.5575	4.5451	4.6081	22.000	22.000	22.000	22.000
1/27/2019	13:15:13	348.39	3.9745	4.5583	4.5440	4.6097	22.000	22.000	22.000	22.000
1/27/2019	13:15:15	349.62	3.9719	4.5603	4.5447	4.6063	22.000	22.000	22.000	22.000
1/27/2019	13:15:16	350.92	3.9666	4.5596	4.5456	4.6074	22.000	22.000	22.000	22.000
1/27/2019	13:15:17	352.34	3.9644	4.5600	4.5453	4.6065	22.000	22.000	22.000	22.000
1/27/2019	13:15:19	353.67	3.9623	4.5599	4.5453	4.6074	22.000	22.000	22.000	22.000
1/27/2019	13:15:20	354.97	3.9630	4.5606	4.5460	4.6085	22.000	22.000	22.000	22.000
1/27/2019	13:15:21	356.37	3.9609	4.5599	4.5444	4.6088	22.000	22.000	22.000	22.000
1/27/2019	13:15:23	357.73	3.9563	4.5589	4.5437	4.6085	22.000	22.000	22.000	22.000
1/27/2019	13:15:24	359.03	3.9520	4.5583	4.5433	4.6089	22.000	22.000	22.000	22.000
1/27/2019	13:15:25	360.25	3.9468	4.5580	4.5436	4.6099	22.000	22.000	22.000	22.000
1/27/2019	13:15:27	361.62	3.9454	4.5587	4.5467	4.6104	22.000	22.000	22.000	22.000
1/27/2019	13:15:28	362.91	3.9448	4.5595	4.5472	4.6087	22.000	22.000	22.000	22.000
1/27/2019	13:15:29	364.09	3.9480	4.5589	4.5479	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:15:31	365.50	3.9505	4.5589	4.5463	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:15:32	366.72	3.9578	4.5579	4.5463	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:15:33	368.11	3.9631	4.5576	4.5473	4.6066	22.000	22.000	22.000	22.000
1/27/2019	13:15:35	369.44	3.9653	4.5577	4.5480	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:15:36	370.86	3.9651	4.5587	4.5466	4.6066	22.000	22.000	22.000	22.000
1/27/2019	13:15:37	372.31	3.9642	4.5597	4.5474	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:15:39	373.62	3.9634	4.5592	4.5453	4.6073	22.000	22.000	22.000	22.000
1/27/2019	13:15:40	374.95	3.9622	4.5585	4.5449	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:15:41	376.28	3.9597	4.5579	4.5434	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:15:43	377.50	3.9586	4.5579	4.5451	4.6060	22.000	22.000	22.000	22.000
1/27/2019	13:15:44	378.81	3.9535	4.5571	4.5443	4.6071	22.000	22.000	22.000	22.000
1/27/2019	13:15:45	380.12	3.9506	4.5575	4.5437	4.6072	22.000	22.000	22.000	22.000
1/27/2019	13:15:47	381.45	3.9475	4.5567	4.5437	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:15:48	382.80	3.9456	4.5593	4.5450	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:15:49	384.12	3.9432	4.5584	4.5424	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:15:50	385.39	3.9402	4.5607	4.5424	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:15:52	386.89	3.9391	4.5601	4.5426	4.6076	22.000	22.000	22.000	22.000
1/27/2019	13:15:53	388.27	3.9408	4.5614	4.5454	4.6091	22.000	22.000	22.000	22.000
1/27/2019	13:15:55	389.53	3.9420	4.5617	4.5440	4.6097	22.000	22.000	22.000	22.000
1/27/2019	13:15:56	390.81	3.9453	4.5614	4.5446	4.6089	22.000	22.000	22.000	22.000
1/27/2019	13:15:57	392.11	3.9466	4.5601	4.5447	4.6085	22.000	22.000	22.000	22.000
1/27/2019	13:15:58	393.37	3.9511	4.5596	4.5460	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:16:00	394.70	3.9549	4.5589	4.5451	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:16:01	395.94	3.9591	4.5602	4.5454	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:16:02	397.31	3.9585	4.5601	4.5467	4.6043	22.000	22.000	22.000	22.000
1/27/2019	13:16:04	398.70	3.9571	4.5611	4.5470	4.6052	22.000	22.000	22.000	22.000
1/27/2019	13:16:05	400.23	3.9552	4.5607	4.5481	4.6050	22.000	22.000	22.000	22.000
1/27/2019	13:16:07	401.61	3.9588	4.5609	4.5491	4.6061	22.000	22.000	22.000	22.000
1/27/2019	13:16:08	402.83	3.9599	4.5618	4.5507	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:16:09	404.23	3.9608	4.5619	4.5520	4.6049	22.000	22.000	22.000	22.000
1/27/2019	13:16:11	405.56	3.9571	4.5599	4.5505	4.6058	22.000	22.000	22.000	22.000
1/27/2019	13:16:12	406.83	3.9543	4.5574	4.5508	4.6063	22.000	22.000	22.000	22.000
1/27/2019	13:16:13	408.05	3.9541	4.5577	4.5494	4.6087	22.000	22.000	22.000	22.000
1/27/2019	13:16:14	409.31	3.9514	4.5575	4.5493	4.6091	22.000	22.000	22.000	22.000
1/27/2019	13:16:16	410.83	3.9508	4.5586	4.5491	4.6073	22.000	22.000	22.000	22.000
1/27/2019	13:16:17	412.12	3.9484	4.5577	4.5470	4.6066	22.000	22.000	22.000	22.000
1/27/2019	13:16:19	413.55	3.9503	4.5589	4.5473	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:16:20	414.86	3.9490	4.5586	4.5463	4.6061	22.000	22.000	22.000	22.000
1/27/2019	13:16:21	416.17	3.9507	4.5602	4.5473	4.6061	22.000	22.000	22.000	22.000
1/27/2019	13:16:23	417.59	3.9530	4.5579	4.5471	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:16:24	418.89	3.9556	4.5579	4.5473	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:16:25	420.12	3.9564	4.5565	4.5480	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:16:27	421.48	3.9606	4.5593	4.5483	4.6059	22.000	22.000	22.000	22.000
1/27/2019	13:16:28	422.98	3.9657	4.5606	4.5478	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:16:30	424.70	3.9682	4.5616	4.5487	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:16:31	426.17	3.9660	4.5600	4.5473	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:16:33	427.55	3.9649	4.5594	4.5473	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:16:34	429.03	3.9657	4.5577	4.5458	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:16:35	430.41	3.9699	4.5586	4.5470	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:16:37	431.72	3.9757	4.5584	4.5477	4.6079	22.000	22.000	22.000	22.000
1/27/2019	13:16:38	433.20	3.9803	4.5619	4.5480	4.6094	22.000	22.000	22.000	22.000
1/27/2019	13:16:40	434.52	3.9862	4.5629	4.5484	4.6094	22.000	22.000	22.000	22.000
1/27/2019	13:16:41	436.17	3.9910	4.5636	4.5490	4.6050	22.000	22.000	22.000	22.000
1/27/2019	13:16:43	437.48	3.9956	4.5622	4.5514	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:16:44	438.62	4.0002	4.5623	4.5491	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:16:45	439.84	4.0042	4.5613	4.5478	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:16:46	440.98	4.0065	4.5607	4.5455	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:16:48	442.50	4.0075	4.5593	4.5471	4.6030	22.000	22.000	22.000	22.000
1/27/2019	13:16:49	444.06	4.0107	4.5592	4.5470	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:16:50	445.14	4.0169	4.5602	4.5457	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:16:51	446.42	4.0228	4.5607	4.5441	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:16:53	447.67	4.0259	4.5614	4.5441	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:16:54	449.02	4.0283	4.5579	4.5473	4.6019	22.000	22.000	22.000	22.000
1/27/2019	13:16:55	450.42	4.0314	4.5570	4.5474	4.6026	22.000	22.000	22.000	22.000
1/27/2019	13:16:57	451.66	4.0314	4.5569	4.5481	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:16:58	452.86	4.0354	4.5602	4.5441	4.6065	22.000	22.000	22.000	22.000
1/27/2019	13:16:59	454.05	4.0368	4.5609	4.5470	4.6068	22.000	22.000	22.000	22.000
1/27/2019	13:17:00	455.33	4.0420	4.5610	4.5463	4.6070	22.000	22.000	22.000	22.000
1/27/2019	13:17:02	456.67	4.0445	4.5596	4.5467	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:17:03	457.91	4.0500	4.5592	4.5448	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:17:04	459.11	4.0528	4.5597	4.5451	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:17:05	460.42	4.0540	4.5600	4.5477	4.6058	22.000	22.000	22.000	22.000
1/27/2019	13:17:07	461.87	4.0531	4.5589	4.5471	4.6050	22.000	22.000	22.000	22.000
1/27/2019	13:17:08	463.33	4.0558	4.5580	4.5461	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:17:10	464.78	4.0600	4.5587	4.5457	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:17:11	466.23	4.0637	4.5599	4.5454	4.6055	22.000	22.000	22.000	22.000
1/27/2019	13:17:13	467.80	4.0665	4.5603	4.5452	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:17:14	469.11	4.0669	4.5602	4.5448	4.6061	22.000	22.000	22.000	22.000
1/27/2019	13:17:16	470.52	4.0692	4.5604	4.5452	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:17:17	471.80	4.0743	4.5600	4.5464	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:17:18	473.11	4.0791	4.5594	4.5451	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:17:19	474.41	4.0822	4.5590	4.5450	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:17:21	475.72	4.0806	4.5596	4.5455	4.6050	22.000	22.000	22.000	22.000
1/27/2019	13:17:22	476.92	4.0789	4.5582	4.5457	4.6066	22.000	22.000	22.000	22.000
1/27/2019	13:17:23	478.17	4.0797	4.5594	4.5460	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:17:24	479.36	4.0828	4.5581	4.5458	4.6083	22.000	22.000	22.000	22.000
1/27/2019	13:17:26	480.77	4.0878	4.5597	4.5471	4.6055	22.000	22.000	22.000	22.000
1/27/2019	13:17:27	482.03	4.0913	4.5587	4.5461	4.6065	22.000	22.000	22.000	22.000
1/27/2019	13:17:28	483.36	4.0923	4.5592	4.5452	4.6043	22.000	22.000	22.000	22.000
1/27/2019	13:17:30	484.91	4.0941	4.5594	4.5442	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:17:31	486.30	4.0949	4.5604	4.5462	4.6058	22.000	22.000	22.000	22.000
1/27/2019	13:17:33	487.70	4.0970	4.5614	4.5452	4.6049	22.000	22.000	22.000	22.000
1/27/2019	13:17:34	489.06	4.0969	4.5617	4.5451	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:17:35	490.33	4.0970	4.5596	4.5447	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:17:37	491.73	4.0979	4.5587	4.5457	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:17:38	493.06	4.0993	4.5577	4.5480	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:17:39	494.41	4.1038	4.5587	4.5467	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:17:41	495.77	4.1027	4.5592	4.5462	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:17:42	497.17	4.1047	4.5594	4.5445	4.6085	22.000	22.000	22.000	22.000
1/27/2019	13:17:43	498.36	4.1018	4.5584	4.5455	4.6093	22.000	22.000	22.000	22.000
1/27/2019	13:17:45	499.87	4.1030	4.5597	4.5464	4.6085	22.000	22.000	22.000	22.000
1/27/2019	13:17:46	501.14	4.1035	4.5603	4.5458	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:17:48	502.47	4.1044	4.5610	4.5460	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:17:49	503.70	4.1052	4.5600	4.5475	4.6055	22.000	22.000	22.000	22.000
1/27/2019	13:17:50	504.95	4.1046	4.5607	4.5496	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:17:51	506.06	4.1052	4.5620	4.5496	4.6068	22.000	22.000	22.000	22.000
1/27/2019	13:17:52	507.33	4.1048	4.5617	4.5464	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:17:54	508.44	4.1053	4.5609	4.5461	4.6066	22.000	22.000	22.000	22.000
1/27/2019	13:17:55	509.80	4.1056	4.5599	4.5457	4.6069	22.000	22.000	22.000	22.000
1/27/2019	13:17:56	511.17	4.1099	4.5596	4.5483	4.6069	22.000	22.000	22.000	22.000
1/27/2019	13:17:58	512.52	4.1124	4.5601	4.5475	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:17:59	513.95	4.1162	4.5589	4.5484	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:18:00	515.33	4.1155	4.5599	4.5475	4.6049	22.000	22.000	22.000	22.000
1/27/2019	13:18:02	516.78	4.1154	4.5600	4.5465	4.6074	22.000	22.000	22.000	22.000
1/27/2019	13:18:03	518.03	4.1145	4.5637	4.5447	4.6057	22.000	22.000	22.000	22.000
1/27/2019	13:18:05	519.47	4.1163	4.5616	4.5455	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:18:06	520.91	4.1167	4.5601	4.5451	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:18:07	522.19	4.1168	4.5587	4.5472	4.6050	22.000	22.000	22.000	22.000
1/27/2019	13:18:09	523.59	4.1166	4.5610	4.5442	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:18:10	525.02	4.1160	4.5618	4.5449	4.6050	22.000	22.000	22.000	22.000
1/27/2019	13:18:12	526.48	4.1141	4.5606	4.5445	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:18:13	527.89	4.1137	4.5581	4.5452	4.6072	22.000	22.000	22.000	22.000
1/27/2019	13:18:14	529.20	4.1164	4.5579	4.5471	4.6064	22.000	22.000	22.000	22.000
1/27/2019	13:18:16	530.58	4.1209	4.5577	4.5444	4.6049	22.000	22.000	22.000	22.000
1/27/2019	13:18:17	531.95	4.1222	4.5592	4.5461	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:18:18	533.41	4.1212	4.5593	4.5451	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:18:20	534.62	4.1200	4.5602	4.5471	4.6061	22.000	22.000	22.000	22.000
1/27/2019	13:18:21	535.83	4.1206	4.5599	4.5468	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:18:22	537.16	4.1194	4.5596	4.5485	4.6070	22.000	22.000	22.000	22.000
1/27/2019	13:18:24	538.52	4.1209	4.5603	4.5488	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:18:25	539.94	4.1205	4.5611	4.5495	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:18:26	541.36	4.1219	4.5613	4.5477	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:18:28	542.83	4.1215	4.5614	4.5468	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:18:29	544.05	4.1227	4.5597	4.5467	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:18:31	545.64	4.1243	4.5604	4.5461	4.6023	22.000	22.000	22.000	22.000
1/27/2019	13:18:32	547.09	4.1221	4.5607	4.5468	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:18:34	548.66	4.1225	4.5630	4.5454	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:18:35	549.95	4.1222	4.5644	4.5441	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:18:36	551.20	4.1247	4.5646	4.5458	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:18:38	552.59	4.1239	4.5627	4.5465	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:18:39	553.83	4.1247	4.5606	4.5468	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:18:40	555.02	4.1242	4.5596	4.5452	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:18:41	556.33	4.1259	4.5597	4.5445	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:18:43	557.66	4.1251	4.5610	4.5439	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:18:44	559.06	4.1242	4.5613	4.5437	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:18:45	560.37	4.1232	4.5621	4.5432	4.6057	22.000	22.000	22.000	22.000
1/27/2019	13:18:47	561.67	4.1214	4.5621	4.5465	4.6062	22.000	22.000	22.000	22.000
1/27/2019	13:18:48	562.94	4.1211	4.5628	4.5455	4.6068	22.000	22.000	22.000	22.000
1/27/2019	13:18:49	564.14	4.1203	4.5631	4.5465	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:18:50	565.34	4.1207	4.5630	4.5457	4.6043	22.000	22.000	22.000	22.000
1/27/2019	13:18:52	566.50	4.1206	4.5617	4.5481	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:18:53	567.83	4.1219	4.5597	4.5498	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:18:54	569.05	4.1254	4.5597	4.5485	4.6012	22.000	22.000	22.000	22.000
1/27/2019	13:18:56	570.44	4.1272	4.5616	4.5471	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:18:57	571.64	4.1256	4.5616	4.5442	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:18:58	572.78	4.1223	4.5586	4.5445	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:18:59	574.06	4.1196	4.5574	4.5468	4.6058	22.000	22.000	22.000	22.000
1/27/2019	13:19:00	575.11	4.1193	4.5604	4.5465	4.6057	22.000	22.000	22.000	22.000
1/27/2019	13:19:01	576.33	4.1186	4.5617	4.5462	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:19:03	577.58	4.1215	4.5614	4.5437	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:19:04	578.80	4.1218	4.5599	4.5441	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:19:05	580.11	4.1225	4.5614	4.5434	4.6023	22.000	22.000	22.000	22.000
1/27/2019	13:19:06	581.33	4.1226	4.5614	4.5449	4.6010	22.000	22.000	22.000	22.000
1/27/2019	13:19:08	582.50	4.1247	4.5617	4.5442	4.6015	22.000	22.000	22.000	22.000
1/27/2019	13:19:09	583.77	4.1260	4.5620	4.5460	4.6023	22.000	22.000	22.000	22.000
1/27/2019	13:19:10	584.95	4.1250	4.5627	4.5432	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:19:11	586.14	4.1228	4.5606	4.5427	4.5989	22.000	22.000	22.000	22.000
1/27/2019	13:19:12	587.36	4.1222	4.5591	4.5416	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:19:14	588.66	4.1214	4.5584	4.5422	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:19:15	590.05	4.1232	4.5616	4.5438	4.6076	22.000	22.000	22.000	22.000
1/27/2019	13:19:16	591.27	4.1221	4.5614	4.5451	4.6068	22.000	22.000	22.000	22.000
1/27/2019	13:19:18	592.53	4.1225	4.5591	4.5461	4.6059	22.000	22.000	22.000	22.000
1/27/2019	13:19:19	593.83	4.1213	4.5579	4.5478	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:19:20	595.22	4.1236	4.5567	4.5464	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:19:22	596.59	4.1226	4.5596	4.5454	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:19:23	597.78	4.1217	4.5594	4.5451	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:19:24	599.09	4.1198	4.5615	4.5460	4.6009	22.000	22.000	22.000	22.000
1/27/2019	13:19:25	600.36	4.1225	4.5606	4.5474	4.6029	22.000	22.000	22.000	22.000
1/27/2019	13:19:27	601.77	4.1211	4.5598	4.5460	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:19:28	603.23	4.1227	4.5590	4.5462	4.6057	22.000	22.000	22.000	22.000
1/27/2019	13:19:29	604.42	4.1219	4.5606	4.5462	4.6053	22.000	22.000	22.000	22.000
1/27/2019	13:19:31	605.67	4.1232	4.5613	4.5462	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:19:32	606.94	4.1219	4.5615	4.5442	4.6030	22.000	22.000	22.000	22.000
1/27/2019	13:19:33	608.17	4.1218	4.5600	4.5431	4.6015	22.000	22.000	22.000	22.000
1/27/2019	13:19:34	609.36	4.1227	4.5586	4.5431	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:19:36	610.55	4.1228	4.5577	4.5447	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:19:37	611.78	4.1247	4.5564	4.5452	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:19:38	613.02	4.1238	4.5571	4.5454	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:19:39	614.28	4.1251	4.5583	4.5458	4.6015	22.000	22.000	22.000	22.000
1/27/2019	13:19:41	615.53	4.1233	4.5591	4.5472	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:19:42	616.91	4.1241	4.5601	4.5481	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:19:44	618.50	4.1213	4.5590	4.5467	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:19:45	619.77	4.1202	4.5584	4.5458	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:19:46	621.11	4.1165	4.5581	4.5445	4.6040	22.000	22.000	22.000	22.000
1/27/2019	13:19:47	622.33	4.1180	4.5587	4.5460	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:19:49	623.55	4.1208	4.5618	4.5447	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:19:50	624.75	4.1214	4.5601	4.5461	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:19:51	625.98	4.1209	4.5604	4.5446	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:19:52	627.22	4.1169	4.5593	4.5458	4.6043	22.000	22.000	22.000	22.000
1/27/2019	13:19:54	628.50	4.1180	4.5607	4.5438	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:19:55	629.75	4.1184	4.5597	4.5448	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:19:56	630.92	4.1179	4.5591	4.5429	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:19:57	632.11	4.1181	4.5597	4.5444	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:19:58	633.34	4.1192	4.5617	4.5426	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:20:00	634.64	4.1201	4.5604	4.5444	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:20:01	635.95	4.1196	4.5594	4.5445	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:20:02	637.11	4.1166	4.5589	4.5470	4.6019	22.000	22.000	22.000	22.000
1/27/2019	13:20:04	638.45	4.1126	4.5601	4.5462	4.6017	22.000	22.000	22.000	22.000
1/27/2019	13:20:05	639.78	4.1124	4.5604	4.5457	4.6025	22.000	22.000	22.000	22.000
1/27/2019	13:20:07	641.47	4.1116	4.5594	4.5444	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:20:08	642.77	4.1160	4.5586	4.5438	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:20:09	644.06	4.1137	4.5576	4.5447	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:20:10	645.36	4.1157	4.5603	4.5451	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:20:12	646.64	4.1137	4.5620	4.5457	4.5998	22.000	22.000	22.000	22.000
1/27/2019	13:20:13	647.97	4.1137	4.5640	4.5455	4.6000	22.000	22.000	22.000	22.000
1/27/2019	13:20:14	649.31	4.1116	4.5608	4.5447	4.6010	22.000	22.000	22.000	22.000
1/27/2019	13:20:16	650.69	4.1102	4.5586	4.5468	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:20:17	651.97	4.1095	4.5584	4.5448	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:20:19	653.45	4.1114	4.5590	4.5460	4.6044	22.000	22.000	22.000	22.000
1/27/2019	13:20:20	654.78	4.1111	4.5614	4.5444	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:20:21	656.03	4.1132	4.5611	4.5454	4.6034	22.000	22.000	22.000	22.000
1/27/2019	13:20:22	657.34	4.1129	4.5623	4.5467	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:20:24	658.56	4.1151	4.5598	4.5472	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:20:25	659.81	4.1159	4.5583	4.5474	4.6030	22.000	22.000	22.000	22.000
1/27/2019	13:20:26	661.14	4.1130	4.5587	4.5462	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:20:28	662.50	4.1132	4.5601	4.5454	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:20:29	663.81	4.1108	4.5620	4.5458	4.6029	22.000	22.000	22.000	22.000
1/27/2019	13:20:30	665.25	4.1139	4.5601	4.5475	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:20:32	666.47	4.1137	4.5606	4.5457	4.6043	22.000	22.000	22.000	22.000
1/27/2019	13:20:33	667.95	4.1170	4.5601	4.5483	4.6042	22.000	22.000	22.000	22.000
1/27/2019	13:20:34	669.16	4.1156	4.5607	4.5461	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:20:35	670.37	4.1142	4.5616	4.5471	4.6030	22.000	22.000	22.000	22.000
