Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_32B2	Ch2_O2_13|T1_32B2	Ch3_O2_14|T1_32B2	Ch4_O2_15|T1_32B2	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	21:01:47	372.02	4.0006	4.0385	3.9903	4.0753	32.000	32.000	32.000	32.000
1/27/2019	21:01:48	373.73	3.9978	4.0359	3.9895	4.0753	32.000	32.000	32.000	32.000
1/27/2019	21:01:50	375.00	3.9959	4.0351	3.9901	4.0740	32.000	32.000	32.000	32.000
1/27/2019	21:01:51	376.36	3.9963	4.0329	3.9894	4.0734	32.000	32.000	32.000	32.000
1/27/2019	21:01:52	377.67	3.9965	4.0329	3.9930	4.0719	32.000	32.000	32.000	32.000
1/27/2019	21:01:54	378.98	3.9977	4.0337	3.9927	4.0726	32.000	32.000	32.000	32.000
1/27/2019	21:01:55	380.30	3.9977	4.0340	3.9927	4.0739	32.000	32.000	32.000	32.000
1/27/2019	21:01:56	381.67	3.9986	4.0348	3.9908	4.0732	32.000	32.000	32.000	32.000
1/27/2019	21:01:58	383.08	3.9966	4.0353	3.9905	4.0722	32.000	32.000	32.000	32.000
1/27/2019	21:01:59	384.81	3.9967	4.0350	3.9884	4.0732	32.000	32.000	32.000	32.000
1/27/2019	21:02:01	386.19	3.9981	4.0345	3.9866	4.0742	32.000	32.000	32.000	32.000
1/27/2019	21:02:02	387.33	3.9988	4.0322	3.9875	4.0758	32.000	32.000	32.000	32.000
1/27/2019	21:02:03	388.89	3.9999	4.0321	3.9890	4.0750	32.000	32.000	32.000	32.000
1/27/2019	21:02:05	390.25	3.9970	4.0320	3.9895	4.0750	32.000	32.000	32.000	32.000
1/27/2019	21:02:06	391.66	3.9988	4.0338	3.9879	4.0742	32.000	32.000	32.000	32.000
1/27/2019	21:02:08	392.98	3.9946	4.0324	3.9868	4.0743	32.000	32.000	32.000	32.000
1/27/2019	21:02:09	394.39	3.9957	4.0310	3.9863	4.0741	32.000	32.000	32.000	32.000
1/27/2019	21:02:10	395.70	3.9944	4.0285	3.9878	4.0737	32.000	32.000	32.000	32.000
1/27/2019	21:02:12	397.16	3.9946	4.0323	3.9878	4.0736	32.000	32.000	32.000	32.000
1/27/2019	21:02:13	398.42	3.9957	4.0320	3.9871	4.0730	32.000	32.000	32.000	32.000
1/27/2019	21:02:14	399.70	3.9956	4.0346	3.9871	4.0734	32.000	32.000	32.000	32.000
1/27/2019	21:02:16	401.00	3.9965	4.0324	3.9877	4.0729	32.000	32.000	32.000	32.000
1/27/2019	21:02:17	402.53	3.9940	4.0339	3.9876	4.0741	32.000	32.000	32.000	32.000
1/27/2019	21:02:18	403.84	3.9950	4.0337	3.9871	4.0745	32.000	32.000	32.000	32.000
1/27/2019	21:02:20	405.09	3.9941	4.0337	3.9865	4.0756	32.000	32.000	32.000	32.000
1/27/2019	21:02:21	406.47	3.9953	4.0329	3.9889	4.0751	32.000	32.000	32.000	32.000
1/27/2019	21:02:23	408.02	3.9939	4.0306	3.9894	4.0751	32.000	32.000	32.000	32.000
1/27/2019	21:02:24	409.69	3.9937	4.0305	3.9894	4.0735	32.000	32.000	32.000	32.000
1/27/2019	21:02:26	410.98	3.9937	4.0311	3.9874	4.0730	32.000	32.000	32.000	32.000
1/27/2019	21:02:27	412.33	3.9925	4.0311	3.9874	4.0726	32.000	32.000	32.000	32.000
1/27/2019	21:02:29	413.98	3.9908	4.0310	3.9884	4.0730	32.000	32.000	32.000	32.000
1/27/2019	21:02:30	415.25	3.9916	4.0302	3.9889	4.0711	32.000	32.000	32.000	32.000
1/27/2019	21:02:31	416.92	3.9921	4.0310	3.9876	4.0703	32.000	32.000	32.000	32.000
1/27/2019	21:02:33	418.14	3.9940	4.0321	3.9866	4.0719	32.000	32.000	32.000	32.000
1/27/2019	21:02:34	419.48	3.9931	4.0310	3.9866	4.0748	32.000	32.000	32.000	32.000
1/27/2019	21:02:35	420.84	3.9910	4.0290	3.9876	4.0771	32.000	32.000	32.000	32.000
1/27/2019	21:02:37	422.30	3.9899	4.0265	3.9885	4.0742	32.000	32.000	32.000	32.000
1/27/2019	21:02:38	423.50	3.9904	4.0266	3.9869	4.0719	32.000	32.000	32.000	32.000
1/27/2019	21:02:39	424.78	3.9914	4.0273	3.9870	4.0700	32.000	32.000	32.000	32.000
1/27/2019	21:02:41	426.14	3.9936	4.0277	3.9863	4.0721	32.000	32.000	32.000	32.000
1/27/2019	21:02:42	427.64	3.9916	4.0287	3.9851	4.0725	32.000	32.000	32.000	32.000
1/27/2019	21:02:43	428.94	3.9910	4.0293	3.9842	4.0715	32.000	32.000	32.000	32.000
1/27/2019	21:02:45	430.27	3.9874	4.0319	3.9822	4.0710	32.000	32.000	32.000	32.000
1/27/2019	21:02:46	431.61	3.9887	4.0318	3.9840	4.0719	32.000	32.000	32.000	32.000
1/27/2019	21:02:47	432.91	3.9883	4.0332	3.9823	4.0732	32.000	32.000	32.000	32.000
1/27/2019	21:02:49	434.30	3.9915	4.0317	3.9842	4.0710	32.000	32.000	32.000	32.000
1/27/2019	21:02:50	435.81	3.9933	4.0317	3.9834	4.0712	32.000	32.000	32.000	32.000
1/27/2019	21:02:52	437.23	3.9928	4.0302	3.9861	4.0715	32.000	32.000	32.000	32.000
1/27/2019	21:02:53	438.70	3.9893	4.0300	3.9852	4.0725	32.000	32.000	32.000	32.000
1/27/2019	21:02:54	439.94	3.9864	4.0305	3.9867	4.0720	32.000	32.000	32.000	32.000
1/27/2019	21:02:56	441.22	3.9885	4.0306	3.9858	4.0720	32.000	32.000	32.000	32.000
1/27/2019	21:02:57	442.70	3.9905	4.0291	3.9854	4.0712	32.000	32.000	32.000	32.000
1/27/2019	21:02:59	444.09	3.9872	4.0282	3.9845	4.0688	32.000	32.000	32.000	32.000
1/27/2019	21:03:00	445.42	3.9850	4.0283	3.9830	4.0679	32.000	32.000	32.000	32.000
1/27/2019	21:03:01	446.92	3.9844	4.0308	3.9829	4.0722	32.000	32.000	32.000	32.000
1/27/2019	21:03:03	448.28	3.9872	4.0310	3.9847	4.0744	32.000	32.000	32.000	32.000
1/27/2019	21:03:04	449.87	3.9873	4.0323	3.9843	4.0746	32.000	32.000	32.000	32.000
1/27/2019	21:03:06	451.22	3.9849	4.0315	3.9835	4.0719	32.000	32.000	32.000	32.000
1/27/2019	21:03:07	452.55	3.9856	4.0301	3.9812	4.0715	32.000	32.000	32.000	32.000
1/27/2019	21:03:08	453.81	3.9862	4.0282	3.9834	4.0699	32.000	32.000	32.000	32.000
1/27/2019	21:03:10	455.17	3.9880	4.0279	3.9849	4.0700	32.000	32.000	32.000	32.000
1/27/2019	21:03:11	456.52	3.9870	4.0290	3.9833	4.0684	32.000	32.000	32.000	32.000
1/27/2019	21:03:12	457.86	3.9866	4.0291	3.9826	4.0688	32.000	32.000	32.000	32.000
1/27/2019	21:03:14	459.66	3.9868	4.0290	3.9815	4.0683	32.000	32.000	32.000	32.000
1/27/2019	21:03:16	461.00	3.9854	4.0287	3.9842	4.0714	32.000	32.000	32.000	32.000
1/27/2019	21:03:17	462.47	3.9849	4.0297	3.9834	4.0734	32.000	32.000	32.000	32.000
1/27/2019	21:03:18	463.89	3.9865	4.0299	3.9840	4.0726	32.000	32.000	32.000	32.000
1/27/2019	21:03:20	465.27	3.9865	4.0284	3.9817	4.0702	32.000	32.000	32.000	32.000
1/27/2019	21:03:21	466.75	3.9876	4.0273	3.9820	4.0692	32.000	32.000	32.000	32.000
1/27/2019	21:03:23	468.11	3.9869	4.0275	3.9830	4.0697	32.000	32.000	32.000	32.000
1/27/2019	21:03:24	469.56	3.9861	4.0300	3.9837	4.0722	32.000	32.000	32.000	32.000
1/27/2019	21:03:26	471.00	3.9831	4.0295	3.9838	4.0710	32.000	32.000	32.000	32.000
1/27/2019	21:03:27	472.22	3.9813	4.0288	3.9820	4.0710	32.000	32.000	32.000	32.000
1/27/2019	21:03:28	473.44	3.9811	4.0277	3.9804	4.0689	32.000	32.000	32.000	32.000
1/27/2019	21:03:29	474.87	3.9847	4.0274	3.9791	4.0691	32.000	32.000	32.000	32.000
1/27/2019	21:03:31	476.23	3.9842	4.0272	3.9784	4.0710	32.000	32.000	32.000	32.000
1/27/2019	21:03:33	478.23	3.9863	4.0269	3.9791	4.0708	32.000	32.000	32.000	32.000
1/27/2019	21:03:34	479.59	3.9851	4.0270	3.9785	4.0705	32.000	32.000	32.000	32.000
1/27/2019	21:03:36	481.00	3.9852	4.0243	3.9797	4.0686	32.000	32.000	32.000	32.000
1/27/2019	21:03:37	482.34	3.9818	4.0223	3.9813	4.0689	32.000	32.000	32.000	32.000
1/27/2019	21:03:38	483.80	3.9816	4.0221	3.9826	4.0702	32.000	32.000	32.000	32.000
1/27/2019	21:03:40	485.11	3.9823	4.0240	3.9817	4.0699	32.000	32.000	32.000	32.000
1/27/2019	21:03:41	486.62	3.9835	4.0250	3.9807	4.0687	32.000	32.000	32.000	32.000
1/27/2019	21:03:43	488.42	3.9818	4.0242	3.9797	4.0661	32.000	32.000	32.000	32.000
1/27/2019	21:03:44	489.84	3.9821	4.0239	3.9802	4.0662	32.000	32.000	32.000	32.000
1/27/2019	21:03:46	491.16	3.9805	4.0242	3.9792	4.0688	32.000	32.000	32.000	32.000
1/27/2019	21:03:47	492.50	3.9780	4.0246	3.9789	4.0717	32.000	32.000	32.000	32.000
1/27/2019	21:03:48	493.84	3.9776	4.0264	3.9776	4.0714	32.000	32.000	32.000	32.000
1/27/2019	21:03:50	495.30	3.9781	4.0267	3.9786	4.0703	32.000	32.000	32.000	32.000
1/27/2019	21:03:51	496.69	3.9823	4.0273	3.9788	4.0703	32.000	32.000	32.000	32.000
1/27/2019	21:03:53	498.05	3.9827	4.0273	3.9785	4.0719	32.000	32.000	32.000	32.000
1/27/2019	21:03:54	499.36	3.9819	4.0275	3.9796	4.0729	32.000	32.000	32.000	32.000
1/27/2019	21:03:56	500.97	3.9789	4.0277	3.9788	4.0735	32.000	32.000	32.000	32.000
1/27/2019	21:03:57	502.20	3.9783	4.0286	3.9802	4.0720	32.000	32.000	32.000	32.000
1/27/2019	21:03:58	503.73	3.9805	4.0292	3.9785	4.0703	32.000	32.000	32.000	32.000
1/27/2019	21:03:59	504.87	3.9814	4.0303	3.9778	4.0676	32.000	32.000	32.000	32.000
1/27/2019	21:04:01	506.36	3.9829	4.0293	3.9765	4.0665	32.000	32.000	32.000	32.000
1/27/2019	21:04:02	507.56	3.9833	4.0279	3.9769	4.0675	32.000	32.000	32.000	32.000
1/27/2019	21:04:04	509.17	3.9831	4.0275	3.9785	4.0687	32.000	32.000	32.000	32.000
1/27/2019	21:04:05	510.53	3.9791	4.0268	3.9778	4.0704	32.000	32.000	32.000	32.000
1/27/2019	21:04:07	512.00	3.9758	4.0275	3.9785	4.0697	32.000	32.000	32.000	32.000
1/27/2019	21:04:08	513.41	3.9763	4.0263	3.9784	4.0680	32.000	32.000	32.000	32.000
1/27/2019	21:04:09	514.77	3.9756	4.0259	3.9784	4.0667	32.000	32.000	32.000	32.000
1/27/2019	21:04:11	516.12	3.9788	4.0276	3.9770	4.0662	32.000	32.000	32.000	32.000
1/27/2019	21:04:12	517.62	3.9783	4.0273	3.9762	4.0672	32.000	32.000	32.000	32.000
1/27/2019	21:04:13	518.92	3.9807	4.0269	3.9778	4.0684	32.000	32.000	32.000	32.000
1/27/2019	21:04:15	520.31	3.9795	4.0265	3.9778	4.0693	32.000	32.000	32.000	32.000
1/27/2019	21:04:16	521.59	3.9776	4.0273	3.9785	4.0698	32.000	32.000	32.000	32.000
1/27/2019	21:04:18	523.20	3.9771	4.0268	3.9797	4.0694	32.000	32.000	32.000	32.000
1/27/2019	21:04:19	524.89	3.9787	4.0243	3.9796	4.0692	32.000	32.000	32.000	32.000
1/27/2019	21:04:21	526.16	3.9793	4.0247	3.9794	4.0702	32.000	32.000	32.000	32.000
1/27/2019	21:04:22	527.53	3.9791	4.0254	3.9772	4.0691	32.000	32.000	32.000	32.000
1/27/2019	21:04:24	528.97	3.9763	4.0254	3.9783	4.0688	32.000	32.000	32.000	32.000
1/27/2019	21:04:25	530.53	3.9767	4.0234	3.9760	4.0686	32.000	32.000	32.000	32.000
1/27/2019	21:04:26	531.81	3.9762	4.0219	3.9769	4.0685	32.000	32.000	32.000	32.000
1/27/2019	21:04:28	533.16	3.9795	4.0205	3.9757	4.0681	32.000	32.000	32.000	32.000
1/27/2019	21:04:29	534.75	3.9789	4.0209	3.9772	4.0671	32.000	32.000	32.000	32.000
1/27/2019	21:04:31	536.12	3.9818	4.0215	3.9762	4.0666	32.000	32.000	32.000	32.000
1/27/2019	21:04:32	537.56	3.9767	4.0238	3.9753	4.0673	32.000	32.000	32.000	32.000
1/27/2019	21:04:33	538.78	3.9800	4.0227	3.9744	4.0650	32.000	32.000	32.000	32.000
1/27/2019	21:04:35	540.14	3.9782	4.0242	3.9747	4.0667	32.000	32.000	32.000	32.000
1/27/2019	21:04:36	541.53	3.9801	4.0231	3.9752	4.0666	32.000	32.000	32.000	32.000
1/27/2019	21:04:37	542.94	3.9767	4.0242	3.9767	4.0683	32.000	32.000	32.000	32.000
1/27/2019	21:04:39	544.41	3.9776	4.0224	3.9758	4.0691	32.000	32.000	32.000	32.000
1/27/2019	21:04:40	545.75	3.9796	4.0231	3.9747	4.0681	32.000	32.000	32.000	32.000
1/27/2019	21:04:42	547.30	3.9821	4.0230	3.9737	4.0666	32.000	32.000	32.000	32.000
1/27/2019	21:04:44	549.08	3.9793	4.0245	3.9737	4.0646	32.000	32.000	32.000	32.000
1/27/2019	21:04:45	550.27	3.9800	4.0220	3.9731	4.0639	32.000	32.000	32.000	32.000
1/27/2019	21:04:46	551.66	3.9792	4.0213	3.9726	4.0658	32.000	32.000	32.000	32.000
1/27/2019	21:04:48	553.06	3.9788	4.0201	3.9730	4.0671	32.000	32.000	32.000	32.000
1/27/2019	21:04:49	554.47	3.9760	4.0217	3.9753	4.0703	32.000	32.000	32.000	32.000
1/27/2019	21:04:50	555.89	3.9768	4.0217	3.9756	4.0702	32.000	32.000	32.000	32.000
1/27/2019	21:04:52	557.27	3.9801	4.0214	3.9756	4.0678	32.000	32.000	32.000	32.000
1/27/2019	21:04:53	558.67	3.9791	4.0204	3.9742	4.0676	32.000	32.000	32.000	32.000
1/27/2019	21:04:55	559.98	3.9807	4.0201	3.9734	4.0681	32.000	32.000	32.000	32.000
1/27/2019	21:04:56	561.36	3.9787	4.0202	3.9740	4.0702	32.000	32.000	32.000	32.000
1/27/2019	21:04:57	562.61	3.9804	4.0198	3.9747	4.0662	32.000	32.000	32.000	32.000
1/27/2019	21:04:58	563.94	3.9745	4.0209	3.9753	4.0624	32.000	32.000	32.000	32.000
1/27/2019	21:05:00	565.52	3.9763	4.0214	3.9733	4.0609	32.000	32.000	32.000	32.000
1/27/2019	21:05:01	566.80	3.9742	4.0224	3.9733	4.0623	32.000	32.000	32.000	32.000
1/27/2019	21:05:03	568.17	3.9770	4.0213	3.9706	4.0665	32.000	32.000	32.000	32.000
1/27/2019	21:05:04	569.45	3.9758	4.0207	3.9699	4.0678	32.000	32.000	32.000	32.000
1/27/2019	21:05:05	570.87	3.9759	4.0220	3.9692	4.0696	32.000	32.000	32.000	32.000
1/27/2019	21:05:08	573.14	3.9758	4.0233	3.9706	4.0683	32.000	32.000	32.000	32.000
1/27/2019	21:05:09	574.22	3.9746	4.0249	3.9717	4.0671	32.000	32.000	32.000	32.000
1/27/2019	21:05:10	575.66	3.9763	4.0253	3.9716	4.0651	32.000	32.000	32.000	32.000
1/27/2019	21:05:12	577.00	3.9766	4.0258	3.9721	4.0644	32.000	32.000	32.000	32.000
1/27/2019	21:05:13	578.39	3.9754	4.0235	3.9718	4.0656	32.000	32.000	32.000	32.000
1/27/2019	21:05:15	580.23	3.9735	4.0217	3.9691	4.0661	32.000	32.000	32.000	32.000
1/27/2019	21:05:16	581.37	3.9732	4.0213	3.9691	4.0669	32.000	32.000	32.000	32.000
1/27/2019	21:05:17	582.70	3.9744	4.0209	3.9682	4.0654	32.000	32.000	32.000	32.000
1/27/2019	21:05:19	584.05	3.9763	4.0214	3.9699	4.0644	32.000	32.000	32.000	32.000
1/27/2019	21:05:20	585.44	3.9766	4.0210	3.9675	4.0644	32.000	32.000	32.000	32.000
1/27/2019	21:05:21	586.77	3.9750	4.0234	3.9687	4.0667	32.000	32.000	32.000	32.000
1/27/2019	21:05:23	588.12	3.9699	4.0251	3.9666	4.0682	32.000	32.000	32.000	32.000
1/27/2019	21:05:24	589.50	3.9677	4.0250	3.9683	4.0674	32.000	32.000	32.000	32.000
1/27/2019	21:05:25	590.84	3.9670	4.0235	3.9682	4.0651	32.000	32.000	32.000	32.000
1/27/2019	21:05:27	592.12	3.9716	4.0209	3.9705	4.0635	32.000	32.000	32.000	32.000
1/27/2019	21:05:28	593.42	3.9707	4.0208	3.9692	4.0642	32.000	32.000	32.000	32.000
1/27/2019	21:05:29	594.89	3.9723	4.0209	3.9666	4.0642	32.000	32.000	32.000	32.000
1/27/2019	21:05:31	596.34	3.9715	4.0224	3.9666	4.0645	32.000	32.000	32.000	32.000
1/27/2019	21:05:32	597.56	3.9735	4.0231	3.9662	4.0638	32.000	32.000	32.000	32.000
1/27/2019	21:05:33	598.83	3.9718	4.0224	3.9665	4.0635	32.000	32.000	32.000	32.000
1/27/2019	21:05:35	600.27	3.9706	4.0219	3.9654	4.0632	32.000	32.000	32.000	32.000
1/27/2019	21:05:36	601.72	3.9672	4.0213	3.9659	4.0611	32.000	32.000	32.000	32.000
1/27/2019	21:05:38	603.23	3.9676	4.0226	3.9665	4.0630	32.000	32.000	32.000	32.000
1/27/2019	21:05:39	604.59	3.9676	4.0216	3.9668	4.0631	32.000	32.000	32.000	32.000
1/27/2019	21:05:41	605.95	3.9698	4.0207	3.9668	4.0657	32.000	32.000	32.000	32.000
1/27/2019	21:05:42	607.52	3.9712	4.0181	3.9670	4.0631	32.000	32.000	32.000	32.000
1/27/2019	21:05:44	609.16	3.9710	4.0178	3.9669	4.0658	32.000	32.000	32.000	32.000
1/27/2019	21:05:45	610.47	3.9709	4.0160	3.9673	4.0655	32.000	32.000	32.000	32.000
1/27/2019	21:05:47	612.08	3.9716	4.0155	3.9668	4.0673	32.000	32.000	32.000	32.000
1/27/2019	21:05:48	613.69	3.9723	4.0154	3.9657	4.0653	32.000	32.000	32.000	32.000
1/27/2019	21:05:49	614.83	3.9735	4.0165	3.9649	4.0645	32.000	32.000	32.000	32.000
1/27/2019	21:05:51	616.37	3.9706	4.0179	3.9641	4.0622	32.000	32.000	32.000	32.000
1/27/2019	21:05:53	617.98	3.9705	4.0181	3.9645	4.0619	32.000	32.000	32.000	32.000
1/27/2019	21:05:54	619.44	3.9677	4.0197	3.9632	4.0616	32.000	32.000	32.000	32.000
1/27/2019	21:05:55	620.80	3.9672	4.0196	3.9625	4.0622	32.000	32.000	32.000	32.000
1/27/2019	21:05:57	622.02	3.9683	4.0208	3.9623	4.0619	32.000	32.000	32.000	32.000
1/27/2019	21:05:58	623.47	3.9688	4.0213	3.9645	4.0621	32.000	32.000	32.000	32.000
1/27/2019	21:06:00	625.14	3.9703	4.0218	3.9651	4.0605	32.000	32.000	32.000	32.000
1/27/2019	21:06:01	626.42	3.9677	4.0205	3.9659	4.0623	32.000	32.000	32.000	32.000
1/27/2019	21:06:02	627.83	3.9693	4.0172	3.9638	4.0627	32.000	32.000	32.000	32.000
1/27/2019	21:06:04	629.19	3.9701	4.0173	3.9643	4.0671	32.000	32.000	32.000	32.000
1/27/2019	21:06:05	630.56	3.9728	4.0183	3.9642	4.0677	32.000	32.000	32.000	32.000
1/27/2019	21:06:06	631.89	3.9722	4.0209	3.9658	4.0680	32.000	32.000	32.000	32.000
1/27/2019	21:06:08	633.19	3.9718	4.0201	3.9643	4.0639	32.000	32.000	32.000	32.000
1/27/2019	21:06:09	634.69	3.9699	4.0193	3.9624	4.0608	32.000	32.000	32.000	32.000
1/27/2019	21:06:11	636.06	3.9686	4.0173	3.9611	4.0614	32.000	32.000	32.000	32.000
1/27/2019	21:06:12	637.47	3.9696	4.0155	3.9624	4.0631	32.000	32.000	32.000	32.000
1/27/2019	21:06:13	638.83	3.9692	4.0142	3.9633	4.0632	32.000	32.000	32.000	32.000
1/27/2019	21:06:15	640.17	3.9706	4.0146	3.9628	4.0618	32.000	32.000	32.000	32.000
1/27/2019	21:06:16	641.52	3.9694	4.0145	3.9615	4.0611	32.000	32.000	32.000	32.000
1/27/2019	21:06:18	643.09	3.9693	4.0154	3.9613	4.0627	32.000	32.000	32.000	32.000
1/27/2019	21:06:19	644.55	3.9675	4.0163	3.9623	4.0627	32.000	32.000	32.000	32.000
1/27/2019	21:06:20	645.92	3.9680	4.0187	3.9622	4.0612	32.000	32.000	32.000	32.000
1/27/2019	21:06:22	647.31	3.9681	4.0177	3.9608	4.0603	32.000	32.000	32.000	32.000
1/27/2019	21:06:23	648.70	3.9707	4.0174	3.9605	4.0617	32.000	32.000	32.000	32.000
1/27/2019	21:06:25	649.98	3.9679	4.0177	3.9609	4.0631	32.000	32.000	32.000	32.000
1/27/2019	21:06:26	651.48	3.9660	4.0181	3.9615	4.0622	32.000	32.000	32.000	32.000
1/27/2019	21:06:27	652.91	3.9650	4.0182	3.9615	4.0597	32.000	32.000	32.000	32.000
1/27/2019	21:06:29	654.28	3.9685	4.0163	3.9595	4.0596	32.000	32.000	32.000	32.000
1/27/2019	21:06:30	655.69	3.9702	4.0159	3.9596	4.0591	32.000	32.000	32.000	32.000
1/27/2019	21:06:32	657.62	3.9716	4.0134	3.9590	4.0611	32.000	32.000	32.000	32.000
1/27/2019	21:06:33	658.92	3.9702	4.0149	3.9590	4.0633	32.000	32.000	32.000	32.000
1/27/2019	21:06:35	660.45	3.9723	4.0146	3.9591	4.0635	32.000	32.000	32.000	32.000
1/27/2019	21:06:36	661.94	3.9702	4.0172	3.9597	4.0627	32.000	32.000	32.000	32.000
1/27/2019	21:06:38	663.47	3.9711	4.0163	3.9606	4.0599	32.000	32.000	32.000	32.000
1/27/2019	21:06:39	664.72	3.9688	4.0183	3.9596	4.0599	32.000	32.000	32.000	32.000
1/27/2019	21:06:41	666.20	3.9677	4.0191	3.9595	4.0595	32.000	32.000	32.000	32.000
1/27/2019	21:06:42	667.45	3.9650	4.0213	3.9600	4.0586	32.000	32.000	32.000	32.000
1/27/2019	21:06:43	668.75	3.9620	4.0205	3.9616	4.0601	32.000	32.000	32.000	32.000
1/27/2019	21:06:45	670.06	3.9622	4.0192	3.9616	4.0600	32.000	32.000	32.000	32.000
1/27/2019	21:06:46	671.66	3.9621	4.0179	3.9622	4.0608	32.000	32.000	32.000	32.000
1/27/2019	21:06:47	672.87	3.9635	4.0169	3.9614	4.0584	32.000	32.000	32.000	32.000
1/27/2019	21:06:49	674.25	3.9625	4.0163	3.9607	4.0575	32.000	32.000	32.000	32.000
1/27/2019	21:06:50	675.87	3.9627	4.0156	3.9578	4.0581	32.000	32.000	32.000	32.000
1/27/2019	21:06:52	677.11	3.9629	4.0163	3.9580	4.0592	32.000	32.000	32.000	32.000
1/27/2019	21:06:53	678.62	3.9639	4.0151	3.9575	4.0602	32.000	32.000	32.000	32.000
1/27/2019	21:06:55	680.27	3.9647	4.0146	3.9581	4.0589	32.000	32.000	32.000	32.000
1/27/2019	21:06:56	681.42	3.9668	4.0140	3.9568	4.0594	32.000	32.000	32.000	32.000
1/27/2019	21:06:58	683.20	3.9660	4.0137	3.9566	4.0584	32.000	32.000	32.000	32.000
1/27/2019	21:06:59	684.73	3.9649	4.0140	3.9579	4.0592	32.000	32.000	32.000	32.000
1/27/2019	21:07:01	686.08	3.9630	4.0137	3.9575	4.0574	32.000	32.000	32.000	32.000
1/27/2019	21:07:02	687.44	3.9629	4.0151	3.9589	4.0580	32.000	32.000	32.000	32.000
1/27/2019	21:07:03	688.73	3.9628	4.0133	3.9582	4.0590	32.000	32.000	32.000	32.000
1/27/2019	21:07:05	690.12	3.9638	4.0149	3.9588	4.0590	32.000	32.000	32.000	32.000
1/27/2019	21:07:07	692.06	3.9647	4.0145	3.9558	4.0586	32.000	32.000	32.000	32.000
1/27/2019	21:07:08	693.44	3.9697	4.0159	3.9558	4.0575	32.000	32.000	32.000	32.000
1/27/2019	21:07:10	694.97	3.9699	4.0142	3.9562	4.0581	32.000	32.000	32.000	32.000
1/27/2019	21:07:11	696.25	3.9712	4.0149	3.9577	4.0558	32.000	32.000	32.000	32.000
1/27/2019	21:07:12	697.91	3.9649	4.0128	3.9572	4.0561	32.000	32.000	32.000	32.000
1/27/2019	21:07:14	699.61	3.9653	4.0129	3.9562	4.0554	32.000	32.000	32.000	32.000
1/27/2019	21:07:15	700.89	3.9629	4.0118	3.9559	4.0584	32.000	32.000	32.000	32.000
1/27/2019	21:07:17	702.34	3.9630	4.0129	3.9550	4.0600	32.000	32.000	32.000	32.000
1/27/2019	21:07:18	703.78	3.9623	4.0138	3.9554	4.0612	32.000	32.000	32.000	32.000
1/27/2019	21:07:20	705.25	3.9623	4.0146	3.9552	4.0611	32.000	32.000	32.000	32.000
1/27/2019	21:07:21	706.58	3.9616	4.0151	3.9548	4.0580	32.000	32.000	32.000	32.000
1/27/2019	21:07:22	707.73	3.9616	4.0155	3.9546	4.0589	32.000	32.000	32.000	32.000
1/27/2019	21:07:23	708.92	3.9600	4.0138	3.9535	4.0558	32.000	32.000	32.000	32.000
1/27/2019	21:07:25	710.23	3.9617	4.0135	3.9530	4.0556	32.000	32.000	32.000	32.000
1/27/2019	21:07:26	711.56	3.9601	4.0102	3.9524	4.0509	32.000	32.000	32.000	32.000
1/27/2019	21:07:27	712.81	3.9605	4.0100	3.9538	4.0519	32.000	32.000	32.000	32.000
1/27/2019	21:07:30	715.06	3.9582	4.0097	3.9549	4.0527	32.000	32.000	32.000	32.000
1/27/2019	21:07:31	716.80	3.9561	4.0117	3.9567	4.0548	32.000	32.000	32.000	32.000
1/27/2019	21:07:33	718.17	3.9571	4.0118	3.9553	4.0551	32.000	32.000	32.000	32.000
1/27/2019	21:07:34	719.78	3.9597	4.0103	3.9558	4.0549	32.000	32.000	32.000	32.000
1/27/2019	21:07:36	721.05	3.9635	4.0082	3.9552	4.0570	32.000	32.000	32.000	32.000
1/27/2019	21:07:37	722.39	3.9644	4.0086	3.9566	4.0596	32.000	32.000	32.000	32.000
1/27/2019	21:07:38	723.84	3.9637	4.0114	3.9564	4.0605	32.000	32.000	32.000	32.000
1/27/2019	21:07:40	725.47	3.9632	4.0127	3.9536	4.0578	32.000	32.000	32.000	32.000
1/27/2019	21:07:41	726.67	3.9617	4.0140	3.9532	4.0543	32.000	32.000	32.000	32.000
1/27/2019	21:07:43	728.06	3.9609	4.0139	3.9540	4.0522	32.000	32.000	32.000	32.000
1/27/2019	21:07:44	729.53	3.9608	4.0136	3.9567	4.0540	32.000	32.000	32.000	32.000
1/27/2019	21:07:45	730.87	3.9615	4.0143	3.9551	4.0573	32.000	32.000	32.000	32.000
1/27/2019	21:07:47	732.12	3.9598	4.0137	3.9532	4.0587	32.000	32.000	32.000	32.000
1/27/2019	21:07:48	733.61	3.9589	4.0157	3.9512	4.0586	32.000	32.000	32.000	32.000
1/27/2019	21:07:49	734.94	3.9589	4.0145	3.9510	4.0567	32.000	32.000	32.000	32.000
1/27/2019	21:07:51	736.36	3.9596	4.0157	3.9499	4.0570	32.000	32.000	32.000	32.000
1/27/2019	21:07:52	737.58	3.9608	4.0156	3.9500	4.0569	32.000	32.000	32.000	32.000
1/27/2019	21:07:54	739.44	3.9609	4.0167	3.9493	4.0555	32.000	32.000	32.000	32.000
