Date	Time_HH:MM:SS	Time_sec	Ch1_O2_08_field	Ch2_O2_09_field	Ch3_O2_13_field	Ch4_O2_14_field	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:17:14	381.48	4.4402	4.2547	4.3684	4.4422	22.000	22.000	22.000	22.000
1/27/2019	13:17:16	383.19	4.4402	4.2552	4.3672	4.4428	22.000	22.000	22.000	22.000
1/27/2019	13:17:18	384.64	4.4417	4.2565	4.3690	4.4419	22.000	22.000	22.000	22.000
1/27/2019	13:17:19	385.89	4.4423	4.2576	4.3678	4.4416	22.000	22.000	22.000	22.000
1/27/2019	13:17:20	387.27	4.4399	4.2552	4.3658	4.4420	22.000	22.000	22.000	22.000
1/27/2019	13:17:22	388.56	4.4385	4.2551	4.3649	4.4428	22.000	22.000	22.000	22.000
1/27/2019	13:17:23	389.89	4.4368	4.2521	4.3653	4.4429	22.000	22.000	22.000	22.000
1/27/2019	13:17:24	391.27	4.4376	4.2521	4.3662	4.4435	22.000	22.000	22.000	22.000
1/27/2019	13:17:26	392.64	4.4358	4.2490	4.3649	4.4423	22.000	22.000	22.000	22.000
1/27/2019	13:17:27	394.06	4.4350	4.2491	4.3610	4.4412	22.000	22.000	22.000	22.000
1/27/2019	13:17:29	395.91	4.4345	4.2468	4.3582	4.4402	22.000	22.000	22.000	22.000
1/27/2019	13:17:30	397.28	4.4374	4.2477	4.3578	4.4412	22.000	22.000	22.000	22.000
1/27/2019	13:17:32	398.78	4.4350	4.2477	4.3595	4.4441	22.000	22.000	22.000	22.000
1/27/2019	13:17:33	400.34	4.4355	4.2490	4.3613	4.4416	22.000	22.000	22.000	22.000
1/27/2019	13:17:35	401.83	4.4344	4.2485	4.3612	4.4400	22.000	22.000	22.000	22.000
1/27/2019	13:17:36	403.06	4.4371	4.2463	4.3594	4.4406	22.000	22.000	22.000	22.000
1/27/2019	13:17:37	404.34	4.4341	4.2464	4.3598	4.4429	22.000	22.000	22.000	22.000
1/27/2019	13:17:39	405.61	4.4338	4.2454	4.3610	4.4425	22.000	22.000	22.000	22.000
1/27/2019	13:17:40	406.86	4.4339	4.2440	4.3613	4.4412	22.000	22.000	22.000	22.000
1/27/2019	13:17:41	408.14	4.4368	4.2423	4.3597	4.4392	22.000	22.000	22.000	22.000
1/27/2019	13:17:42	409.37	4.4374	4.2411	4.3589	4.4426	22.000	22.000	22.000	22.000
1/27/2019	13:17:44	410.73	4.4365	4.2415	4.3595	4.4433	22.000	22.000	22.000	22.000
1/27/2019	13:17:45	412.37	4.4346	4.2409	4.3603	4.4452	22.000	22.000	22.000	22.000
1/27/2019	13:17:47	413.75	4.4335	4.2412	4.3591	4.4442	22.000	22.000	22.000	22.000
1/27/2019	13:17:48	415.12	4.4339	4.2404	4.3601	4.4438	22.000	22.000	22.000	22.000
1/27/2019	13:17:50	416.52	4.4347	4.2396	4.3601	4.4433	22.000	22.000	22.000	22.000
1/27/2019	13:17:51	418.16	4.4361	4.2398	4.3613	4.4416	22.000	22.000	22.000	22.000
1/27/2019	13:17:53	420.39	4.4358	4.2406	4.3615	4.4393	22.000	22.000	22.000	22.000
1/27/2019	13:17:55	422.05	4.4358	4.2399	4.3604	4.4381	22.000	22.000	22.000	22.000
1/27/2019	13:17:57	423.73	4.4365	4.2379	4.3592	4.4380	22.000	22.000	22.000	22.000
1/27/2019	13:17:58	425.27	4.4357	4.2369	4.3567	4.4393	22.000	22.000	22.000	22.000
1/27/2019	13:18:00	426.62	4.4341	4.2361	4.3557	4.4380	22.000	22.000	22.000	22.000
1/27/2019	13:18:01	428.03	4.4308	4.2364	4.3558	4.4380	22.000	22.000	22.000	22.000
1/27/2019	13:18:02	429.44	4.4311	4.2358	4.3550	4.4370	22.000	22.000	22.000	22.000
1/27/2019	13:18:04	430.95	4.4327	4.2361	4.3550	4.4364	22.000	22.000	22.000	22.000
1/27/2019	13:18:05	432.33	4.4320	4.2354	4.3538	4.4368	22.000	22.000	22.000	22.000
1/27/2019	13:18:07	433.89	4.4290	4.2335	4.3538	4.4381	22.000	22.000	22.000	22.000
1/27/2019	13:18:08	435.12	4.4281	4.2314	4.3535	4.4394	22.000	22.000	22.000	22.000
1/27/2019	13:18:09	436.41	4.4298	4.2299	4.3529	4.4390	22.000	22.000	22.000	22.000
1/27/2019	13:18:11	437.73	4.4335	4.2290	4.3532	4.4403	22.000	22.000	22.000	22.000
1/27/2019	13:18:12	439.44	4.4321	4.2279	4.3556	4.4405	22.000	22.000	22.000	22.000
1/27/2019	13:18:14	440.73	4.4330	4.2284	4.3561	4.4409	22.000	22.000	22.000	22.000
1/27/2019	13:18:15	442.39	4.4306	4.2301	4.3554	4.4393	22.000	22.000	22.000	22.000
1/27/2019	13:18:17	443.73	4.4327	4.2278	4.3545	4.4412	22.000	22.000	22.000	22.000
1/27/2019	13:18:18	445.39	4.4310	4.2268	4.3536	4.4409	22.000	22.000	22.000	22.000
1/27/2019	13:18:20	446.89	4.4325	4.2252	4.3538	4.4380	22.000	22.000	22.000	22.000
1/27/2019	13:18:21	448.48	4.4319	4.2261	4.3547	4.4366	22.000	22.000	22.000	22.000
1/27/2019	13:18:23	449.81	4.4313	4.2238	4.3568	4.4376	22.000	22.000	22.000	22.000
1/27/2019	13:18:24	451.20	4.4306	4.2223	4.3565	4.4397	22.000	22.000	22.000	22.000
1/27/2019	13:18:25	452.44	4.4295	4.2222	4.3529	4.4416	22.000	22.000	22.000	22.000
1/27/2019	13:18:27	453.70	4.4298	4.2212	4.3514	4.4410	22.000	22.000	22.000	22.000
1/27/2019	13:18:28	455.02	4.4297	4.2202	4.3520	4.4405	22.000	22.000	22.000	22.000
1/27/2019	13:18:29	456.45	4.4298	4.2187	4.3542	4.4376	22.000	22.000	22.000	22.000
1/27/2019	13:18:31	457.84	4.4305	4.2187	4.3539	4.4348	22.000	22.000	22.000	22.000
1/27/2019	13:18:33	459.78	4.4299	4.2178	4.3516	4.4344	22.000	22.000	22.000	22.000
1/27/2019	13:18:34	461.28	4.4295	4.2177	4.3498	4.4356	22.000	22.000	22.000	22.000
1/27/2019	13:18:36	462.52	4.4283	4.2175	4.3476	4.4371	22.000	22.000	22.000	22.000
1/27/2019	13:18:37	463.78	4.4273	4.2180	4.3479	4.4366	22.000	22.000	22.000	22.000
1/27/2019	13:18:38	465.03	4.4273	4.2187	4.3486	4.4379	22.000	22.000	22.000	22.000
1/27/2019	13:18:39	466.37	4.4262	4.2185	4.3507	4.4351	22.000	22.000	22.000	22.000
1/27/2019	13:18:41	467.66	4.4279	4.2165	4.3541	4.4343	22.000	22.000	22.000	22.000
1/27/2019	13:18:42	468.91	4.4279	4.2155	4.3525	4.4322	22.000	22.000	22.000	22.000
1/27/2019	13:18:43	470.23	4.4316	4.2155	4.3514	4.4327	22.000	22.000	22.000	22.000
1/27/2019	13:18:44	471.42	4.4311	4.2159	4.3483	4.4356	22.000	22.000	22.000	22.000
1/27/2019	13:18:46	473.03	4.4319	4.2151	4.3491	4.4356	22.000	22.000	22.000	22.000
1/27/2019	13:18:48	474.69	4.4305	4.2140	4.3492	4.4363	22.000	22.000	22.000	22.000
1/27/2019	13:18:49	476.37	4.4286	4.2134	4.3494	4.4341	22.000	22.000	22.000	22.000
1/27/2019	13:18:51	478.00	4.4251	4.2125	4.3482	4.4321	22.000	22.000	22.000	22.000
1/27/2019	13:18:53	479.59	4.4245	4.2100	4.3473	4.4325	22.000	22.000	22.000	22.000
1/27/2019	13:18:54	481.36	4.4258	4.2101	4.3472	4.4321	22.000	22.000	22.000	22.000
1/27/2019	13:18:57	483.61	4.4259	4.2103	4.3470	4.4335	22.000	22.000	22.000	22.000
1/27/2019	13:18:58	485.30	4.4253	4.2106	4.3464	4.4330	22.000	22.000	22.000	22.000
1/27/2019	13:19:00	486.97	4.4237	4.2098	4.3445	4.4321	22.000	22.000	22.000	22.000
1/27/2019	13:19:01	488.30	4.4253	4.2081	4.3438	4.4325	22.000	22.000	22.000	22.000
1/27/2019	13:19:03	489.70	4.4261	4.2087	4.3418	4.4343	22.000	22.000	22.000	22.000
1/27/2019	13:19:04	491.30	4.4265	4.2073	4.3418	4.4367	22.000	22.000	22.000	22.000
1/27/2019	13:19:06	492.83	4.4262	4.2076	4.3415	4.4370	22.000	22.000	22.000	22.000
1/27/2019	13:19:08	494.56	4.4251	4.2060	4.3438	4.4360	22.000	22.000	22.000	22.000
1/27/2019	13:19:09	496.14	4.4245	4.2051	4.3435	4.4353	22.000	22.000	22.000	22.000
1/27/2019	13:19:11	497.66	4.4250	4.2033	4.3433	4.4341	22.000	22.000	22.000	22.000
1/27/2019	13:19:12	499.14	4.4240	4.2027	4.3420	4.4340	22.000	22.000	22.000	22.000
1/27/2019	13:19:14	500.62	4.4256	4.2023	4.3426	4.4323	22.000	22.000	22.000	22.000
1/27/2019	13:19:15	502.19	4.4264	4.2015	4.3420	4.4331	22.000	22.000	22.000	22.000
1/27/2019	13:19:17	503.86	4.4261	4.2019	4.3411	4.4334	22.000	22.000	22.000	22.000
1/27/2019	13:19:19	505.52	4.4248	4.2003	4.3423	4.4331	22.000	22.000	22.000	22.000
1/27/2019	13:19:20	506.86	4.4231	4.1992	4.3416	4.4315	22.000	22.000	22.000	22.000
1/27/2019	13:19:21	508.17	4.4231	4.1976	4.3413	4.4302	22.000	22.000	22.000	22.000
1/27/2019	13:19:23	510.14	4.4234	4.1975	4.3404	4.4324	22.000	22.000	22.000	22.000
1/27/2019	13:19:25	511.50	4.4250	4.1977	4.3414	4.4310	22.000	22.000	22.000	22.000
1/27/2019	13:19:26	513.02	4.4256	4.1968	4.3416	4.4308	22.000	22.000	22.000	22.000
1/27/2019	13:19:28	514.53	4.4263	4.1969	4.3391	4.4277	22.000	22.000	22.000	22.000
1/27/2019	13:19:29	515.97	4.4239	4.1959	4.3385	4.4294	22.000	22.000	22.000	22.000
1/27/2019	13:19:30	517.44	4.4237	4.1953	4.3380	4.4277	22.000	22.000	22.000	22.000
1/27/2019	13:19:32	518.92	4.4223	4.1949	4.3380	4.4274	22.000	22.000	22.000	22.000
1/27/2019	13:19:33	520.27	4.4229	4.1957	4.3348	4.4249	22.000	22.000	22.000	22.000
1/27/2019	13:19:35	521.69	4.4210	4.1952	4.3329	4.4269	22.000	22.000	22.000	22.000
1/27/2019	13:19:36	523.20	4.4210	4.1939	4.3332	4.4264	22.000	22.000	22.000	22.000
1/27/2019	13:19:38	524.69	4.4226	4.1919	4.3329	4.4270	22.000	22.000	22.000	22.000
1/27/2019	13:19:39	526.14	4.4242	4.1909	4.3335	4.4231	22.000	22.000	22.000	22.000
1/27/2019	13:19:41	528.16	4.4240	4.1903	4.3302	4.4236	22.000	22.000	22.000	22.000
1/27/2019	13:19:43	529.70	4.4207	4.1908	4.3327	4.4232	22.000	22.000	22.000	22.000
1/27/2019	13:19:44	531.22	4.4187	4.1906	4.3308	4.4251	22.000	22.000	22.000	22.000
1/27/2019	13:19:46	532.72	4.4179	4.1886	4.3338	4.4231	22.000	22.000	22.000	22.000
1/27/2019	13:19:47	534.36	4.4170	4.1866	4.3314	4.4224	22.000	22.000	22.000	22.000
1/27/2019	13:19:49	535.91	4.4179	4.1857	4.3345	4.4214	22.000	22.000	22.000	22.000
1/27/2019	13:19:50	537.41	4.4179	4.1859	4.3335	4.4233	22.000	22.000	22.000	22.000
1/27/2019	13:19:52	538.78	4.4190	4.1863	4.3336	4.4205	22.000	22.000	22.000	22.000
1/27/2019	13:19:53	540.17	4.4182	4.1854	4.3329	4.4168	22.000	22.000	22.000	22.000
1/27/2019	13:19:55	541.66	4.4198	4.1859	4.3351	4.4121	22.000	22.000	22.000	22.000
1/27/2019	13:19:56	543.09	4.4207	4.1849	4.3351	4.4108	22.000	22.000	22.000	22.000
1/27/2019	13:19:57	544.48	4.4209	4.1843	4.3327	4.4118	22.000	22.000	22.000	22.000
1/27/2019	13:19:59	546.02	4.4192	4.1831	4.3291	4.4101	22.000	22.000	22.000	22.000
1/27/2019	13:20:01	547.55	4.4185	4.1840	4.3299	4.4091	22.000	22.000	22.000	22.000
1/27/2019	13:20:02	548.94	4.4198	4.1834	4.3299	4.4079	22.000	22.000	22.000	22.000
1/27/2019	13:20:03	550.36	4.4192	4.1830	4.3299	4.4076	22.000	22.000	22.000	22.000
1/27/2019	13:20:05	551.78	4.4200	4.1804	4.3305	4.4044	22.000	22.000	22.000	22.000
1/27/2019	13:20:07	553.56	4.4177	4.1800	4.3310	4.4021	22.000	22.000	22.000	22.000
1/27/2019	13:20:08	555.25	4.4182	4.1784	4.3326	4.3981	22.000	22.000	22.000	22.000
1/27/2019	13:20:10	556.69	4.4179	4.1785	4.3330	4.3968	22.000	22.000	22.000	22.000
1/27/2019	13:20:11	557.95	4.4181	4.1782	4.3329	4.3935	22.000	22.000	22.000	22.000
1/27/2019	13:20:12	559.17	4.4168	4.1785	4.3314	4.3934	22.000	22.000	22.000	22.000
1/27/2019	13:20:14	560.75	4.4160	4.1777	4.3279	4.3914	22.000	22.000	22.000	22.000
1/27/2019	13:20:15	562.28	4.4174	4.1766	4.3283	4.3894	22.000	22.000	22.000	22.000
1/27/2019	13:20:17	563.52	4.4182	4.1760	4.3294	4.3887	22.000	22.000	22.000	22.000
1/27/2019	13:20:18	564.72	4.4177	4.1754	4.3310	4.3874	22.000	22.000	22.000	22.000
1/27/2019	13:20:19	566.06	4.4176	4.1753	4.3292	4.3869	22.000	22.000	22.000	22.000
1/27/2019	13:20:21	567.87	4.4154	4.1743	4.3289	4.3850	22.000	22.000	22.000	22.000
1/27/2019	13:20:22	569.48	4.4144	4.1729	4.3277	4.3862	22.000	22.000	22.000	22.000
1/27/2019	13:20:24	570.95	4.4127	4.1720	4.3279	4.3859	22.000	22.000	22.000	22.000
1/27/2019	13:20:26	572.61	4.4148	4.1719	4.3266	4.3852	22.000	22.000	22.000	22.000
1/27/2019	13:20:27	574.00	4.4154	4.1720	4.3269	4.3839	22.000	22.000	22.000	22.000
1/27/2019	13:20:28	575.41	4.4167	4.1715	4.3251	4.3850	22.000	22.000	22.000	22.000
1/27/2019	13:20:30	576.94	4.4182	4.1703	4.3244	4.3852	22.000	22.000	22.000	22.000
1/27/2019	13:20:31	578.33	4.4181	4.1705	4.3241	4.3843	22.000	22.000	22.000	22.000
1/27/2019	13:20:33	580.03	4.4184	4.1695	4.3244	4.3816	22.000	22.000	22.000	22.000
1/27/2019	13:20:34	581.37	4.4159	4.1691	4.3236	4.3829	22.000	22.000	22.000	22.000
1/27/2019	13:20:36	583.11	4.4152	4.1675	4.3220	4.3843	22.000	22.000	22.000	22.000
1/27/2019	13:20:38	584.61	4.4149	4.1673	4.3223	4.3853	22.000	22.000	22.000	22.000
1/27/2019	13:20:39	586.16	4.4141	4.1670	4.3241	4.3853	22.000	22.000	22.000	22.000
1/27/2019	13:20:41	588.08	4.4149	4.1660	4.3226	4.3850	22.000	22.000	22.000	22.000
1/27/2019	13:20:43	589.70	4.4148	4.1664	4.3201	4.3866	22.000	22.000	22.000	22.000
1/27/2019	13:20:44	591.17	4.4160	4.1660	4.3187	4.3867	22.000	22.000	22.000	22.000
1/27/2019	13:20:46	592.59	4.4151	4.1658	4.3212	4.3860	22.000	22.000	22.000	22.000
1/27/2019	13:20:47	594.08	4.4138	4.1638	4.3235	4.3862	22.000	22.000	22.000	22.000
1/27/2019	13:20:49	596.03	4.4138	4.1634	4.3235	4.3869	22.000	22.000	22.000	22.000
1/27/2019	13:20:50	597.36	4.4154	4.1621	4.3207	4.3897	22.000	22.000	22.000	22.000
1/27/2019	13:20:52	598.77	4.4143	4.1627	4.3176	4.3897	22.000	22.000	22.000	22.000
1/27/2019	13:20:53	600.27	4.4126	4.1616	4.3162	4.3909	22.000	22.000	22.000	22.000
1/27/2019	13:20:55	602.00	4.4118	4.1622	4.3172	4.3909	22.000	22.000	22.000	22.000
1/27/2019	13:20:57	603.81	4.4112	4.1599	4.3185	4.3923	22.000	22.000	22.000	22.000
1/27/2019	13:20:58	605.44	4.4116	4.1593	4.3174	4.3913	22.000	22.000	22.000	22.000
1/27/2019	13:21:00	606.77	4.4096	4.1581	4.3159	4.3900	22.000	22.000	22.000	22.000
1/27/2019	13:21:01	608.28	4.4087	4.1566	4.3149	4.3897	22.000	22.000	22.000	22.000
1/27/2019	13:21:03	609.97	4.4085	4.1560	4.3141	4.3901	22.000	22.000	22.000	22.000
1/27/2019	13:21:04	611.45	4.4098	4.1554	4.3140	4.3913	22.000	22.000	22.000	22.000
1/27/2019	13:21:06	612.94	4.4105	4.1561	4.3129	4.3913	22.000	22.000	22.000	22.000
1/27/2019	13:21:08	614.73	4.4099	4.1542	4.3141	4.3917	22.000	22.000	22.000	22.000
1/27/2019	13:21:09	616.27	4.4086	4.1526	4.3144	4.3920	22.000	22.000	22.000	22.000
1/27/2019	13:21:11	618.03	4.4101	4.1505	4.3141	4.3924	22.000	22.000	22.000	22.000
1/27/2019	13:21:12	619.47	4.4096	4.1515	4.3126	4.3926	22.000	22.000	22.000	22.000
1/27/2019	13:21:14	620.84	4.4107	4.1509	4.3109	4.3943	22.000	22.000	22.000	22.000
1/27/2019	13:21:16	622.84	4.4096	4.1508	4.3118	4.3938	22.000	22.000	22.000	22.000
1/27/2019	13:21:17	624.41	4.4112	4.1488	4.3099	4.3940	22.000	22.000	22.000	22.000
1/27/2019	13:21:19	625.94	4.4107	4.1480	4.3096	4.3933	22.000	22.000	22.000	22.000
1/27/2019	13:21:21	627.72	4.4101	4.1480	4.3084	4.3937	22.000	22.000	22.000	22.000
1/27/2019	13:21:22	629.22	4.4083	4.1478	4.3108	4.3931	22.000	22.000	22.000	22.000
1/27/2019	13:21:24	630.77	4.4074	4.1471	4.3109	4.3933	22.000	22.000	22.000	22.000
1/27/2019	13:21:25	632.23	4.4060	4.1458	4.3100	4.3903	22.000	22.000	22.000	22.000
1/27/2019	13:21:28	634.50	4.4064	4.1452	4.3099	4.3889	22.000	22.000	22.000	22.000
1/27/2019	13:21:29	636.17	4.4080	4.1459	4.3096	4.3853	22.000	22.000	22.000	22.000
1/27/2019	13:21:31	637.80	4.4090	4.1444	4.3106	4.3840	22.000	22.000	22.000	22.000
1/27/2019	13:21:32	639.12	4.4102	4.1446	4.3072	4.3812	22.000	22.000	22.000	22.000
1/27/2019	13:21:33	640.42	4.4087	4.1428	4.3052	4.3781	22.000	22.000	22.000	22.000
1/27/2019	13:21:35	642.20	4.4110	4.1436	4.3052	4.3755	22.000	22.000	22.000	22.000
1/27/2019	13:21:37	644.17	4.4091	4.1423	4.3058	4.3751	22.000	22.000	22.000	22.000
1/27/2019	13:21:39	645.58	4.4080	4.1433	4.3059	4.3735	22.000	22.000	22.000	22.000
1/27/2019	13:21:41	647.50	4.4039	4.1425	4.3042	4.3728	22.000	22.000	22.000	22.000
1/27/2019	13:21:42	649.39	4.4044	4.1410	4.3042	4.3708	22.000	22.000	22.000	22.000
1/27/2019	13:21:44	650.89	4.4035	4.1395	4.3051	4.3720	22.000	22.000	22.000	22.000
1/27/2019	13:21:46	652.72	4.4047	4.1391	4.3056	4.3730	22.000	22.000	22.000	22.000
1/27/2019	13:21:47	654.48	4.4046	4.1391	4.3061	4.3713	22.000	22.000	22.000	22.000
1/27/2019	13:21:49	655.83	4.4058	4.1390	4.3033	4.3727	22.000	22.000	22.000	22.000
1/27/2019	13:21:51	657.56	4.4083	4.1386	4.3029	4.3747	22.000	22.000	22.000	22.000
1/27/2019	13:21:52	659.03	4.4071	4.1393	4.3007	4.3781	22.000	22.000	22.000	22.000
1/27/2019	13:21:54	660.52	4.4060	4.1380	4.3015	4.3767	22.000	22.000	22.000	22.000
1/27/2019	13:21:56	662.69	4.4043	4.1367	4.2999	4.3738	22.000	22.000	22.000	22.000
1/27/2019	13:21:58	664.81	4.4043	4.1354	4.3007	4.3711	22.000	22.000	22.000	22.000
1/27/2019	13:22:00	666.67	4.4035	4.1342	4.2996	4.3725	22.000	22.000	22.000	22.000
1/27/2019	13:22:01	668.44	4.4027	4.1337	4.2996	4.3727	22.000	22.000	22.000	22.000
1/27/2019	13:22:03	670.06	4.4008	4.1323	4.2982	4.3755	22.000	22.000	22.000	22.000
1/27/2019	13:22:05	671.78	4.4035	4.1325	4.2988	4.3752	22.000	22.000	22.000	22.000
1/27/2019	13:22:06	673.14	4.4024	4.1323	4.3002	4.3771	22.000	22.000	22.000	22.000
1/27/2019	13:22:08	674.91	4.4025	4.1321	4.3001	4.3772	22.000	22.000	22.000	22.000
1/27/2019	13:22:10	676.92	4.4003	4.1302	4.2997	4.3772	22.000	22.000	22.000	22.000
1/27/2019	13:22:11	678.33	4.3989	4.1288	4.2973	4.3781	22.000	22.000	22.000	22.000
1/27/2019	13:22:14	680.75	4.3994	4.1265	4.2957	4.3782	22.000	22.000	22.000	22.000
1/27/2019	13:22:16	682.61	4.4000	4.1269	4.2951	4.3786	22.000	22.000	22.000	22.000
1/27/2019	13:22:17	684.19	4.4029	4.1265	4.2944	4.3773	22.000	22.000	22.000	22.000
1/27/2019	13:22:19	685.58	4.4044	4.1267	4.2972	4.3796	22.000	22.000	22.000	22.000
1/27/2019	13:22:20	687.20	4.4038	4.1248	4.2973	4.3800	22.000	22.000	22.000	22.000
1/27/2019	13:22:21	688.48	4.4019	4.1238	4.2969	4.3816	22.000	22.000	22.000	22.000
1/27/2019	13:22:23	690.27	4.3997	4.1230	4.2957	4.3805	22.000	22.000	22.000	22.000
1/27/2019	13:22:25	691.62	4.3974	4.1225	4.2956	4.3812	22.000	22.000	22.000	22.000
1/27/2019	13:22:26	693.42	4.3967	4.1233	4.2957	4.3837	22.000	22.000	22.000	22.000
1/27/2019	13:22:28	694.87	4.3969	4.1222	4.2953	4.3842	22.000	22.000	22.000	22.000
1/27/2019	13:22:29	696.25	4.3972	4.1220	4.2960	4.3828	22.000	22.000	22.000	22.000
1/27/2019	13:22:32	699.00	4.3955	4.1198	4.2966	4.3796	22.000	22.000	22.000	22.000
1/27/2019	13:22:34	700.77	4.3947	4.1199	4.2963	4.3771	22.000	22.000	22.000	22.000
1/27/2019	13:22:35	702.05	4.3955	4.1197	4.2948	4.3782	22.000	22.000	22.000	22.000
1/27/2019	13:22:37	703.52	4.3964	4.1193	4.2941	4.3774	22.000	22.000	22.000	22.000
1/27/2019	13:22:38	704.94	4.3953	4.1198	4.2918	4.3752	22.000	22.000	22.000	22.000
1/27/2019	13:22:40	707.14	4.3985	4.1182	4.2905	4.3741	22.000	22.000	22.000	22.000
1/27/2019	13:22:42	708.59	4.3991	4.1169	4.2881	4.3727	22.000	22.000	22.000	22.000
1/27/2019	13:22:43	710.11	4.4013	4.1158	4.2895	4.3737	22.000	22.000	22.000	22.000
1/27/2019	13:22:44	711.41	4.3974	4.1150	4.2899	4.3710	22.000	22.000	22.000	22.000
1/27/2019	13:22:46	713.08	4.3963	4.1161	4.2893	4.3713	22.000	22.000	22.000	22.000
1/27/2019	13:22:48	714.55	4.3953	4.1141	4.2877	4.3723	22.000	22.000	22.000	22.000
1/27/2019	13:22:49	716.25	4.3963	4.1147	4.2867	4.3737	22.000	22.000	22.000	22.000
1/27/2019	13:22:51	717.58	4.3966	4.1129	4.2876	4.3751	22.000	22.000	22.000	22.000
1/27/2019	13:22:52	719.05	4.3960	4.1125	4.2862	4.3742	22.000	22.000	22.000	22.000
1/27/2019	13:22:53	720.37	4.3947	4.1118	4.2858	4.3749	22.000	22.000	22.000	22.000
1/27/2019	13:22:55	721.94	4.3936	4.1119	4.2867	4.3727	22.000	22.000	22.000	22.000
1/27/2019	13:22:57	723.75	4.3942	4.1122	4.2876	4.3707	22.000	22.000	22.000	22.000
1/27/2019	13:22:58	725.20	4.3946	4.1101	4.2870	4.3690	22.000	22.000	22.000	22.000
1/27/2019	13:23:00	726.52	4.3942	4.1080	4.2857	4.3680	22.000	22.000	22.000	22.000
1/27/2019	13:23:01	727.98	4.3942	4.1068	4.2857	4.3701	22.000	22.000	22.000	22.000
1/27/2019	13:23:03	729.50	4.3930	4.1069	4.2851	4.3689	22.000	22.000	22.000	22.000
1/27/2019	13:23:04	731.36	4.3922	4.1068	4.2849	4.3677	22.000	22.000	22.000	22.000
1/27/2019	13:23:06	732.84	4.3916	4.1057	4.2849	4.3674	22.000	22.000	22.000	22.000
1/27/2019	13:23:07	734.30	4.3944	4.1050	4.2852	4.3687	22.000	22.000	22.000	22.000
1/27/2019	13:23:09	736.28	4.3952	4.1042	4.2842	4.3699	22.000	22.000	22.000	22.000
1/27/2019	13:23:11	737.91	4.3939	4.1046	4.2826	4.3676	22.000	22.000	22.000	22.000
1/27/2019	13:23:12	739.39	4.3924	4.1044	4.2810	4.3673	22.000	22.000	22.000	22.000
1/27/2019	13:23:14	740.78	4.3944	4.1041	4.2790	4.3667	22.000	22.000	22.000	22.000
1/27/2019	13:23:15	742.45	4.3946	4.1028	4.2784	4.3663	22.000	22.000	22.000	22.000
1/27/2019	13:23:17	743.95	4.3941	4.1016	4.2788	4.3632	22.000	22.000	22.000	22.000
1/27/2019	13:23:19	745.56	4.3920	4.1014	4.2799	4.3615	22.000	22.000	22.000	22.000
1/27/2019	13:23:20	747.36	4.3911	4.0994	4.2793	4.3618	22.000	22.000	22.000	22.000
1/27/2019	13:23:22	749.09	4.3921	4.0987	4.2783	4.3628	22.000	22.000	22.000	22.000
1/27/2019	13:23:24	751.00	4.3918	4.0971	4.2772	4.3629	22.000	22.000	22.000	22.000
1/27/2019	13:23:25	752.41	4.3939	4.0971	4.2777	4.3605	22.000	22.000	22.000	22.000
1/27/2019	13:23:27	753.81	4.3917	4.0966	4.2761	4.3583	22.000	22.000	22.000	22.000
1/27/2019	13:23:28	755.05	4.3905	4.0959	4.2751	4.3573	22.000	22.000	22.000	22.000
1/27/2019	13:23:29	756.47	4.3870	4.0960	4.2743	4.3578	22.000	22.000	22.000	22.000
1/27/2019	13:23:31	758.08	4.3881	4.0951	4.2748	4.3580	22.000	22.000	22.000	22.000
1/27/2019	13:23:33	759.52	4.3906	4.0947	4.2765	4.3574	22.000	22.000	22.000	22.000
1/27/2019	13:23:34	761.17	4.3932	4.0934	4.2754	4.3581	22.000	22.000	22.000	22.000
1/27/2019	13:23:36	762.70	4.3910	4.0931	4.2770	4.3574	22.000	22.000	22.000	22.000
1/27/2019	13:23:38	764.53	4.3910	4.0922	4.2745	4.3552	22.000	22.000	22.000	22.000
1/27/2019	13:23:39	766.12	4.3911	4.0907	4.2739	4.3553	22.000	22.000	22.000	22.000
1/27/2019	13:23:41	767.58	4.3922	4.0894	4.2717	4.3542	22.000	22.000	22.000	22.000
1/27/2019	13:23:42	768.94	4.3889	4.0889	4.2723	4.3538	22.000	22.000	22.000	22.000
1/27/2019	13:23:43	770.41	4.3883	4.0887	4.2723	4.3505	22.000	22.000	22.000	22.000
1/27/2019	13:23:45	772.33	4.3892	4.0883	4.2719	4.3490	22.000	22.000	22.000	22.000
1/27/2019	13:23:47	773.83	4.3899	4.0882	4.2717	4.3484	22.000	22.000	22.000	22.000
1/27/2019	13:23:48	775.12	4.3882	4.0873	4.2728	4.3443	22.000	22.000	22.000	22.000
1/27/2019	13:23:49	776.42	4.3855	4.0862	4.2720	4.3419	22.000	22.000	22.000	22.000
1/27/2019	13:23:51	777.92	4.3875	4.0847	4.2723	4.3397	22.000	22.000	22.000	22.000
1/27/2019	13:23:52	779.41	4.3871	4.0844	4.2713	4.3389	22.000	22.000	22.000	22.000
1/27/2019	13:23:54	780.86	4.3897	4.0851	4.2728	4.3382	22.000	22.000	22.000	22.000
1/27/2019	13:23:55	782.25	4.3878	4.0854	4.2720	4.3380	22.000	22.000	22.000	22.000
1/27/2019	13:23:57	783.55	4.3899	4.0843	4.2729	4.3372	22.000	22.000	22.000	22.000
