Date	Time_HH:MM:SS	Time_sec	Ch1_O2_15_T0	Ch2_O2_drift	Ch3_O2_drift	Ch4_O2_drift	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	14:41:14	359.56	4.2428	4.4532	4.3876	4.4443	27.000	27.000	27.000	27.000
1/27/2019	14:41:15	360.72	4.2423	4.4538	4.3887	4.4446	27.000	27.000	27.000	27.000
1/27/2019	14:41:16	362.44	4.2413	4.4535	4.3887	4.4444	27.000	27.000	27.000	27.000
1/27/2019	14:41:18	363.98	4.2402	4.4532	4.3880	4.4427	27.000	27.000	27.000	27.000
1/27/2019	14:41:20	365.84	4.2384	4.4543	4.3862	4.4435	27.000	27.000	27.000	27.000
1/27/2019	14:41:21	367.09	4.2377	4.4558	4.3839	4.4452	27.000	27.000	27.000	27.000
1/27/2019	14:41:23	368.48	4.2362	4.4570	4.3845	4.4466	27.000	27.000	27.000	27.000
1/27/2019	14:41:24	370.00	4.2362	4.4550	4.3841	4.4443	27.000	27.000	27.000	27.000
1/27/2019	14:41:25	371.45	4.2358	4.4515	4.3845	4.4433	27.000	27.000	27.000	27.000
1/27/2019	14:41:27	372.70	4.2351	4.4491	4.3829	4.4441	27.000	27.000	27.000	27.000
1/27/2019	14:41:28	373.87	4.2350	4.4489	4.3834	4.4449	27.000	27.000	27.000	27.000
1/27/2019	14:41:29	374.95	4.2330	4.4506	4.3860	4.4455	27.000	27.000	27.000	27.000
1/27/2019	14:41:30	376.19	4.2322	4.4532	4.3869	4.4440	27.000	27.000	27.000	27.000
1/27/2019	14:41:31	377.41	4.2310	4.4566	4.3883	4.4433	27.000	27.000	27.000	27.000
1/27/2019	14:41:33	378.73	4.2317	4.4594	4.3849	4.4432	27.000	27.000	27.000	27.000
1/27/2019	14:41:34	380.03	4.2354	4.4602	4.3852	4.4444	27.000	27.000	27.000	27.000
1/27/2019	14:41:35	381.36	4.2364	4.4604	4.3863	4.4470	27.000	27.000	27.000	27.000
1/27/2019	14:41:37	382.70	4.2365	4.4591	4.3890	4.4459	27.000	27.000	27.000	27.000
1/27/2019	14:41:38	383.98	4.2323	4.4589	4.3886	4.4451	27.000	27.000	27.000	27.000
1/27/2019	14:41:40	385.50	4.2319	4.4565	4.3886	4.4428	27.000	27.000	27.000	27.000
1/27/2019	14:41:41	386.67	4.2310	4.4579	4.3874	4.4445	27.000	27.000	27.000	27.000
1/27/2019	14:41:42	387.86	4.2321	4.4579	4.3881	4.4443	27.000	27.000	27.000	27.000
1/27/2019	14:41:43	389.19	4.2312	4.4576	4.3881	4.4449	27.000	27.000	27.000	27.000
1/27/2019	14:41:45	390.53	4.2321	4.4542	4.3869	4.4455	27.000	27.000	27.000	27.000
1/27/2019	14:41:46	391.70	4.2303	4.4532	4.3880	4.4471	27.000	27.000	27.000	27.000
1/27/2019	14:41:47	392.87	4.2301	4.4535	4.3881	4.4484	27.000	27.000	27.000	27.000
1/27/2019	14:41:48	394.12	4.2287	4.4546	4.3888	4.4477	27.000	27.000	27.000	27.000
1/27/2019	14:41:50	395.62	4.2300	4.4557	4.3873	4.4476	27.000	27.000	27.000	27.000
1/27/2019	14:41:51	397.33	4.2313	4.4560	4.3869	4.4464	27.000	27.000	27.000	27.000
1/27/2019	14:41:53	398.84	4.2322	4.4563	4.3886	4.4451	27.000	27.000	27.000	27.000
1/27/2019	14:41:54	400.05	4.2333	4.4539	4.3877	4.4448	27.000	27.000	27.000	27.000
1/27/2019	14:41:55	401.31	4.2322	4.4545	4.3871	4.4452	27.000	27.000	27.000	27.000
1/27/2019	14:41:57	402.84	4.2306	4.4574	4.3876	4.4477	27.000	27.000	27.000	27.000
1/27/2019	14:41:58	403.97	4.2282	4.4606	4.3907	4.4484	27.000	27.000	27.000	27.000
1/27/2019	14:41:59	405.41	4.2270	4.4630	4.3895	4.4480	27.000	27.000	27.000	27.000
1/27/2019	14:42:01	406.64	4.2273	4.4604	4.3869	4.4459	27.000	27.000	27.000	27.000
1/27/2019	14:42:02	408.25	4.2267	4.4601	4.3845	4.4451	27.000	27.000	27.000	27.000
1/27/2019	14:42:03	409.45	4.2236	4.4590	4.3864	4.4457	27.000	27.000	27.000	27.000
1/27/2019	14:42:05	410.66	4.2229	4.4591	4.3878	4.4476	27.000	27.000	27.000	27.000
1/27/2019	14:42:06	411.95	4.2229	4.4596	4.3884	4.4487	27.000	27.000	27.000	27.000
1/27/2019	14:42:07	413.34	4.2233	4.4581	4.3891	4.4483	27.000	27.000	27.000	27.000
1/27/2019	14:42:09	414.55	4.2247	4.4574	4.3893	4.4488	27.000	27.000	27.000	27.000
1/27/2019	14:42:10	416.09	4.2212	4.4573	4.3910	4.4485	27.000	27.000	27.000	27.000
1/27/2019	14:42:11	417.28	4.2209	4.4574	4.3890	4.4507	27.000	27.000	27.000	27.000
1/27/2019	14:42:13	418.83	4.2179	4.4557	4.3873	4.4487	27.000	27.000	27.000	27.000
1/27/2019	14:42:14	420.08	4.2196	4.4540	4.3867	4.4485	27.000	27.000	27.000	27.000
1/27/2019	14:42:16	421.59	4.2181	4.4539	4.3877	4.4469	27.000	27.000	27.000	27.000
1/27/2019	14:42:17	422.86	4.2174	4.4559	4.3894	4.4472	27.000	27.000	27.000	27.000
1/27/2019	14:42:19	424.47	4.2179	4.4566	4.3870	4.4476	27.000	27.000	27.000	27.000
1/27/2019	14:42:20	426.02	4.2197	4.4596	4.3861	4.4493	27.000	27.000	27.000	27.000
1/27/2019	14:42:21	427.20	4.2204	4.4622	4.3866	4.4501	27.000	27.000	27.000	27.000
1/27/2019	14:42:23	428.81	4.2207	4.4634	4.3884	4.4504	27.000	27.000	27.000	27.000
1/27/2019	14:42:24	430.16	4.2217	4.4618	4.3904	4.4488	27.000	27.000	27.000	27.000
1/27/2019	14:42:26	431.70	4.2214	4.4612	4.3911	4.4507	27.000	27.000	27.000	27.000
1/27/2019	14:42:27	432.97	4.2189	4.4618	4.3898	4.4515	27.000	27.000	27.000	27.000
1/27/2019	14:42:29	434.59	4.2172	4.4621	4.3898	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:42:30	435.83	4.2179	4.4610	4.3881	4.4535	27.000	27.000	27.000	27.000
1/27/2019	14:42:31	437.02	4.2193	4.4591	4.3894	4.4529	27.000	27.000	27.000	27.000
1/27/2019	14:42:32	438.27	4.2207	4.4598	4.3897	4.4516	27.000	27.000	27.000	27.000
1/27/2019	14:42:33	439.42	4.2237	4.4598	4.3907	4.4523	27.000	27.000	27.000	27.000
1/27/2019	14:42:35	440.91	4.2236	4.4621	4.3914	4.4536	27.000	27.000	27.000	27.000
1/27/2019	14:42:36	442.12	4.2196	4.4608	4.3899	4.4562	27.000	27.000	27.000	27.000
1/27/2019	14:42:38	443.62	4.2144	4.4598	4.3929	4.4560	27.000	27.000	27.000	27.000
1/27/2019	14:42:39	444.91	4.2145	4.4588	4.3930	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:42:40	446.19	4.2174	4.4596	4.3952	4.4513	27.000	27.000	27.000	27.000
1/27/2019	14:42:42	447.58	4.2129	4.4596	4.3932	4.4508	27.000	27.000	27.000	27.000
1/27/2019	14:42:43	449.05	4.2112	4.4597	4.3932	4.4531	27.000	27.000	27.000	27.000
1/27/2019	14:42:44	450.12	4.2097	4.4610	4.3933	4.4540	27.000	27.000	27.000	27.000
1/27/2019	14:42:45	451.34	4.2156	4.4627	4.3939	4.4543	27.000	27.000	27.000	27.000
1/27/2019	14:42:47	452.70	4.2116	4.4620	4.3932	4.4527	27.000	27.000	27.000	27.000
1/27/2019	14:42:48	453.91	4.2105	4.4611	4.3906	4.4511	27.000	27.000	27.000	27.000
1/27/2019	14:42:49	455.37	4.2084	4.4601	4.3908	4.4497	27.000	27.000	27.000	27.000
1/27/2019	14:42:50	456.42	4.2085	4.4611	4.3909	4.4494	27.000	27.000	27.000	27.000
1/27/2019	14:42:52	457.92	4.2063	4.4593	4.3921	4.4493	27.000	27.000	27.000	27.000
1/27/2019	14:42:53	459.11	4.2041	4.4586	4.3885	4.4513	27.000	27.000	27.000	27.000
1/27/2019	14:42:55	460.55	4.2069	4.4564	4.3894	4.4519	27.000	27.000	27.000	27.000
1/27/2019	14:42:56	461.77	4.2059	4.4564	4.3904	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:42:58	463.53	4.2054	4.4587	4.3937	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:42:59	464.81	4.2054	4.4613	4.3933	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:43:00	466.22	4.2065	4.4608	4.3926	4.4528	27.000	27.000	27.000	27.000
1/27/2019	14:43:02	467.70	4.2074	4.4614	4.3938	4.4531	27.000	27.000	27.000	27.000
1/27/2019	14:43:03	468.89	4.2056	4.4608	4.3930	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:43:04	470.44	4.2062	4.4635	4.3913	4.4540	27.000	27.000	27.000	27.000
1/27/2019	14:43:06	471.61	4.2063	4.4615	4.3885	4.4531	27.000	27.000	27.000	27.000
1/27/2019	14:43:07	473.02	4.2041	4.4612	4.3909	4.4535	27.000	27.000	27.000	27.000
1/27/2019	14:43:09	474.50	4.2020	4.4594	4.3930	4.4532	27.000	27.000	27.000	27.000
1/27/2019	14:43:10	475.86	4.1973	4.4597	4.3916	4.4518	27.000	27.000	27.000	27.000
1/27/2019	14:43:11	477.08	4.1981	4.4610	4.3919	4.4537	27.000	27.000	27.000	27.000
1/27/2019	14:43:13	478.83	4.1994	4.4614	4.3933	4.4534	27.000	27.000	27.000	27.000
1/27/2019	14:43:14	480.06	4.2017	4.4627	4.3954	4.4547	27.000	27.000	27.000	27.000
1/27/2019	14:43:15	481.45	4.1988	4.4617	4.3947	4.4532	27.000	27.000	27.000	27.000
1/27/2019	14:43:17	482.77	4.1968	4.4625	4.3912	4.4549	27.000	27.000	27.000	27.000
1/27/2019	14:43:18	484.20	4.1933	4.4627	4.3919	4.4561	27.000	27.000	27.000	27.000
1/27/2019	14:43:19	485.37	4.1940	4.4612	4.3899	4.4568	27.000	27.000	27.000	27.000
1/27/2019	14:43:21	486.50	4.1933	4.4622	4.3925	4.4569	27.000	27.000	27.000	27.000
1/27/2019	14:43:22	488.08	4.1953	4.4620	4.3925	4.4559	27.000	27.000	27.000	27.000
1/27/2019	14:43:23	489.23	4.1939	4.4645	4.3946	4.4571	27.000	27.000	27.000	27.000
1/27/2019	14:43:24	490.45	4.1916	4.4662	4.3935	4.4560	27.000	27.000	27.000	27.000
1/27/2019	14:43:26	491.72	4.1897	4.4647	4.3927	4.4555	27.000	27.000	27.000	27.000
1/27/2019	14:43:27	492.86	4.1920	4.4637	4.3912	4.4538	27.000	27.000	27.000	27.000
1/27/2019	14:43:28	494.45	4.1931	4.4612	4.3909	4.4546	27.000	27.000	27.000	27.000
1/27/2019	14:43:30	495.56	4.1934	4.4620	4.3929	4.4553	27.000	27.000	27.000	27.000
1/27/2019	14:43:31	497.02	4.1921	4.4621	4.3936	4.4538	27.000	27.000	27.000	27.000
1/27/2019	14:43:32	498.22	4.1927	4.4635	4.3935	4.4538	27.000	27.000	27.000	27.000
1/27/2019	14:43:34	499.72	4.1931	4.4638	4.3932	4.4521	27.000	27.000	27.000	27.000
1/27/2019	14:43:35	500.92	4.1900	4.4654	4.3930	4.4550	27.000	27.000	27.000	27.000
1/27/2019	14:43:37	502.48	4.1891	4.4646	4.3944	4.4563	27.000	27.000	27.000	27.000
1/27/2019	14:43:38	503.73	4.1895	4.4648	4.3925	4.4579	27.000	27.000	27.000	27.000
1/27/2019	14:43:39	505.34	4.1923	4.4641	4.3926	4.4545	27.000	27.000	27.000	27.000
1/27/2019	14:43:41	506.59	4.1905	4.4648	4.3933	4.4530	27.000	27.000	27.000	27.000
1/27/2019	14:43:42	508.16	4.1867	4.4662	4.3954	4.4545	27.000	27.000	27.000	27.000
1/27/2019	14:43:43	509.27	4.1829	4.4655	4.3960	4.4560	27.000	27.000	27.000	27.000
1/27/2019	14:43:45	510.48	4.1818	4.4674	4.3947	4.4557	27.000	27.000	27.000	27.000
1/27/2019	14:43:46	511.64	4.1834	4.4662	4.3943	4.4542	27.000	27.000	27.000	27.000
1/27/2019	14:43:47	513.17	4.1858	4.4681	4.3943	4.4558	27.000	27.000	27.000	27.000
1/27/2019	14:43:48	514.30	4.1880	4.4663	4.3970	4.4581	27.000	27.000	27.000	27.000
1/27/2019	14:43:50	515.77	4.1851	4.4690	4.3971	4.4588	27.000	27.000	27.000	27.000
1/27/2019	14:43:51	517.02	4.1839	4.4680	4.3973	4.4595	27.000	27.000	27.000	27.000
1/27/2019	14:43:53	518.62	4.1821	4.4683	4.3964	4.4576	27.000	27.000	27.000	27.000
1/27/2019	14:43:54	520.17	4.1832	4.4669	4.3973	4.4596	27.000	27.000	27.000	27.000
1/27/2019	14:43:55	521.34	4.1825	4.4669	4.3956	4.4593	27.000	27.000	27.000	27.000
1/27/2019	14:43:57	522.95	4.1834	4.4683	4.3946	4.4589	27.000	27.000	27.000	27.000
1/27/2019	14:43:58	524.19	4.1852	4.4672	4.3942	4.4581	27.000	27.000	27.000	27.000
1/27/2019	14:44:00	525.73	4.1851	4.4699	4.3981	4.4569	27.000	27.000	27.000	27.000
1/27/2019	14:44:01	526.92	4.1829	4.4695	4.3985	4.4580	27.000	27.000	27.000	27.000
1/27/2019	14:44:02	528.36	4.1817	4.4715	4.3981	4.4596	27.000	27.000	27.000	27.000
1/27/2019	14:44:04	529.50	4.1818	4.4717	4.3963	4.4601	27.000	27.000	27.000	27.000
1/27/2019	14:44:05	531.11	4.1836	4.4716	4.3963	4.4600	27.000	27.000	27.000	27.000
1/27/2019	14:44:06	532.25	4.1827	4.4729	4.3975	4.4574	27.000	27.000	27.000	27.000
1/27/2019	14:44:08	533.58	4.1817	4.4697	4.3984	4.4565	27.000	27.000	27.000	27.000
1/27/2019	14:44:09	535.05	4.1821	4.4700	4.3966	4.4578	27.000	27.000	27.000	27.000
1/27/2019	14:44:11	536.62	4.1826	4.4707	4.3968	4.4604	27.000	27.000	27.000	27.000
1/27/2019	14:44:12	537.87	4.1822	4.4724	4.3942	4.4609	27.000	27.000	27.000	27.000
1/27/2019	14:44:13	539.44	4.1762	4.4736	4.3944	4.4597	27.000	27.000	27.000	27.000
1/27/2019	14:44:15	540.64	4.1750	4.4728	4.3933	4.4588	27.000	27.000	27.000	27.000
1/27/2019	14:44:16	542.23	4.1727	4.4753	4.3947	4.4588	27.000	27.000	27.000	27.000
1/27/2019	14:44:18	543.47	4.1753	4.4741	4.3967	4.4582	27.000	27.000	27.000	27.000
1/27/2019	14:44:19	545.00	4.1746	4.4757	4.3978	4.4585	27.000	27.000	27.000	27.000
1/27/2019	14:44:20	546.16	4.1757	4.4763	4.3989	4.4601	27.000	27.000	27.000	27.000
1/27/2019	14:44:22	547.61	4.1749	4.4773	4.3978	4.4612	27.000	27.000	27.000	27.000
1/27/2019	14:44:23	548.75	4.1726	4.4783	4.3970	4.4607	27.000	27.000	27.000	27.000
1/27/2019	14:44:24	550.20	4.1732	4.4780	4.3965	4.4600	27.000	27.000	27.000	27.000
1/27/2019	14:44:25	551.39	4.1727	4.4774	4.3971	4.4611	27.000	27.000	27.000	27.000
1/27/2019	14:44:27	552.59	4.1763	4.4768	4.3975	4.4609	27.000	27.000	27.000	27.000
1/27/2019	14:44:28	554.28	4.1749	4.4784	4.3975	4.4611	27.000	27.000	27.000	27.000
1/27/2019	14:44:30	555.55	4.1744	4.4790	4.3970	4.4604	27.000	27.000	27.000	27.000
1/27/2019	14:44:31	556.92	4.1711	4.4784	4.3980	4.4589	27.000	27.000	27.000	27.000
1/27/2019	14:44:32	558.42	4.1710	4.4754	4.3987	4.4586	27.000	27.000	27.000	27.000
1/27/2019	14:44:34	559.64	4.1694	4.4750	4.4002	4.4578	27.000	27.000	27.000	27.000
1/27/2019	14:44:35	561.09	4.1687	4.4736	4.3984	4.4605	27.000	27.000	27.000	27.000
1/27/2019	14:44:36	562.37	4.1658	4.4746	4.3999	4.4612	27.000	27.000	27.000	27.000
1/27/2019	14:44:38	563.53	4.1670	4.4731	4.4008	4.4603	27.000	27.000	27.000	27.000
1/27/2019	14:44:39	564.73	4.1662	4.4736	4.4025	4.4585	27.000	27.000	27.000	27.000
1/27/2019	14:44:40	566.05	4.1664	4.4707	4.4015	4.4569	27.000	27.000	27.000	27.000
1/27/2019	14:44:41	567.41	4.1638	4.4740	4.4005	4.4593	27.000	27.000	27.000	27.000
1/27/2019	14:44:43	568.59	4.1622	4.4727	4.3982	4.4613	27.000	27.000	27.000	27.000
1/27/2019	14:44:44	569.77	4.1649	4.4746	4.3991	4.4631	27.000	27.000	27.000	27.000
1/27/2019	14:44:45	570.91	4.1673	4.4724	4.4002	4.4634	27.000	27.000	27.000	27.000
1/27/2019	14:44:46	572.44	4.1709	4.4730	4.4020	4.4632	27.000	27.000	27.000	27.000
1/27/2019	14:44:48	573.59	4.1694	4.4726	4.4009	4.4616	27.000	27.000	27.000	27.000
1/27/2019	14:44:49	575.02	4.1676	4.4746	4.3992	4.4619	27.000	27.000	27.000	27.000
1/27/2019	14:44:50	576.44	4.1642	4.4771	4.3985	4.4611	27.000	27.000	27.000	27.000
1/27/2019	14:44:52	577.92	4.1652	4.4773	4.3981	4.4619	27.000	27.000	27.000	27.000
1/27/2019	14:44:53	579.09	4.1672	4.4753	4.3994	4.4608	27.000	27.000	27.000	27.000
1/27/2019	14:44:55	580.69	4.1703	4.4749	4.4001	4.4628	27.000	27.000	27.000	27.000
1/27/2019	14:44:56	581.72	4.1684	4.4729	4.4002	4.4638	27.000	27.000	27.000	27.000
1/27/2019	14:44:57	583.37	4.1668	4.4750	4.3988	4.4637	27.000	27.000	27.000	27.000
1/27/2019	14:44:59	584.72	4.1634	4.4739	4.3981	4.4636	27.000	27.000	27.000	27.000
1/27/2019	14:45:00	585.94	4.1615	4.4773	4.3995	4.4636	27.000	27.000	27.000	27.000
1/27/2019	14:45:01	587.09	4.1585	4.4761	4.4012	4.4648	27.000	27.000	27.000	27.000
1/27/2019	14:45:02	588.36	4.1585	4.4747	4.4033	4.4629	27.000	27.000	27.000	27.000
1/27/2019	14:45:04	589.56	4.1621	4.4729	4.4023	4.4623	27.000	27.000	27.000	27.000
1/27/2019	14:45:05	590.80	4.1664	4.4709	4.4006	4.4620	27.000	27.000	27.000	27.000
1/27/2019	14:45:06	592.33	4.1664	4.4701	4.3999	4.4644	27.000	27.000	27.000	27.000
1/27/2019	14:45:07	593.45	4.1636	4.4703	4.3996	4.4652	27.000	27.000	27.000	27.000
1/27/2019	14:45:09	594.70	4.1609	4.4713	4.4012	4.4624	27.000	27.000	27.000	27.000
1/27/2019	14:45:10	595.89	4.1607	4.4737	4.4008	4.4612	27.000	27.000	27.000	27.000
1/27/2019	14:45:11	597.09	4.1607	4.4714	4.3998	4.4608	27.000	27.000	27.000	27.000
1/27/2019	14:45:12	598.30	4.1610	4.4720	4.3989	4.4647	27.000	27.000	27.000	27.000
1/27/2019	14:45:14	599.86	4.1618	4.4712	4.3979	4.4645	27.000	27.000	27.000	27.000
1/27/2019	14:45:15	601.06	4.1613	4.4724	4.3985	4.4653	27.000	27.000	27.000	27.000
1/27/2019	14:45:17	602.67	4.1604	4.4710	4.3992	4.4636	27.000	27.000	27.000	27.000
1/27/2019	14:45:18	603.73	4.1611	4.4707	4.4006	4.4622	27.000	27.000	27.000	27.000
1/27/2019	14:45:19	605.20	4.1615	4.4721	4.4049	4.4622	27.000	27.000	27.000	27.000
1/27/2019	14:45:20	606.34	4.1621	4.4727	4.4053	4.4632	27.000	27.000	27.000	27.000
1/27/2019	14:45:22	607.55	4.1607	4.4711	4.4054	4.4651	27.000	27.000	27.000	27.000
1/27/2019	14:45:23	608.73	4.1616	4.4709	4.4019	4.4645	27.000	27.000	27.000	27.000
1/27/2019	14:45:24	609.98	4.1597	4.4721	4.3985	4.4655	27.000	27.000	27.000	27.000
1/27/2019	14:45:26	611.50	4.1579	4.4719	4.3974	4.4660	27.000	27.000	27.000	27.000
1/27/2019	14:45:27	612.61	4.1576	4.4709	4.3962	4.4645	27.000	27.000	27.000	27.000
1/27/2019	14:45:28	614.09	4.1605	4.4702	4.3999	4.4644	27.000	27.000	27.000	27.000
1/27/2019	14:45:29	615.39	4.1620	4.4713	4.3992	4.4645	27.000	27.000	27.000	27.000
1/27/2019	14:45:31	617.05	4.1595	4.4703	4.4000	4.4679	27.000	27.000	27.000	27.000
1/27/2019	14:45:32	618.22	4.1576	4.4675	4.3982	4.4679	27.000	27.000	27.000	27.000
1/27/2019	14:45:34	619.70	4.1576	4.4695	4.3989	4.4672	27.000	27.000	27.000	27.000
1/27/2019	14:45:35	620.94	4.1593	4.4696	4.4002	4.4647	27.000	27.000	27.000	27.000
1/27/2019	14:45:36	622.42	4.1601	4.4709	4.4008	4.4663	27.000	27.000	27.000	27.000
1/27/2019	14:45:38	623.69	4.1598	4.4670	4.4005	4.4655	27.000	27.000	27.000	27.000
1/27/2019	14:45:39	625.12	4.1586	4.4672	4.4007	4.4683	27.000	27.000	27.000	27.000
1/27/2019	14:45:40	626.33	4.1576	4.4675	4.3999	4.4660	27.000	27.000	27.000	27.000
1/27/2019	14:45:42	627.86	4.1601	4.4695	4.4005	4.4656	27.000	27.000	27.000	27.000
1/27/2019	14:45:43	629.17	4.1625	4.4703	4.3993	4.4645	27.000	27.000	27.000	27.000
1/27/2019	14:45:45	630.72	4.1659	4.4679	4.3995	4.4649	27.000	27.000	27.000	27.000
1/27/2019	14:45:46	631.86	4.1637	4.4662	4.4003	4.4667	27.000	27.000	27.000	27.000
1/27/2019	14:45:47	633.06	4.1594	4.4643	4.4006	4.4667	27.000	27.000	27.000	27.000
1/27/2019	14:45:48	634.25	4.1570	4.4653	4.4023	4.4672	27.000	27.000	27.000	27.000
1/27/2019	14:45:49	635.37	4.1540	4.4653	4.4022	4.4671	27.000	27.000	27.000	27.000
1/27/2019	14:45:51	636.61	4.1550	4.4649	4.4029	4.4663	27.000	27.000	27.000	27.000
1/27/2019	14:45:52	638.06	4.1516	4.4629	4.4019	4.4657	27.000	27.000	27.000	27.000
1/27/2019	14:45:53	639.33	4.1522	4.4629	4.4022	4.4653	27.000	27.000	27.000	27.000
1/27/2019	14:45:55	640.92	4.1498	4.4622	4.4026	4.4665	27.000	27.000	27.000	27.000
1/27/2019	14:45:56	642.12	4.1470	4.4653	4.4041	4.4674	27.000	27.000	27.000	27.000
1/27/2019	14:45:58	643.62	4.1458	4.4651	4.4038	4.4669	27.000	27.000	27.000	27.000
1/27/2019	14:45:59	644.77	4.1459	4.4659	4.4031	4.4667	27.000	27.000	27.000	27.000
1/27/2019	14:46:00	645.97	4.1471	4.4645	4.4020	4.4663	27.000	27.000	27.000	27.000
1/27/2019	14:46:01	647.17	4.1466	4.4632	4.4014	4.4672	27.000	27.000	27.000	27.000
1/27/2019	14:46:02	648.39	4.1454	4.4643	4.3992	4.4668	27.000	27.000	27.000	27.000
1/27/2019	14:46:04	649.55	4.1436	4.4659	4.4003	4.4669	27.000	27.000	27.000	27.000
1/27/2019	14:46:05	651.08	4.1432	4.4678	4.4015	4.4680	27.000	27.000	27.000	27.000
1/27/2019	14:46:06	652.20	4.1461	4.4685	4.4030	4.4682	27.000	27.000	27.000	27.000
1/27/2019	14:46:08	653.67	4.1490	4.4677	4.4007	4.4677	27.000	27.000	27.000	27.000
1/27/2019	14:46:09	654.91	4.1495	4.4665	4.4009	4.4657	27.000	27.000	27.000	27.000
1/27/2019	14:46:10	656.41	4.1462	4.4649	4.4015	4.4665	27.000	27.000	27.000	27.000
1/27/2019	14:46:12	657.55	4.1424	4.4656	4.4046	4.4657	27.000	27.000	27.000	27.000
1/27/2019	14:46:13	658.73	4.1422	4.4656	4.4036	4.4656	27.000	27.000	27.000	27.000
1/27/2019	14:46:14	660.02	4.1408	4.4665	4.4023	4.4652	27.000	27.000	27.000	27.000
1/27/2019	14:46:16	661.59	4.1435	4.4662	4.4015	4.4658	27.000	27.000	27.000	27.000
1/27/2019	14:46:17	663.28	4.1426	4.4667	4.4024	4.4672	27.000	27.000	27.000	27.000
1/27/2019	14:46:18	664.33	4.1450	4.4650	4.4037	4.4680	27.000	27.000	27.000	27.000
1/27/2019	14:46:20	665.89	4.1407	4.4655	4.4041	4.4688	27.000	27.000	27.000	27.000
1/27/2019	14:46:21	667.12	4.1379	4.4673	4.4021	4.4703	27.000	27.000	27.000	27.000
1/27/2019	14:46:23	668.61	4.1372	4.4685	4.4027	4.4723	27.000	27.000	27.000	27.000
1/27/2019	14:46:24	669.75	4.1407	4.4678	4.4010	4.4735	27.000	27.000	27.000	27.000
1/27/2019	14:46:25	671.23	4.1417	4.4665	4.4014	4.4738	27.000	27.000	27.000	27.000
1/27/2019	14:46:27	672.56	4.1388	4.4669	4.3997	4.4704	27.000	27.000	27.000	27.000
1/27/2019	14:46:28	674.08	4.1344	4.4658	4.4014	4.4723	27.000	27.000	27.000	27.000
1/27/2019	14:46:29	675.11	4.1320	4.4649	4.4029	4.4699	27.000	27.000	27.000	27.000
1/27/2019	14:46:31	676.53	4.1318	4.4628	4.4041	4.4695	27.000	27.000	27.000	27.000
1/27/2019	14:46:32	677.75	4.1332	4.4622	4.4038	4.4669	27.000	27.000	27.000	27.000
1/27/2019	14:46:33	679.31	4.1325	4.4622	4.4046	4.4675	27.000	27.000	27.000	27.000
1/27/2019	14:46:35	680.48	4.1308	4.4652	4.4051	4.4702	27.000	27.000	27.000	27.000
1/27/2019	14:46:36	681.66	4.1291	4.4685	4.4065	4.4696	27.000	27.000	27.000	27.000
1/27/2019	14:46:37	682.84	4.1290	4.4705	4.4051	4.4712	27.000	27.000	27.000	27.000
1/27/2019	14:46:39	684.52	4.1301	4.4697	4.4053	4.4714	27.000	27.000	27.000	27.000
1/27/2019	14:46:40	685.58	4.1316	4.4693	4.4044	4.4731	27.000	27.000	27.000	27.000
1/27/2019	14:46:41	687.03	4.1320	4.4700	4.4063	4.4729	27.000	27.000	27.000	27.000
1/27/2019	14:46:42	688.20	4.1308	4.4697	4.4070	4.4708	27.000	27.000	27.000	27.000
1/27/2019	14:46:44	689.67	4.1277	4.4696	4.4060	4.4700	27.000	27.000	27.000	27.000
1/27/2019	14:46:45	690.91	4.1266	4.4702	4.4033	4.4693	27.000	27.000	27.000	27.000
1/27/2019	14:46:46	692.36	4.1253	4.4707	4.4003	4.4699	27.000	27.000	27.000	27.000
1/27/2019	14:46:48	693.58	4.1265	4.4696	4.3997	4.4700	27.000	27.000	27.000	27.000
1/27/2019	14:46:49	694.73	4.1244	4.4687	4.4038	4.4697	27.000	27.000	27.000	27.000
1/27/2019	14:46:50	695.95	4.1247	4.4682	4.4065	4.4685	27.000	27.000	27.000	27.000
1/27/2019	14:46:51	697.12	4.1244	4.4707	4.4074	4.4691	27.000	27.000	27.000	27.000
1/27/2019	14:46:52	698.31	4.1255	4.4711	4.4036	4.4699	27.000	27.000	27.000	27.000
1/27/2019	14:46:54	699.78	4.1263	4.4736	4.4024	4.4715	27.000	27.000	27.000	27.000
1/27/2019	14:46:55	700.95	4.1263	4.4727	4.4046	4.4714	27.000	27.000	27.000	27.000
1/27/2019	14:46:57	702.48	4.1263	4.4741	4.4054	4.4729	27.000	27.000	27.000	27.000
1/27/2019	14:46:58	703.80	4.1241	4.4746	4.4058	4.4726	27.000	27.000	27.000	27.000
1/27/2019	14:46:59	705.28	4.1218	4.4750	4.4037	4.4734	27.000	27.000	27.000	27.000
1/27/2019	14:47:00	706.45	4.1225	4.4744	4.4048	4.4733	27.000	27.000	27.000	27.000
1/27/2019	14:47:02	708.00	4.1256	4.4743	4.4072	4.4749	27.000	27.000	27.000	27.000
