RecNum	DateTime	Fagatele_Shallow_ODU
3800	04/16/22 03:45:00 AM	29.540
3801	04/16/22 04:00:00 AM	29.540
3802	04/16/22 04:15:00 AM	29.540
3803	04/16/22 04:30:00 AM	29.540
3804	04/16/22 04:45:00 AM	29.540
3805	04/16/22 05:00:00 AM	29.540
3806	04/16/22 05:15:00 AM	29.540
3807	04/16/22 05:30:00 AM	29.540
3808	04/16/22 05:45:00 AM	29.540
3809	04/16/22 06:00:00 AM	29.540
3810	04/16/22 06:15:00 AM	29.540
3811	04/16/22 06:30:00 AM	29.540
3812	04/16/22 06:45:00 AM	29.540
3813	04/16/22 07:00:00 AM	29.540
3814	04/16/22 07:15:00 AM	29.540
3815	04/16/22 07:30:00 AM	29.540
3816	04/16/22 07:45:00 AM	29.540
3817	04/16/22 08:00:00 AM	29.515
3818	04/16/22 08:15:00 AM	29.515
3819	04/16/22 08:30:00 AM	29.515
3820	04/16/22 08:45:00 AM	29.515
3821	04/16/22 09:00:00 AM	29.515
3822	04/16/22 09:15:00 AM	29.515
3823	04/16/22 09:30:00 AM	29.515
3824	04/16/22 09:45:00 AM	29.540
3825	04/16/22 10:00:00 AM	29.540
3826	04/16/22 10:15:00 AM	29.565
3827	04/16/22 10:30:00 AM	29.565
3828	04/16/22 10:45:00 AM	29.565
3829	04/16/22 11:00:00 AM	29.565
3830	04/16/22 11:15:00 AM	29.590
3831	04/16/22 11:30:00 AM	29.590
3832	04/16/22 11:45:00 AM	29.615
3833	04/16/22 12:00:00 PM	29.615
3834	04/16/22 12:15:00 PM	29.615
3835	04/16/22 12:30:00 PM	29.615
3836	04/16/22 12:45:00 PM	29.615
3837	04/16/22 01:00:00 PM	29.615
3838	04/16/22 01:15:00 PM	29.615
3839	04/16/22 01:30:00 PM	29.615
3840	04/16/22 01:45:00 PM	29.615
3841	04/16/22 02:00:00 PM	29.640
3842	04/16/22 02:15:00 PM	29.640
3843	04/16/22 02:30:00 PM	29.640
3844	04/16/22 02:45:00 PM	29.615
3845	04/16/22 03:00:00 PM	29.615
3846	04/16/22 03:15:00 PM	29.640
3847	04/16/22 03:30:00 PM	29.640
3848	04/16/22 03:45:00 PM	29.615
3849	04/16/22 04:00:00 PM	29.615
3850	04/16/22 04:15:00 PM	29.615
3851	04/16/22 04:30:00 PM	29.615
3852	04/16/22 04:45:00 PM	29.640
3853	04/16/22 05:00:00 PM	29.615
3854	04/16/22 05:15:00 PM	29.665
3855	04/16/22 05:30:00 PM	29.615
3856	04/16/22 05:45:00 PM	29.590
3857	04/16/22 06:00:00 PM	29.615
3858	04/16/22 06:15:00 PM	29.615
3859	04/16/22 06:30:00 PM	29.615
3860	04/16/22 06:45:00 PM	29.590
3861	04/16/22 07:00:00 PM	29.590
3862	04/16/22 07:15:00 PM	29.590
3863	04/16/22 07:30:00 PM	29.590
3864	04/16/22 07:45:00 PM	29.590
3865	04/16/22 08:00:00 PM	29.565
3866	04/16/22 08:15:00 PM	29.590
3867	04/16/22 08:30:00 PM	29.590
3868	04/16/22 08:45:00 PM	29.565
3869	04/16/22 09:00:00 PM	29.565
3870	04/16/22 09:15:00 PM	29.565
3871	04/16/22 09:30:00 PM	29.565
3872	04/16/22 09:45:00 PM	29.590
3873	04/16/22 10:00:00 PM	29.590
3874	04/16/22 10:15:00 PM	29.590
3875	04/16/22 10:30:00 PM	29.615
3876	04/16/22 10:45:00 PM	29.615
3877	04/16/22 11:00:00 PM	29.590
3878	04/16/22 11:15:00 PM	29.590
3879	04/16/22 11:30:00 PM	29.590
3880	04/16/22 11:45:00 PM	29.590
3881	04/17/22 12:00:00 AM	29.590
3882	04/17/22 12:15:00 AM	29.590
3883	04/17/22 12:30:00 AM	29.590
3884	04/17/22 12:45:00 AM	29.590
3885	04/17/22 01:00:00 AM	29.590
3886	04/17/22 01:15:00 AM	29.590
3887	04/17/22 01:30:00 AM	29.590
3888	04/17/22 01:45:00 AM	29.590
3889	04/17/22 02:00:00 AM	29.565
3890	04/17/22 02:15:00 AM	29.565
3891	04/17/22 02:30:00 AM	29.565
3892	04/17/22 02:45:00 AM	29.565
3893	04/17/22 03:00:00 AM	29.565
3894	04/17/22 03:15:00 AM	29.540
3895	04/17/22 03:30:00 AM	29.540
3896	04/17/22 03:45:00 AM	29.540
3897	04/17/22 04:00:00 AM	29.540
3898	04/17/22 04:15:00 AM	29.540
3899	04/17/22 04:30:00 AM	29.540
3900	04/17/22 04:45:00 AM	29.515
3901	04/17/22 05:00:00 AM	29.515
3902	04/17/22 05:15:00 AM	29.515
3903	04/17/22 05:30:00 AM	29.515
3904	04/17/22 05:45:00 AM	29.515
3905	04/17/22 06:00:00 AM	29.515
3906	04/17/22 06:15:00 AM	29.515
3907	04/17/22 06:30:00 AM	29.490
3908	04/17/22 06:45:00 AM	29.515
3909	04/17/22 07:00:00 AM	29.515
3910	04/17/22 07:15:00 AM	29.515
3911	04/17/22 07:30:00 AM	29.515
3912	04/17/22 07:45:00 AM	29.515
3913	04/17/22 08:00:00 AM	29.490
3914	04/17/22 08:15:00 AM	29.515
3915	04/17/22 08:30:00 AM	29.515
3916	04/17/22 08:45:00 AM	29.515
3917	04/17/22 09:00:00 AM	29.540
3918	04/17/22 09:15:00 AM	29.565
3919	04/17/22 09:30:00 AM	29.565
3920	04/17/22 09:45:00 AM	29.590
3921	04/17/22 10:00:00 AM	29.590
3922	04/17/22 10:15:00 AM	29.590
3923	04/17/22 10:30:00 AM	29.590
3924	04/17/22 10:45:00 AM	29.590
3925	04/17/22 11:00:00 AM	29.615
3926	04/17/22 11:15:00 AM	29.615
3927	04/17/22 11:30:00 AM	29.615
3928	04/17/22 11:45:00 AM	29.615
3929	04/17/22 12:00:00 PM	29.615
3930	04/17/22 12:15:00 PM	29.640
3931	04/17/22 12:30:00 PM	29.640
3932	04/17/22 12:45:00 PM	29.640
3933	04/17/22 01:00:00 PM	29.665
3934	04/17/22 01:15:00 PM	29.665
3935	04/17/22 01:30:00 PM	29.640
3936	04/17/22 01:45:00 PM	29.640
3937	04/17/22 02:00:00 PM	29.640
3938	04/17/22 02:15:00 PM	29.640
3939	04/17/22 02:30:00 PM	29.640
3940	04/17/22 02:45:00 PM	29.640
3941	04/17/22 03:00:00 PM	29.665
3942	04/17/22 03:15:00 PM	29.640
3943	04/17/22 03:30:00 PM	29.615
3944	04/17/22 03:45:00 PM	29.615
3945	04/17/22 04:00:00 PM	29.615
3946	04/17/22 04:15:00 PM	29.615
3947	04/17/22 04:30:00 PM	29.615
3948	04/17/22 04:45:00 PM	29.615
3949	04/17/22 05:00:00 PM	29.615
3950	04/17/22 05:15:00 PM	29.615
3951	04/17/22 05:30:00 PM	29.590
3952	04/17/22 05:45:00 PM	29.615
3953	04/17/22 06:00:00 PM	29.615
3954	04/17/22 06:15:00 PM	29.640
3955	04/17/22 06:30:00 PM	29.640
3956	04/17/22 06:45:00 PM	29.615
3957	04/17/22 07:00:00 PM	29.615
3958	04/17/22 07:15:00 PM	29.615
3959	04/17/22 07:30:00 PM	29.615
3960	04/17/22 07:45:00 PM	29.615
3961	04/17/22 08:00:00 PM	29.615
3962	04/17/22 08:15:00 PM	29.615
3963	04/17/22 08:30:00 PM	29.640
3964	04/17/22 08:45:00 PM	29.615
3965	04/17/22 09:00:00 PM	29.640
3966	04/17/22 09:15:00 PM	29.615
3967	04/17/22 09:30:00 PM	29.615
3968	04/17/22 09:45:00 PM	29.615
3969	04/17/22 10:00:00 PM	29.615
3970	04/17/22 10:15:00 PM	29.615
3971	04/17/22 10:30:00 PM	29.615
3972	04/17/22 10:45:00 PM	29.615
3973	04/17/22 11:00:00 PM	29.615
3974	04/17/22 11:15:00 PM	29.615
3975	04/17/22 11:30:00 PM	29.590
3976	04/17/22 11:45:00 PM	29.615
3977	04/18/22 12:00:00 AM	29.615
3978	04/18/22 12:15:00 AM	29.590
3979	04/18/22 12:30:00 AM	29.590
3980	04/18/22 12:45:00 AM	29.590
3981	04/18/22 01:00:00 AM	29.565
3982	04/18/22 01:15:00 AM	29.565
3983	04/18/22 01:30:00 AM	29.565
3984	04/18/22 01:45:00 AM	29.565
3985	04/18/22 02:00:00 AM	29.540
3986	04/18/22 02:15:00 AM	29.540
3987	04/18/22 02:30:00 AM	29.540
3988	04/18/22 02:45:00 AM	29.540
3989	04/18/22 03:00:00 AM	29.540
3990	04/18/22 03:15:00 AM	29.540
3991	04/18/22 03:30:00 AM	29.540
3992	04/18/22 03:45:00 AM	29.540
3993	04/18/22 04:00:00 AM	29.540
3994	04/18/22 04:15:00 AM	29.540
3995	04/18/22 04:30:00 AM	29.540
3996	04/18/22 04:45:00 AM	29.540
3997	04/18/22 05:00:00 AM	29.540
3998	04/18/22 05:15:00 AM	29.540
3999	04/18/22 05:30:00 AM	29.540
4000	04/18/22 05:45:00 AM	29.540
4001	04/18/22 06:00:00 AM	29.540
4002	04/18/22 06:15:00 AM	29.540
4003	04/18/22 06:30:00 AM	29.515
4004	04/18/22 06:45:00 AM	29.540
4005	04/18/22 07:00:00 AM	29.490
4006	04/18/22 07:15:00 AM	29.464
4007	04/18/22 07:30:00 AM	29.464
4008	04/18/22 07:45:00 AM	29.464
4009	04/18/22 08:00:00 AM	29.490
4010	04/18/22 08:15:00 AM	29.490
4011	04/18/22 08:30:00 AM	29.490
4012	04/18/22 08:45:00 AM	29.490
4013	04/18/22 09:00:00 AM	29.490
4014	04/18/22 09:15:00 AM	29.515
4015	04/18/22 09:30:00 AM	29.540
4016	04/18/22 09:45:00 AM	29.540
4017	04/18/22 10:00:00 AM	29.565
4018	04/18/22 10:15:00 AM	29.565
4019	04/18/22 10:30:00 AM	29.565
4020	04/18/22 10:45:00 AM	29.565
4021	04/18/22 11:00:00 AM	29.565
4022	04/18/22 11:15:00 AM	29.565
4023	04/18/22 11:30:00 AM	29.590
4024	04/18/22 11:45:00 AM	29.590
4025	04/18/22 12:00:00 PM	29.590
4026	04/18/22 12:15:00 PM	29.615
4027	04/18/22 12:30:00 PM	29.615
4028	04/18/22 12:45:00 PM	29.640
4029	04/18/22 01:00:00 PM	29.665
4030	04/18/22 01:15:00 PM	29.615
4031	04/18/22 01:30:00 PM	29.615
4032	04/18/22 01:45:00 PM	29.615
4033	04/18/22 02:00:00 PM	29.615
4034	04/18/22 02:15:00 PM	29.615
4035	04/18/22 02:30:00 PM	29.640
4036	04/18/22 02:45:00 PM	29.615
4037	04/18/22 03:00:00 PM	29.615
4038	04/18/22 03:15:00 PM	29.615
4039	04/18/22 03:30:00 PM	29.615
4040	04/18/22 03:45:00 PM	29.615
4041	04/18/22 04:00:00 PM	29.615
4042	04/18/22 04:15:00 PM	29.665
4043	04/18/22 04:30:00 PM	29.615
4044	04/18/22 04:45:00 PM	29.615
4045	04/18/22 05:00:00 PM	29.615
4046	04/18/22 05:15:00 PM	29.615
4047	04/18/22 05:30:00 PM	29.590
4048	04/18/22 05:45:00 PM	29.590
4049	04/18/22 06:00:00 PM	29.590
4050	04/18/22 06:15:00 PM	29.590
4051	04/18/22 06:30:00 PM	29.590
4052	04/18/22 06:45:00 PM	29.590
4053	04/18/22 07:00:00 PM	29.590
4054	04/18/22 07:15:00 PM	29.590
4055	04/18/22 07:30:00 PM	29.615
4056	04/18/22 07:45:00 PM	29.615
4057	04/18/22 08:00:00 PM	29.615
4058	04/18/22 08:15:00 PM	29.615
4059	04/18/22 08:30:00 PM	29.615
4060	04/18/22 08:45:00 PM	29.615
4061	04/18/22 09:00:00 PM	29.615
4062	04/18/22 09:15:00 PM	29.615
4063	04/18/22 09:30:00 PM	29.615
4064	04/18/22 09:45:00 PM	29.615
4065	04/18/22 10:00:00 PM	29.590
4066	04/18/22 10:15:00 PM	29.590
4067	04/18/22 10:30:00 PM	29.590
4068	04/18/22 10:45:00 PM	29.590
4069	04/18/22 11:00:00 PM	29.590
4070	04/18/22 11:15:00 PM	29.590
4071	04/18/22 11:30:00 PM	29.590
4072	04/18/22 11:45:00 PM	29.565
4073	04/19/22 12:00:00 AM	29.565
4074	04/19/22 12:15:00 AM	29.565
4075	04/19/22 12:30:00 AM	29.565
4076	04/19/22 12:45:00 AM	29.565
4077	04/19/22 01:00:00 AM	29.565
4078	04/19/22 01:15:00 AM	29.565
4079	04/19/22 01:30:00 AM	29.565
4080	04/19/22 01:45:00 AM	29.565
4081	04/19/22 02:00:00 AM	29.565
4082	04/19/22 02:15:00 AM	29.565
4083	04/19/22 02:30:00 AM	29.565
4084	04/19/22 02:45:00 AM	29.565
4085	04/19/22 03:00:00 AM	29.565
4086	04/19/22 03:15:00 AM	29.565
4087	04/19/22 03:30:00 AM	29.540
4088	04/19/22 03:45:00 AM	29.540
4089	04/19/22 04:00:00 AM	29.540
4090	04/19/22 04:15:00 AM	29.540
4091	04/19/22 04:30:00 AM	29.540
4092	04/19/22 04:45:00 AM	29.540
4093	04/19/22 05:00:00 AM	29.540
4094	04/19/22 05:15:00 AM	29.540
4095	04/19/22 05:30:00 AM	29.540
4096	04/19/22 05:45:00 AM	29.540
4097	04/19/22 06:00:00 AM	29.540
4098	04/19/22 06:15:00 AM	29.540
4099	04/19/22 06:30:00 AM	29.540
4100	04/19/22 06:45:00 AM	29.540
4101	04/19/22 07:00:00 AM	29.540
4102	04/19/22 07:15:00 AM	29.540
4103	04/19/22 07:30:00 AM	29.540
4104	04/19/22 07:45:00 AM	29.540
4105	04/19/22 08:00:00 AM	29.540
4106	04/19/22 08:15:00 AM	29.540
4107	04/19/22 08:30:00 AM	29.565
4108	04/19/22 08:45:00 AM	29.565
4109	04/19/22 09:00:00 AM	29.565
4110	04/19/22 09:15:00 AM	29.565
4111	04/19/22 09:30:00 AM	29.590
4112	04/19/22 09:45:00 AM	29.590
4113	04/19/22 10:00:00 AM	29.590
4114	04/19/22 10:15:00 AM	29.615
4115	04/19/22 10:30:00 AM	29.615
4116	04/19/22 10:45:00 AM	29.615
4117	04/19/22 11:00:00 AM	29.615
4118	04/19/22 11:15:00 AM	29.615
4119	04/19/22 11:30:00 AM	29.640
4120	04/19/22 11:45:00 AM	29.615
4121	04/19/22 12:00:00 PM	29.640
4122	04/19/22 12:15:00 PM	29.640
4123	04/19/22 12:30:00 PM	29.640
4124	04/19/22 12:45:00 PM	29.640
4125	04/19/22 01:00:00 PM	29.615
4126	04/19/22 01:15:00 PM	29.640
4127	04/19/22 01:30:00 PM	29.640
4128	04/19/22 01:45:00 PM	29.640
4129	04/19/22 02:00:00 PM	29.615
4130	04/19/22 02:15:00 PM	29.640
4131	04/19/22 02:30:00 PM	29.640
4132	04/19/22 02:45:00 PM	29.640
4133	04/19/22 03:00:00 PM	29.640
4134	04/19/22 03:15:00 PM	29.665
4135	04/19/22 03:30:00 PM	29.640
4136	04/19/22 03:45:00 PM	29.615
4137	04/19/22 04:00:00 PM	29.615
4138	04/19/22 04:15:00 PM	29.640
4139	04/19/22 04:30:00 PM	29.640
4140	04/19/22 04:45:00 PM	29.615
4141	04/19/22 05:00:00 PM	29.615
4142	04/19/22 05:15:00 PM	29.615
4143	04/19/22 05:30:00 PM	29.615
4144	04/19/22 05:45:00 PM	29.590
4145	04/19/22 06:00:00 PM	29.565
4146	04/19/22 06:15:00 PM	29.565
4147	04/19/22 06:30:00 PM	29.565
4148	04/19/22 06:45:00 PM	29.590
4149	04/19/22 07:00:00 PM	29.590
4150	04/19/22 07:15:00 PM	29.590
4151	04/19/22 07:30:00 PM	29.590
4152	04/19/22 07:45:00 PM	29.590
4153	04/19/22 08:00:00 PM	29.590
4154	04/19/22 08:15:00 PM	29.565
4155	04/19/22 08:30:00 PM	29.565
4156	04/19/22 08:45:00 PM	29.565
4157	04/19/22 09:00:00 PM	29.565
4158	04/19/22 09:15:00 PM	29.565
4159	04/19/22 09:30:00 PM	29.565
4160	04/19/22 09:45:00 PM	29.565
4161	04/19/22 10:00:00 PM	29.565
4162	04/19/22 10:15:00 PM	29.565
4163	04/19/22 10:30:00 PM	29.565
4164	04/19/22 10:45:00 PM	29.565
4165	04/19/22 11:00:00 PM	29.565
4166	04/19/22 11:15:00 PM	29.540
4167	04/19/22 11:30:00 PM	29.540
4168	04/19/22 11:45:00 PM	29.540
4169	04/20/22 12:00:00 AM	29.540
4170	04/20/22 12:15:00 AM	29.540
4171	04/20/22 12:30:00 AM	29.540
4172	04/20/22 12:45:00 AM	29.540
4173	04/20/22 01:00:00 AM	29.540
4174	04/20/22 01:15:00 AM	29.540
4175	04/20/22 01:30:00 AM	29.540
4176	04/20/22 01:45:00 AM	29.540
4177	04/20/22 02:00:00 AM	29.540
4178	04/20/22 02:15:00 AM	29.540
4179	04/20/22 02:30:00 AM	29.540
4180	04/20/22 02:45:00 AM	29.540
4181	04/20/22 03:00:00 AM	29.540
4182	04/20/22 03:15:00 AM	29.540
4183	04/20/22 03:30:00 AM	29.515
4184	04/20/22 03:45:00 AM	29.515
4185	04/20/22 04:00:00 AM	29.515
4186	04/20/22 04:15:00 AM	29.515
4187	04/20/22 04:30:00 AM	29.515
4188	04/20/22 04:45:00 AM	29.515
4189	04/20/22 05:00:00 AM	29.490
4190	04/20/22 05:15:00 AM	29.490
4191	04/20/22 05:30:00 AM	29.490
4192	04/20/22 05:45:00 AM	29.490
4193	04/20/22 06:00:00 AM	29.490
4194	04/20/22 06:15:00 AM	29.490
4195	04/20/22 06:30:00 AM	29.490
4196	04/20/22 06:45:00 AM	29.490
4197	04/20/22 07:00:00 AM	29.490
4198	04/20/22 07:15:00 AM	29.490
4199	04/20/22 07:30:00 AM	29.490
4200	04/20/22 07:45:00 AM	29.515
4201	04/20/22 08:00:00 AM	29.515
4202	04/20/22 08:15:00 AM	29.515
4203	04/20/22 08:30:00 AM	29.515
4204	04/20/22 08:45:00 AM	29.515
4205	04/20/22 09:00:00 AM	29.515
4206	04/20/22 09:15:00 AM	29.515
4207	04/20/22 09:30:00 AM	29.515
4208	04/20/22 09:45:00 AM	29.515
4209	04/20/22 10:00:00 AM	29.540
4210	04/20/22 10:15:00 AM	29.540
4211	04/20/22 10:30:00 AM	29.540
4212	04/20/22 10:45:00 AM	29.565
4213	04/20/22 11:00:00 AM	29.565
4214	04/20/22 11:15:00 AM	29.565
4215	04/20/22 11:30:00 AM	29.590
4216	04/20/22 11:45:00 AM	29.590
4217	04/20/22 12:00:00 PM	29.565
4218	04/20/22 12:15:00 PM	29.565
4219	04/20/22 12:30:00 PM	29.565
4220	04/20/22 12:45:00 PM	29.565
4221	04/20/22 01:00:00 PM	29.565
4222	04/20/22 01:15:00 PM	29.590
4223	04/20/22 01:30:00 PM	29.615
4224	04/20/22 01:45:00 PM	29.615
4225	04/20/22 02:00:00 PM	29.615
4226	04/20/22 02:15:00 PM	29.615
4227	04/20/22 02:30:00 PM	29.615
4228	04/20/22 02:45:00 PM	29.565
4229	04/20/22 03:00:00 PM	29.590
4230	04/20/22 03:15:00 PM	29.590
4231	04/20/22 03:30:00 PM	29.565
4232	04/20/22 03:45:00 PM	29.565
4233	04/20/22 04:00:00 PM	29.565
4234	04/20/22 04:15:00 PM	29.565
4235	04/20/22 04:30:00 PM	29.565
4236	04/20/22 04:45:00 PM	29.590
4237	04/20/22 05:00:00 PM	29.590
4238	04/20/22 05:15:00 PM	29.590
4239	04/20/22 05:30:00 PM	29.615
4240	04/20/22 05:45:00 PM	29.615
4241	04/20/22 06:00:00 PM	29.615
4242	04/20/22 06:15:00 PM	29.615
4243	04/20/22 06:30:00 PM	29.615
4244	04/20/22 06:45:00 PM	29.590
4245	04/20/22 07:00:00 PM	29.590
4246	04/20/22 07:15:00 PM	29.590
4247	04/20/22 07:30:00 PM	29.590
4248	04/20/22 07:45:00 PM	29.615
4249	04/20/22 08:00:00 PM	29.615
4250	04/20/22 08:15:00 PM	29.615
4251	04/20/22 08:30:00 PM	29.615
4252	04/20/22 08:45:00 PM	29.615
4253	04/20/22 09:00:00 PM	29.615
4254	04/20/22 09:15:00 PM	29.615
4255	04/20/22 09:30:00 PM	29.615
4256	04/20/22 09:45:00 PM	29.615
4257	04/20/22 10:00:00 PM	29.590
4258	04/20/22 10:15:00 PM	29.615
4259	04/20/22 10:30:00 PM	29.615
4260	04/20/22 10:45:00 PM	29.590
4261	04/20/22 11:00:00 PM	29.590
4262	04/20/22 11:15:00 PM	29.590
4263	04/20/22 11:30:00 PM	29.590
4264	04/20/22 11:45:00 PM	29.565
4265	04/21/22 12:00:00 AM	29.565
4266	04/21/22 12:15:00 AM	29.565
4267	04/21/22 12:30:00 AM	29.565
4268	04/21/22 12:45:00 AM	29.565
4269	04/21/22 01:00:00 AM	29.565
4270	04/21/22 01:15:00 AM	29.565
4271	04/21/22 01:30:00 AM	29.565
4272	04/21/22 01:45:00 AM	29.565
4273	04/21/22 02:00:00 AM	29.565
4274	04/21/22 02:15:00 AM	29.565
4275	04/21/22 02:30:00 AM	29.565
4276	04/21/22 02:45:00 AM	29.565
4277	04/21/22 03:00:00 AM	29.565
4278	04/21/22 03:15:00 AM	29.565
4279	04/21/22 03:30:00 AM	29.565
4280	04/21/22 03:45:00 AM	29.565
4281	04/21/22 04:00:00 AM	29.565
4282	04/21/22 04:15:00 AM	29.565
4283	04/21/22 04:30:00 AM	29.565
4284	04/21/22 04:45:00 AM	29.565
4285	04/21/22 05:00:00 AM	29.565
4286	04/21/22 05:15:00 AM	29.565
4287	04/21/22 05:30:00 AM	29.565
4288	04/21/22 05:45:00 AM	29.565
4289	04/21/22 06:00:00 AM	29.565
4290	04/21/22 06:15:00 AM	29.565
4291	04/21/22 06:30:00 AM	29.565
4292	04/21/22 06:45:00 AM	29.565
4293	04/21/22 07:00:00 AM	29.565
4294	04/21/22 07:15:00 AM	29.565
4295	04/21/22 07:30:00 AM	29.565
4296	04/21/22 07:45:00 AM	29.565
4297	04/21/22 08:00:00 AM	29.565
4298	04/21/22 08:15:00 AM	29.565
4299	04/21/22 08:30:00 AM	29.590
4300	04/21/22 08:45:00 AM	29.590
4301	04/21/22 09:00:00 AM	29.590
4302	04/21/22 09:15:00 AM	29.590
4303	04/21/22 09:30:00 AM	29.590
4304	04/21/22 09:45:00 AM	29.615
4305	04/21/22 10:00:00 AM	29.615
4306	04/21/22 10:15:00 AM	29.615
4307	04/21/22 10:30:00 AM	29.615
4308	04/21/22 10:45:00 AM	29.615
4309	04/21/22 11:00:00 AM	29.615
4310	04/21/22 11:15:00 AM	29.615
4311	04/21/22 11:30:00 AM	29.615
4312	04/21/22 11:45:00 AM	29.640
4313	04/21/22 12:00:00 PM	29.640
4314	04/21/22 12:15:00 PM	29.640
4315	04/21/22 12:30:00 PM	29.665
4316	04/21/22 12:45:00 PM	29.665
4317	04/21/22 01:00:00 PM	29.665
4318	04/21/22 01:15:00 PM	29.665
4319	04/21/22 01:30:00 PM	29.640
4320	04/21/22 01:45:00 PM	29.640
4321	04/21/22 02:00:00 PM	29.640
4322	04/21/22 02:15:00 PM	29.640
4323	04/21/22 02:30:00 PM	29.665
4324	04/21/22 02:45:00 PM	29.640
4325	04/21/22 03:00:00 PM	29.640
4326	04/21/22 03:15:00 PM	29.640
4327	04/21/22 03:30:00 PM	29.640
4328	04/21/22 03:45:00 PM	29.640
4329	04/21/22 04:00:00 PM	29.640
4330	04/21/22 04:15:00 PM	29.665
4331	04/21/22 04:30:00 PM	29.665
4332	04/21/22 04:45:00 PM	29.640
4333	04/21/22 05:00:00 PM	29.640
4334	04/21/22 05:15:00 PM	29.665
4335	04/21/22 05:30:00 PM	29.665
4336	04/21/22 05:45:00 PM	29.690
4337	04/21/22 06:00:00 PM	29.665
4338	04/21/22 06:15:00 PM	29.665
4339	04/21/22 06:30:00 PM	29.665
4340	04/21/22 06:45:00 PM	29.640
4341	04/21/22 07:00:00 PM	29.640
4342	04/21/22 07:15:00 PM	29.640
4343	04/21/22 07:30:00 PM	29.640
4344	04/21/22 07:45:00 PM	29.640
4345	04/21/22 08:00:00 PM	29.615
4346	04/21/22 08:15:00 PM	29.615
4347	04/21/22 08:30:00 PM	29.640
4348	04/21/22 08:45:00 PM	29.640
4349	04/21/22 09:00:00 PM	29.590
4350	04/21/22 09:15:00 PM	29.590
4351	04/21/22 09:30:00 PM	29.615
4352	04/21/22 09:45:00 PM	29.565
4353	04/21/22 10:00:00 PM	29.590
4354	04/21/22 10:15:00 PM	29.590
4355	04/21/22 10:30:00 PM	29.615
4356	04/21/22 10:45:00 PM	29.615
4357	04/21/22 11:00:00 PM	29.590
4358	04/21/22 11:15:00 PM	29.590
4359	04/21/22 11:30:00 PM	29.565
4360	04/21/22 11:45:00 PM	29.565
4361	04/22/22 12:00:00 AM	29.590
4362	04/22/22 12:15:00 AM	29.565
4363	04/22/22 12:30:00 AM	29.590
4364	04/22/22 12:45:00 AM	29.565
4365	04/22/22 01:00:00 AM	29.565
4366	04/22/22 01:15:00 AM	29.565
4367	04/22/22 01:30:00 AM	29.565
4368	04/22/22 01:45:00 AM	29.565
4369	04/22/22 02:00:00 AM	29.565
4370	04/22/22 02:15:00 AM	29.565
4371	04/22/22 02:30:00 AM	29.565
4372	04/22/22 02:45:00 AM	29.540
4373	04/22/22 03:00:00 AM	29.540
4374	04/22/22 03:15:00 AM	29.540
4375	04/22/22 03:30:00 AM	29.515
4376	04/22/22 03:45:00 AM	29.540
4377	04/22/22 04:00:00 AM	29.540
4378	04/22/22 04:15:00 AM	29.540
4379	04/22/22 04:30:00 AM	29.540
4380	04/22/22 04:45:00 AM	29.565
4381	04/22/22 05:00:00 AM	29.565
4382	04/22/22 05:15:00 AM	29.565
4383	04/22/22 05:30:00 AM	29.565
4384	04/22/22 05:45:00 AM	29.565
4385	04/22/22 06:00:00 AM	29.565
4386	04/22/22 06:15:00 AM	29.565
4387	04/22/22 06:30:00 AM	29.540
4388	04/22/22 06:45:00 AM	29.540
4389	04/22/22 07:00:00 AM	29.540
4390	04/22/22 07:15:00 AM	29.540
4391	04/22/22 07:30:00 AM	29.540
4392	04/22/22 07:45:00 AM	29.540
4393	04/22/22 08:00:00 AM	29.540
4394	04/22/22 08:15:00 AM	29.565
4395	04/22/22 08:30:00 AM	29.565
4396	04/22/22 08:45:00 AM	29.540
4397	04/22/22 09:00:00 AM	29.540
4398	04/22/22 09:15:00 AM	29.565
4399	04/22/22 09:30:00 AM	29.540
4400	04/22/22 09:45:00 AM	29.540
4401	04/22/22 10:00:00 AM	29.540
4402	04/22/22 10:15:00 AM	29.565
4403	04/22/22 10:30:00 AM	29.565
4404	04/22/22 10:45:00 AM	29.565
4405	04/22/22 11:00:00 AM	29.565
4406	04/22/22 11:15:00 AM	29.565
4407	04/22/22 11:30:00 AM	29.565
4408	04/22/22 11:45:00 AM	29.565
4409	04/22/22 12:00:00 PM	29.590
4410	04/22/22 12:15:00 PM	29.590
4411	04/22/22 12:30:00 PM	29.590
4412	04/22/22 12:45:00 PM	29.615
4413	04/22/22 01:00:00 PM	29.615
4414	04/22/22 01:15:00 PM	29.615
4415	04/22/22 01:30:00 PM	29.590
4416	04/22/22 01:45:00 PM	29.590
4417	04/22/22 02:00:00 PM	29.590
4418	04/22/22 02:15:00 PM	29.565
4419	04/22/22 02:30:00 PM	29.590
4420	04/22/22 02:45:00 PM	29.590
4421	04/22/22 03:00:00 PM	29.590
4422	04/22/22 03:15:00 PM	29.590
4423	04/22/22 03:30:00 PM	29.590
4424	04/22/22 03:45:00 PM	29.590
4425	04/22/22 04:00:00 PM	29.590
4426	04/22/22 04:15:00 PM	29.590
4427	04/22/22 04:30:00 PM	29.590
4428	04/22/22 04:45:00 PM	29.590
4429	04/22/22 05:00:00 PM	29.590
4430	04/22/22 05:15:00 PM	29.590
4431	04/22/22 05:30:00 PM	29.590
4432	04/22/22 05:45:00 PM	29.615
4433	04/22/22 06:00:00 PM	29.590
4434	04/22/22 06:15:00 PM	29.590
